distance_km,best_shift_minutes,maximum_correlation
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,9.999933909234928198e-01
2.000000000000000000e+00,0.000000000000000000e+00,9.999720642104295010e-01
3.000000000000000000e+00,0.000000000000000000e+00,9.999349835442332690e-01
4.000000000000000000e+00,0.000000000000000000e+00,9.998833428750311114e-01
5.000000000000000000e+00,0.000000000000000000e+00,9.998199233971177824e-01
6.000000000000000000e+00,0.000000000000000000e+00,9.997489469040340415e-01
7.000000000000000000e+00,0.000000000000000000e+00,9.996790229725874832e-01
8.000000000000000000e+00,0.000000000000000000e+00,9.996225448924964674e-01
9.000000000000000000e+00,0.000000000000000000e+00,9.995861092263294001e-01
1.000000000000000000e+01,0.000000000000000000e+00,9.995628588867989661e-01
1.100000000000000000e+01,0.000000000000000000e+00,9.995370798260142520e-01
1.200000000000000000e+01,0.000000000000000000e+00,9.994944272921246764e-01
1.300000000000000000e+01,0.000000000000000000e+00,9.994302616957215779e-01
1.400000000000000000e+01,0.000000000000000000e+00,9.993508298750889418e-01
1.500000000000000000e+01,0.000000000000000000e+00,9.992631020374342921e-01
1.600000000000000000e+01,2.000000000000000000e+00,9.992027864601500386e-01
1.700000000000000000e+01,2.000000000000000000e+00,9.991682698790687045e-01
1.800000000000000000e+01,2.000000000000000000e+00,9.991272833310831381e-01
1.900000000000000000e+01,2.000000000000000000e+00,9.990836212541455152e-01
2.000000000000000000e+01,2.000000000000000000e+00,9.990369253622773948e-01
2.100000000000000000e+01,2.000000000000000000e+00,9.989793160340890710e-01
2.200000000000000000e+01,2.000000000000000000e+00,9.989021096603774019e-01
2.300000000000000000e+01,2.000000000000000000e+00,9.988031660483308594e-01
2.400000000000000000e+01,2.000000000000000000e+00,9.986849955079299956e-01
2.500000000000000000e+01,2.000000000000000000e+00,9.985504219917381574e-01
2.600000000000000000e+01,2.000000000000000000e+00,9.984084525704890467e-01
2.700000000000000000e+01,2.000000000000000000e+00,9.982815410866804351e-01
2.800000000000000000e+01,2.000000000000000000e+00,9.981945935474773046e-01
2.900000000000000000e+01,2.000000000000000000e+00,9.981523171814026263e-01
3.000000000000000000e+01,2.000000000000000000e+00,9.981318715415001819e-01
3.100000000000000000e+01,2.000000000000000000e+00,9.980975395204380041e-01
3.200000000000000000e+01,2.000000000000000000e+00,9.980208248828602580e-01
3.300000000000000000e+01,2.000000000000000000e+00,9.978921688444198912e-01
3.400000000000000000e+01,2.000000000000000000e+00,9.977206673674791082e-01
3.500000000000000000e+01,2.000000000000000000e+00,9.975259156771234537e-01
3.600000000000000000e+01,4.000000000000000000e+00,9.974348599231489532e-01
3.700000000000000000e+01,4.000000000000000000e+00,9.973594089892556802e-01
3.800000000000000000e+01,4.000000000000000000e+00,9.973014948538884150e-01
3.900000000000000000e+01,4.000000000000000000e+00,9.972545956407178336e-01
4.000000000000000000e+01,4.000000000000000000e+00,9.971949026933107918e-01
4.100000000000000000e+01,4.000000000000000000e+00,9.971012141327878497e-01
4.200000000000000000e+01,4.000000000000000000e+00,9.969693565540255209e-01
4.300000000000000000e+01,4.000000000000000000e+00,9.968054243134351067e-01
4.400000000000000000e+01,4.000000000000000000e+00,9.966137974252270437e-01
