roi,window_index,start_row,end_row,start_frame,end_frame,best_a_deg_per_frame,avg_wavelength_km,avg_wavelength_error_km,avg_angle_deg,avg_angle_error_deg,direction,phase_slope_deg_per_point,phase_speed_m_per_s,phase_speed_error_m_per_s,SSE_min
ROI_74,0,0,29,0.0,29.0,1.3333333333333333,13.132641463325582,1.8993096197755972,167.22814896251535,5.568719383615437,1,-34.73214285714286,44.21764802466526,6.394981884766319,0.8263986959492938
ROI_74,1,5,34,5.0,34.0,1.3333333333333333,13.143435587907458,1.9016577523926075,167.19340809896116,5.564930774951379,1,-35.0892857142857,44.25399187847628,6.402888055193964,0.6135922174274243
ROI_74,2,10,39,10.0,39.0,1.0208333333333333,13.19700775147522,1.8922675146264933,167.18340004027306,5.571490871739423,1,-35.16071428571428,34.02006417415223,4.878004430592284,0.45004025125575386
ROI_74,3,15,44,15.0,44.0,0.9208333333333332,13.285011698217641,1.8712098077786878,167.1800257428076,5.583959512317805,1,-35.05357142857142,30.89212526626787,4.351192840057765,0.38351154374262364
ROI_74,4,20,49,20.0,49.0,0.8708333333333332,13.408123999414704,1.8310882136554056,167.16441470731985,5.587712129266726,1,-34.87499999999999,29.485457869083255,4.02669861799221,0.3772446075566655
ROI_74,5,25,54,25.0,54.0,0.7208333333333332,13.53957072508455,1.7585839644747099,167.10563510589233,5.580364265351322,1,-34.339285714285715,24.645893680972502,3.2011261137849822,0.5879929106417536
