Cluster power ranking (clustered only)

name = base
MIN_AMP = 0.2
THR = 0.1
WHITE_NOISE_THRESHOLD = 0.02
WPS_NOISE_THRESHOLD = 8.0

rank  kcl      P_abs           P_pct
   1    0   1.008015e+04    30.22%
   2    7   2.231930e+03     6.69%
   3    1   1.874431e+03     5.62%
   4   15   1.130542e+03     3.39%
   5    3   1.110822e+03     3.33%
   6    4   1.026616e+03     3.08%
   7    2   8.104959e+02     2.43%
   8    9   7.882740e+02     2.36%
   9   18   6.985122e+02     2.09%
  10   10   6.278689e+02     1.88%
  11    8   5.371986e+02     1.61%
  12   28   4.751470e+02     1.42%
  13   26   4.501289e+02     1.35%
  14   13   4.302916e+02     1.29%
  15   22   3.784274e+02     1.13%
  16   33   3.736370e+02     1.12%
  17   19   3.603518e+02     1.08%
  18    6   3.363372e+02     1.01%
  19   53   3.198518e+02     0.96%
  20   20   2.914223e+02     0.87%
  21   23   2.770883e+02     0.83%
  22   35   2.677860e+02     0.80%
  23   30   2.371509e+02     0.71%
  24   17   2.276602e+02     0.68%
  25   29   2.175771e+02     0.65%
  26   36   2.139533e+02     0.64%
  27   37   2.129231e+02     0.64%
  28   51   2.030205e+02     0.61%
  29   39   1.973048e+02     0.59%
  30   32   1.911814e+02     0.57%
  31   16   1.697832e+02     0.51%
  32   31   1.693916e+02     0.51%
  33   46   1.597675e+02     0.48%
  34   44   1.592860e+02     0.48%
  35   14   1.533545e+02     0.46%
  36   40   1.530683e+02     0.46%
  37   38   1.490518e+02     0.45%
  38   25   1.483157e+02     0.44%
  39   54   1.474500e+02     0.44%
  40    5   1.469574e+02     0.44%
  41   41   1.460328e+02     0.44%
  42   27   1.452546e+02     0.44%
  43   12   1.450053e+02     0.43%
  44   45   1.406487e+02     0.42%
  45   24   1.331099e+02     0.40%
  46   58   1.311115e+02     0.39%
  47   61   1.252060e+02     0.38%
  48   63   1.250134e+02     0.37%
  49   71   1.194494e+02     0.36%
  50   47   1.176491e+02     0.35%
  51   65   1.154852e+02     0.35%
  52   70   1.144584e+02     0.34%
  53   11   1.102287e+02     0.33%
  54   84   1.032876e+02     0.31%
  55   49   1.024296e+02     0.31%
  56   93   1.005675e+02     0.30%
  57   52   9.955909e+01     0.30%
  58   21   9.750710e+01     0.29%
  59   73   9.163591e+01     0.27%
  60   34   9.001185e+01     0.27%
  61   42   8.910483e+01     0.27%
  62   50   8.897486e+01     0.27%
  63   55   8.149524e+01     0.24%
  64  126   7.072371e+01     0.21%
  65   99   6.896925e+01     0.21%
  66   96   6.876890e+01     0.21%
  67   90   6.682909e+01     0.20%
  68  117   6.655772e+01     0.20%
  69   56   6.166080e+01     0.18%
  70   48   6.068659e+01     0.18%
  71  151   5.558195e+01     0.17%
  72  106   5.251197e+01     0.16%
  73  166   5.242175e+01     0.16%
  74   77   4.905128e+01     0.15%
  75   68   4.633199e+01     0.14%
  76   75   4.603251e+01     0.14%
  77   86   4.443045e+01     0.13%
  78  103   4.343074e+01     0.13%
