distance_km,best_shift_minutes,maximum_correlation
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,9.999950652303212228e-01
2.000000000000000000e+00,0.000000000000000000e+00,9.999784943599664411e-01
3.000000000000000000e+00,0.000000000000000000e+00,9.999526440460178023e-01
4.000000000000000000e+00,0.000000000000000000e+00,9.999253760494269949e-01
5.000000000000000000e+00,0.000000000000000000e+00,9.999007584820950312e-01
6.000000000000000000e+00,0.000000000000000000e+00,9.998770987699564516e-01
7.000000000000000000e+00,0.000000000000000000e+00,9.998554517618342130e-01
8.000000000000000000e+00,0.000000000000000000e+00,9.998420216587996512e-01
9.000000000000000000e+00,0.000000000000000000e+00,9.998394284423556266e-01
1.000000000000000000e+01,0.000000000000000000e+00,9.998423950940757976e-01
1.100000000000000000e+01,0.000000000000000000e+00,9.998440244489238404e-01
1.200000000000000000e+01,0.000000000000000000e+00,9.998401573047694946e-01
1.300000000000000000e+01,0.000000000000000000e+00,9.998294077298404137e-01
1.400000000000000000e+01,0.000000000000000000e+00,9.998155262143562094e-01
1.500000000000000000e+01,0.000000000000000000e+00,9.998055761185116186e-01
1.600000000000000000e+01,0.000000000000000000e+00,9.998012355729115619e-01
1.700000000000000000e+01,0.000000000000000000e+00,9.997963551021333828e-01
1.800000000000000000e+01,0.000000000000000000e+00,9.997847409580485900e-01
1.900000000000000000e+01,0.000000000000000000e+00,9.997667454433221135e-01
2.000000000000000000e+01,0.000000000000000000e+00,9.997478027783683885e-01
2.100000000000000000e+01,0.000000000000000000e+00,9.997331217813290039e-01
2.200000000000000000e+01,0.000000000000000000e+00,9.997242153629571915e-01
2.300000000000000000e+01,0.000000000000000000e+00,9.997176777801473069e-01
2.400000000000000000e+01,0.000000000000000000e+00,9.997063258419217613e-01
2.500000000000000000e+01,0.000000000000000000e+00,9.996853598006717467e-01
2.600000000000000000e+01,0.000000000000000000e+00,9.996585409622865681e-01
2.700000000000000000e+01,0.000000000000000000e+00,9.996331518911405478e-01
2.800000000000000000e+01,0.000000000000000000e+00,9.996094779608862835e-01
2.900000000000000000e+01,0.000000000000000000e+00,9.995827844027028730e-01
3.000000000000000000e+01,0.000000000000000000e+00,9.995539126722241541e-01
3.100000000000000000e+01,0.000000000000000000e+00,9.995291423310453949e-01
3.200000000000000000e+01,0.000000000000000000e+00,9.995100179913578575e-01
3.300000000000000000e+01,0.000000000000000000e+00,9.994898331006746295e-01
3.400000000000000000e+01,0.000000000000000000e+00,9.994598977900799319e-01
3.500000000000000000e+01,0.000000000000000000e+00,9.994167113392301571e-01
3.600000000000000000e+01,0.000000000000000000e+00,9.993653134624419510e-01
3.700000000000000000e+01,0.000000000000000000e+00,9.993165499501185378e-01
3.800000000000000000e+01,0.000000000000000000e+00,9.992801484997768657e-01
3.900000000000000000e+01,0.000000000000000000e+00,9.992601701030068284e-01
4.000000000000000000e+01,0.000000000000000000e+00,9.992532119765434873e-01
4.100000000000000000e+01,0.000000000000000000e+00,9.992481615479567036e-01
4.200000000000000000e+01,0.000000000000000000e+00,9.992308910384228859e-01
4.300000000000000000e+01,0.000000000000000000e+00,9.991939217753647018e-01
4.400000000000000000e+01,0.000000000000000000e+00,9.991432833863014285e-01
4.500000000000000000e+01,0.000000000000000000e+00,9.990935110761910432e-01
4.600000000000000000e+01,0.000000000000000000e+00,9.990520737673794782e-01
4.700000000000000000e+01,0.000000000000000000e+00,9.990093512359672356e-01
4.800000000000000000e+01,0.000000000000000000e+00,9.989481110407510966e-01
4.900000000000000000e+01,0.000000000000000000e+00,9.988622270178296736e-01
5.000000000000000000e+01,0.000000000000000000e+00,9.987636578437082413e-01
5.100000000000000000e+01,0.000000000000000000e+00,9.986737897697421928e-01
5.200000000000000000e+01,0.000000000000000000e+00,9.986087261708065377e-01
5.300000000000000000e+01,0.000000000000000000e+00,9.985690621541987166e-01
5.400000000000000000e+01,0.000000000000000000e+00,9.985407864689976876e-01
5.500000000000000000e+01,0.000000000000000000e+00,9.985041112103236749e-01
5.600000000000000000e+01,0.000000000000000000e+00,9.984433692155868512e-01
5.700000000000000000e+01,0.000000000000000000e+00,9.983560565239028017e-01
5.800000000000000000e+01,0.000000000000000000e+00,9.982557873682426086e-01
5.900000000000000000e+01,0.000000000000000000e+00,9.981624252444316614e-01
6.000000000000000000e+01,0.000000000000000000e+00,9.980864550869733565e-01
6.100000000000000000e+01,0.000000000000000000e+00,9.980219899945930173e-01
6.200000000000000000e+01,0.000000000000000000e+00,9.979532153400677563e-01
6.300000000000000000e+01,0.000000000000000000e+00,9.978678797161362191e-01
6.400000000000000000e+01,0.000000000000000000e+00,9.977652902646482191e-01
6.500000000000000000e+01,0.000000000000000000e+00,9.976526405972689915e-01
6.600000000000000000e+01,0.000000000000000000e+00,9.975403005900920217e-01
6.700000000000000000e+01,0.000000000000000000e+00,9.974434461724317469e-01
6.800000000000000000e+01,0.000000000000000000e+00,9.973786464429373888e-01
6.900000000000000000e+01,0.000000000000000000e+00,9.973499282930410326e-01
7.000000000000000000e+01,0.000000000000000000e+00,9.973387843955152654e-01
7.100000000000000000e+01,0.000000000000000000e+00,9.973105396633897834e-01
