shift_minutes,correlation
-2.000000000000000000e+02,9.177582149501445352e-01
-1.980000000000000000e+02,9.147582799293305644e-01
-1.960000000000000000e+02,9.110849437943654427e-01
-1.940000000000000000e+02,9.070647905419397805e-01
-1.920000000000000000e+02,9.032111468116615915e-01
-1.900000000000000000e+02,9.000089055563111895e-01
-1.880000000000000000e+02,8.977096863742826116e-01
-1.860000000000000000e+02,8.962650796625322158e-01
-1.840000000000000000e+02,8.955146140252868703e-01
-1.820000000000000000e+02,8.954428326733092636e-01
-1.800000000000000000e+02,8.961631057349994656e-01
-1.780000000000000000e+02,8.977094677148214075e-01
-1.760000000000000000e+02,8.999212835396057653e-01
-1.740000000000000000e+02,9.025468506192596552e-01
-1.720000000000000000e+02,9.054342992419107672e-01
-1.700000000000000000e+02,9.085293389856128332e-01
-1.680000000000000000e+02,9.117512130851382901e-01
-1.660000000000000000e+02,9.150395206933719106e-01
-1.640000000000000000e+02,9.184433173035769782e-01
-1.620000000000000000e+02,9.220077011672208611e-01
-1.600000000000000000e+02,9.256567243713307302e-01
-1.580000000000000000e+02,9.292718201041545445e-01
-1.560000000000000000e+02,9.328105529476532487e-01
-1.540000000000000000e+02,9.363104425570324407e-01
-1.520000000000000000e+02,9.397888568008621046e-01
-1.500000000000000000e+02,9.431860209588569521e-01
-1.480000000000000000e+02,9.464344696265009071e-01
-1.460000000000000000e+02,9.495160999350117370e-01
-1.440000000000000000e+02,9.524187985149683566e-01
-1.420000000000000000e+02,9.550879314325390057e-01
-1.400000000000000000e+02,9.574312699497374846e-01
-1.380000000000000000e+02,9.593455847464579245e-01
-1.360000000000000000e+02,9.607495185643453173e-01
-1.340000000000000000e+02,9.615887320318392550e-01
-1.320000000000000000e+02,9.617898033700537086e-01
-1.300000000000000000e+02,9.612610383449657903e-01
-1.280000000000000000e+02,9.599486726480104259e-01
-1.260000000000000000e+02,9.578541771775471725e-01
-1.240000000000000000e+02,9.550245161150829887e-01
-1.220000000000000000e+02,9.515205611470290981e-01
-1.200000000000000000e+02,9.473618350391035392e-01
-1.180000000000000000e+02,9.425325930572621136e-01
-1.160000000000000000e+02,9.370443082967170323e-01
-1.140000000000000000e+02,9.309566242078265441e-01
-1.120000000000000000e+02,9.243517585522076363e-01
-1.100000000000000000e+02,9.173087187088996286e-01
-1.080000000000000000e+02,9.098902178136519803e-01
-1.060000000000000000e+02,9.021549302276760107e-01
-1.040000000000000000e+02,8.941985796948260790e-01
-1.020000000000000000e+02,8.861836662468786097e-01
-1.000000000000000000e+02,8.783258124042397919e-01
-9.800000000000000000e+01,8.708587587561879007e-01
-9.600000000000000000e+01,8.639907157000848992e-01
-9.400000000000000000e+01,8.578590082157134811e-01
-9.200000000000000000e+01,8.525189766076738396e-01
-9.000000000000000000e+01,8.479834898197056159e-01
-8.800000000000000000e+01,8.442809986525212640e-01
-8.600000000000000000e+01,8.414588901927597675e-01
