roi,window_index,start_row,end_row,start_frame,end_frame,best_a_deg_per_frame,avg_wavelength_km,avg_wavelength_error_km,avg_angle_deg,avg_angle_error_deg,direction,phase_slope_deg_per_point,phase_speed_m_per_s,phase_speed_error_m_per_s,SSE_min
ROI_52,0,0,29,0.0,29.0,0.884375,25.34074883612878,3.432408021780925,51.38798453563609,15.167316765679155,-1,42.33928571428573,-56.59273927260452,7.665494556218448,0.2671180064588268
ROI_52,1,5,34,5.0,34.0,0.6875,25.37517443315718,3.4112845623251564,51.38145250104895,15.157846689145437,-1,42.26785714285716,-44.05412227978677,5.922369031814507,0.17807970608125034
ROI_52,2,10,39,10.0,39.0,0.696875,25.413653415098192,3.386892704612429,51.4176939624055,15.212430360103808,-1,41.89285714285713,-44.72257505971352,5.960204175572693,0.25483848197870757
ROI_52,3,15,44,15.0,44.0,0.78125,25.46917172274077,3.3714862018817455,51.385551241519856,15.211635816205282,-1,41.410714285714285,-50.24694547573542,6.651448472778065,0.299322324186276
