Cluster power ranking (clustered only)

name = base
MIN_AMP = 0.2
THR = 0.1
WHITE_NOISE_THRESHOLD = 0.02
WPS_NOISE_THRESHOLD = 8.0

rank  kcl      P_abs           P_pct
   1    1   8.134636e+02    16.73%
   2    0   6.130677e+02    12.61%
   3    4   4.770939e+02     9.81%
   4    2   3.152904e+02     6.48%
   5    3   2.978380e+02     6.12%
   6   14   2.555120e+02     5.25%
   7    5   2.249382e+02     4.63%
   8    8   1.749152e+02     3.60%
   9    7   1.715728e+02     3.53%
  10   10   1.545017e+02     3.18%
  11    6   1.405691e+02     2.89%
  12   12   1.370963e+02     2.82%
  13   24   1.331238e+02     2.74%
  14   15   1.140944e+02     2.35%
  15    9   1.105151e+02     2.27%
  16   19   9.553735e+01     1.96%
  17   22   9.444813e+01     1.94%
  18   13   8.447984e+01     1.74%
  19   26   6.973666e+01     1.43%
  20   17   6.877894e+01     1.41%
  21   21   5.648583e+01     1.16%
  22   20   5.189297e+01     1.07%
  23   23   4.795764e+01     0.99%
  24   28   4.369331e+01     0.90%
  25   18   3.907909e+01     0.80%
  26   16   3.295640e+01     0.68%
  27   25   2.595058e+01     0.53%
  28   11   1.280661e+01     0.26%
  29   27   5.708018e+00     0.12%
