shift_minutes,correlation
-2.000000000000000000e+02,9.173753274606518682e-01
-1.980000000000000000e+02,9.143763225021221963e-01
-1.960000000000000000e+02,9.106831397661284688e-01
-1.940000000000000000e+02,9.066414261451457568e-01
-1.920000000000000000e+02,9.027797036862315050e-01
-1.900000000000000000e+02,8.995818623216161880e-01
-1.880000000000000000e+02,8.972970346820946519e-01
-1.860000000000000000e+02,8.958787805964770756e-01
-1.840000000000000000e+02,8.951611336247657924e-01
-1.820000000000000000e+02,8.951187306576556812e-01
-1.800000000000000000e+02,8.958650948684860893e-01
-1.780000000000000000e+02,8.974422578159794162e-01
-1.760000000000000000e+02,8.996939452801858694e-01
-1.740000000000000000e+02,9.023654637521145716e-01
-1.720000000000000000e+02,9.052936563218919597e-01
-1.700000000000000000e+02,9.084072426097339337e-01
-1.680000000000000000e+02,9.116174410692068353e-01
-1.660000000000000000e+02,9.148780883182552337e-01
-1.640000000000000000e+02,9.182632233913405884e-01
-1.620000000000000000e+02,9.218269747373739609e-01
-1.600000000000000000e+02,9.254836632142855457e-01
-1.580000000000000000e+02,9.291035272937367973e-01
-1.560000000000000000e+02,9.326389485545563129e-01
-1.540000000000000000e+02,9.361294264947596089e-01
-1.520000000000000000e+02,9.396032561995524279e-01
-1.500000000000000000e+02,9.430124063169309512e-01
-1.480000000000000000e+02,9.462865937714969311e-01
-1.460000000000000000e+02,9.493904236241754724e-01
-1.440000000000000000e+02,9.523001306009940548e-01
-1.420000000000000000e+02,9.549664991062906116e-01
-1.400000000000000000e+02,9.573076065498226095e-01
-1.380000000000000000e+02,9.592221952646248218e-01
-1.360000000000000000e+02,9.606266820616597979e-01
-1.340000000000000000e+02,9.614671061676371977e-01
-1.320000000000000000e+02,9.616691141351415562e-01
-1.300000000000000000e+02,9.611378644599750665e-01
-1.280000000000000000e+02,9.598200960368202805e-01
-1.260000000000000000e+02,9.577202109610443159e-01
-1.240000000000000000e+02,9.548851377556485387e-01
-1.220000000000000000e+02,9.513737008622785707e-01
-1.200000000000000000e+02,9.472042489922036790e-01
-1.180000000000000000e+02,9.423598590643662565e-01
-1.160000000000000000e+02,9.368513403635698733e-01
-1.140000000000000000e+02,9.307403945887809948e-01
-1.120000000000000000e+02,9.241125732041450824e-01
-1.100000000000000000e+02,9.170493333963165572e-01
-1.080000000000000000e+02,9.096147823255097409e-01
-1.060000000000000000e+02,9.018662534994511537e-01
-1.040000000000000000e+02,8.938948392877059668e-01
-1.020000000000000000e+02,8.858595714350958605e-01
-1.000000000000000000e+02,8.779776485419445997e-01
-9.800000000000000000e+01,8.704871376990230836e-01
-9.600000000000000000e+01,8.635992931292201247e-01
-9.400000000000000000e+01,8.574526806321215444e-01
-9.200000000000000000e+01,8.521029300812361651e-01
-9.000000000000000000e+01,8.475619370379566808e-01
-8.800000000000000000e+01,8.438573592589645456e-01
-8.600000000000000000e+01,8.410377959929649094e-01
-8.400000000000000000e+01,8.391165036641665687e-01
-8.200000000000000000e+01,8.380517071348294600e-01
-8.000000000000000000e+01,8.377747803598238896e-01
-7.800000000000000000e+01,8.382185769911879580e-01
-7.600000000000000000e+01,8.393432419235087316e-01
-7.400000000000000000e+01,8.411323188407584528e-01
-7.200000000000000000e+01,8.435562201201638466e-01
-7.000000000000000000e+01,8.465543046542519656e-01
-6.800000000000000000e+01,8.500443317336349169e-01
-6.600000000000000000e+01,8.539331189134246047e-01
-6.400000000000000000e+01,8.581282536057723842e-01
-6.200000000000000000e+01,8.625576268096896149e-01
-6.000000000000000000e+01,8.671888544238164354e-01
-5.800000000000000000e+01,8.720388332756495720e-01
-5.600000000000000000e+01,8.771495345706040725e-01
-5.400000000000000000e+01,8.825456409253373824e-01
-5.200000000000000000e+01,8.882149474287834856e-01
-5.000000000000000000e+01,8.940998063841740784e-01
-4.800000000000000000e+01,9.001072200835266157e-01
-4.600000000000000000e+01,9.061421806773883869e-01
-4.400000000000000000e+01,9.121343164083681732e-01
-4.200000000000000000e+01,9.180519593917400023e-01
-4.000000000000000000e+01,9.239037295418187634e-01
-3.800000000000000000e+01,9.297209023678979500e-01
-3.600000000000000000e+01,9.355350124582023641e-01
-3.400000000000000000e+01,9.413716088888200995e-01
-3.200000000000000000e+01,9.472510450714678454e-01
-3.000000000000000000e+01,9.531567204802455784e-01
-2.800000000000000000e+01,9.589799736168753697e-01
-2.600000000000000000e+01,9.645406362519611809e-01
-2.400000000000000000e+01,9.696831723922489932e-01
-2.200000000000000000e+01,9.743331682125428994e-01
-2.000000000000000000e+01,9.784901991925998299e-01
-1.800000000000000000e+01,9.821963902604904373e-01
-1.600000000000000000e+01,9.855050168472042627e-01
-1.400000000000000000e+01,9.884631789124769252e-01
-1.200000000000000000e+01,9.911097262431984856e-01
-1.000000000000000000e+01,9.934763162033750650e-01
-8.000000000000000000e+00,9.955735985879964334e-01
-6.000000000000000000e+00,9.973682431132928627e-01
-4.000000000000000000e+00,9.987775593756079706e-01
-2.000000000000000000e+00,9.996872988756985157e-01
