distance_km,best_shift_minutes,maximum_correlation
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,9.999880207288687206e-01
2.000000000000000000e+00,0.000000000000000000e+00,9.999523044455758125e-01
3.000000000000000000e+00,0.000000000000000000e+00,9.998923354948204834e-01
4.000000000000000000e+00,0.000000000000000000e+00,9.998077620038489099e-01
5.000000000000000000e+00,0.000000000000000000e+00,9.996985115571848102e-01
6.000000000000000000e+00,0.000000000000000000e+00,9.995644408647508250e-01
7.000000000000000000e+00,0.000000000000000000e+00,9.994067690304260232e-01
8.000000000000000000e+00,0.000000000000000000e+00,9.992296634819891610e-01
9.000000000000000000e+00,0.000000000000000000e+00,9.990379039661879679e-01
1.000000000000000000e+01,0.000000000000000000e+00,9.988322773325385429e-01
1.100000000000000000e+01,0.000000000000000000e+00,9.986097815552810175e-01
1.200000000000000000e+01,0.000000000000000000e+00,9.983684955941984907e-01
1.300000000000000000e+01,0.000000000000000000e+00,9.981088043115788899e-01
1.400000000000000000e+01,0.000000000000000000e+00,9.978283161789476274e-01
1.500000000000000000e+01,0.000000000000000000e+00,9.975196905633778588e-01
1.600000000000000000e+01,0.000000000000000000e+00,9.971748420010317915e-01
1.700000000000000000e+01,0.000000000000000000e+00,9.967860093044497161e-01
1.800000000000000000e+01,0.000000000000000000e+00,9.963446177888731770e-01
1.900000000000000000e+01,0.000000000000000000e+00,9.958479223679088665e-01
2.000000000000000000e+01,0.000000000000000000e+00,9.953038103804678904e-01
2.100000000000000000e+01,0.000000000000000000e+00,9.947214029920103950e-01
2.200000000000000000e+01,0.000000000000000000e+00,9.941035830003114304e-01
2.300000000000000000e+01,0.000000000000000000e+00,9.934540902068068613e-01
2.400000000000000000e+01,0.000000000000000000e+00,9.927817622594560243e-01
2.500000000000000000e+01,0.000000000000000000e+00,9.920892731816627341e-01
2.600000000000000000e+01,0.000000000000000000e+00,9.913625839760473735e-01
2.700000000000000000e+01,0.000000000000000000e+00,9.905801463538190799e-01
2.800000000000000000e+01,0.000000000000000000e+00,9.897347592898446678e-01
2.900000000000000000e+01,0.000000000000000000e+00,9.888474247640838266e-01
3.000000000000000000e+01,0.000000000000000000e+00,9.879657965289864174e-01
3.100000000000000000e+01,0.000000000000000000e+00,9.871487808322144675e-01
3.200000000000000000e+01,0.000000000000000000e+00,9.864414603826243688e-01
3.300000000000000000e+01,0.000000000000000000e+00,9.858567015622157204e-01
3.400000000000000000e+01,0.000000000000000000e+00,9.853720769650413658e-01
3.500000000000000000e+01,0.000000000000000000e+00,9.849283477683383747e-01
3.600000000000000000e+01,0.000000000000000000e+00,9.844434776250791108e-01
3.700000000000000000e+01,0.000000000000000000e+00,9.838539211998904577e-01
3.800000000000000000e+01,0.000000000000000000e+00,9.831151119776107006e-01
3.900000000000000000e+01,0.000000000000000000e+00,9.821765451808499581e-01
4.000000000000000000e+01,0.000000000000000000e+00,9.810386416151033462e-01
4.100000000000000000e+01,0.000000000000000000e+00,9.797976500940530631e-01
4.200000000000000000e+01,0.000000000000000000e+00,9.785628576269098655e-01
4.300000000000000000e+01,0.000000000000000000e+00,9.773650103061432004e-01
4.400000000000000000e+01,0.000000000000000000e+00,9.761621883348229334e-01
4.500000000000000000e+01,0.000000000000000000e+00,9.748966301475877616e-01
4.600000000000000000e+01,0.000000000000000000e+00,9.735403858778736153e-01
4.700000000000000000e+01,0.000000000000000000e+00,9.721169957256445837e-01
4.800000000000000000e+01,0.000000000000000000e+00,9.706985141559477670e-01
4.900000000000000000e+01,2.000000000000000000e+00,9.694439961343500611e-01
5.000000000000000000e+01,2.000000000000000000e+00,9.686697732781195391e-01
5.100000000000000000e+01,2.000000000000000000e+00,9.680652894460839430e-01
5.200000000000000000e+01,2.000000000000000000e+00,9.675537451030540304e-01
5.300000000000000000e+01,2.000000000000000000e+00,9.670457704289935341e-01
5.400000000000000000e+01,2.000000000000000000e+00,9.664906454387743873e-01
5.500000000000000000e+01,2.000000000000000000e+00,9.658878822789328522e-01
5.600000000000000000e+01,2.000000000000000000e+00,9.652530270456228800e-01
5.700000000000000000e+01,2.000000000000000000e+00,9.645812990476538840e-01
5.800000000000000000e+01,2.000000000000000000e+00,9.638512346576091350e-01
5.900000000000000000e+01,2.000000000000000000e+00,9.630587408947469674e-01
6.000000000000000000e+01,2.000000000000000000e+00,9.622358406535022057e-01
6.100000000000000000e+01,2.000000000000000000e+00,9.614338557939340335e-01
6.200000000000000000e+01,2.000000000000000000e+00,9.606989921677696609e-01
6.300000000000000000e+01,2.000000000000000000e+00,9.600660146842291409e-01
6.400000000000000000e+01,2.000000000000000000e+00,9.595589883379482821e-01
6.500000000000000000e+01,2.000000000000000000e+00,9.591798030759436378e-01
6.600000000000000000e+01,2.000000000000000000e+00,9.588862901581873821e-01
6.700000000000000000e+01,2.000000000000000000e+00,9.585831098638706305e-01
6.800000000000000000e+01,2.000000000000000000e+00,9.581498049784857862e-01
6.900000000000000000e+01,2.000000000000000000e+00,9.574973951653805715e-01
