roi,best_a_deg_per_frame,avg_wavelength_km,avg_wavelength_error_km,avg_angle_deg,avg_angle_error_deg,direction,phase_slope_deg_per_point,phase_speed_m_per_s,phase_speed_error_m_per_s,SSE_min
ROI_74,1.596875,24.31642118790847,3.8793809280644354,18.127905650290348,11.719441999808362,-1,33.96428571428573,-98.05627546576096,15.643652574502262,0.4601043665593548
