roi,target_lat,target_lon,target_angle_deg,target_wavelength_km,closest_frame,closest_distance_km,t_start,t_end,n_frames_used,n_points,best_a_deg_per_frame,avg_wavelength_km,avg_wavelength_error_km,avg_angle_deg,avg_angle_error_deg,direction,phase_slope_deg_per_point,phase_speed_m_per_s,phase_speed_error_m_per_s,sse_min,csv_path,out_dir
ROI_22,43.58357620239258,-95.27738189697266,99.09573364257812,24.0,681,130.2759595174751,666,696,31,7,0.8020833333333333,24.708323694985946,4.226490864172176,98.50456003929666,9.686289973059216,-1,29.267857142857142,-50.04579452109421,8.560600708682069,0.028444253316934853,AWE\01771\remap85_from_l7a\slice_004\cluster_004_global_00006\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_100x100\crest_relative_amplitude_evolution.csv,AWE\01771\remap85_from_l7a\slice_004\cluster_004_global_00006
