roi,target_lat,target_lon,target_angle_deg,target_wavelength_km,closest_frame,closest_distance_km,t_start,t_end,n_frames_used,n_points,best_a_deg_per_frame,avg_wavelength_km,avg_wavelength_error_km,avg_angle_deg,avg_angle_error_deg,direction,phase_slope_deg_per_point,phase_speed_m_per_s,phase_speed_error_m_per_s,sse_min,csv_path,out_dir
ROI_22,46.59956359863281,-83.20037078857422,97.60152435302734,24.0,562,226.94045546899218,547,577,31,7,0.5270833333333333,26.19949899130732,3.5198650209333993,86.3463139463232,7.795243615992535,-1,39.23214285714286,-34.87201833333729,4.685005525547927,8.080229675865315,AWE\01770\remap85_from_l7a\slice_004\cluster_008_global_00056\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_100x100\crest_relative_amplitude_evolution.csv,AWE\01770\remap85_from_l7a\slice_004\cluster_008_global_00056
