Cluster power ranking (clustered only)

name = base
MIN_AMP = 0.2
THR = 0.1
WHITE_NOISE_THRESHOLD = 0.02
WPS_NOISE_THRESHOLD = 8.0

rank  kcl      P_abs           P_pct
   1    0   1.224066e+04    35.52%
   2    1   4.241703e+03    12.31%
   3    3   1.632977e+03     4.74%
   4    2   1.590441e+03     4.61%
   5    4   1.355795e+03     3.93%
   6   11   1.101626e+03     3.20%
   7   14   9.797022e+02     2.84%
   8   17   8.396426e+02     2.44%
   9   29   6.421981e+02     1.86%
  10   37   5.926992e+02     1.72%
  11   31   5.200497e+02     1.51%
  12    5   5.004791e+02     1.45%
  13    6   4.718814e+02     1.37%
  14   10   4.685571e+02     1.36%
  15   28   4.005519e+02     1.16%
  16   38   3.951224e+02     1.15%
  17   24   3.023261e+02     0.88%
  18   43   2.954469e+02     0.86%
  19   45   2.744864e+02     0.80%
  20   13   2.740405e+02     0.80%
  21   44   2.453174e+02     0.71%
  22   35   2.369195e+02     0.69%
  23    8   2.196924e+02     0.64%
  24   53   2.146871e+02     0.62%
  25   46   1.825787e+02     0.53%
  26   19   1.824067e+02     0.53%
  27    7   1.815074e+02     0.53%
  28   55   1.758652e+02     0.51%
  29   34   1.746786e+02     0.51%
  30   36   1.731186e+02     0.50%
  31   60   1.668109e+02     0.48%
  32   25   1.651555e+02     0.48%
  33   22   1.471229e+02     0.43%
  34   47   1.460923e+02     0.42%
  35   50   1.436999e+02     0.42%
  36   49   1.424627e+02     0.41%
  37   33   1.368882e+02     0.40%
  38   68   1.263356e+02     0.37%
  39   56   1.261601e+02     0.37%
  40   21   1.192949e+02     0.35%
  41   20   1.179424e+02     0.34%
  42   74   1.132220e+02     0.33%
  43   64   1.081983e+02     0.31%
  44   23   9.668143e+01     0.28%
  45   30   9.599075e+01     0.28%
  46   51   8.556799e+01     0.25%
  47   69   8.351539e+01     0.24%
  48   15   8.302995e+01     0.24%
  49   18   7.455198e+01     0.22%
  50   63   7.229989e+01     0.21%
  51   80   6.624148e+01     0.19%
  52   41   6.343555e+01     0.18%
  53   48   5.650996e+01     0.16%
  54   27   5.584233e+01     0.16%
  55   78   5.299502e+01     0.15%
  56   54   5.143038e+01     0.15%
  57   65   5.097470e+01     0.15%
  58   73   4.482852e+01     0.13%
  59   16   4.278227e+01     0.12%
  60    9   4.035769e+01     0.12%
  61   72   3.866381e+01     0.11%
  62   67   3.675888e+01     0.11%
  63   42   3.341155e+01     0.10%
  64   59   3.204066e+01     0.09%
  65   40   2.996481e+01     0.09%
  66   32   2.974034e+01     0.09%
  67   75   2.964050e+01     0.09%
  68   52   2.892315e+01     0.08%
  69   58   2.741147e+01     0.08%
  70   71   2.690324e+01     0.08%
  71   12   2.684148e+01     0.08%
  72   57   2.449407e+01     0.07%
  73   79   2.399479e+01     0.07%
  74   62   1.762597e+01     0.05%
  75   26   1.705202e+01     0.05%
  76   77   1.631444e+01     0.05%
  77   39   1.007087e+01     0.03%
  78   61   9.345655e+00     0.03%
  79   66   7.749267e+00     0.02%
  80   70   6.505789e+00     0.02%
  81   76   6.333200e+00     0.02%
