Cluster power ranking (clustered only)

name = base
MIN_AMP = 1.25
THR = 0.6
WHITE_NOISE_THRESHOLD = 0.1
WPS_NOISE_THRESHOLD = 8.0

rank  kcl      P_abs           P_pct
   1    2   1.034103e+05    24.06%
   2    0   9.123325e+04    21.22%
   3    1   6.085128e+04    14.16%
   4   21   2.669127e+04     6.21%
   5   46   1.993957e+04     4.64%
   6    4   1.818382e+04     4.23%
   7   20   1.564132e+04     3.64%
   8    3   1.348431e+04     3.14%
   9    6   1.261687e+04     2.94%
  10   19   8.270714e+03     1.92%
  11   11   6.355318e+03     1.48%
  12   13   6.197971e+03     1.44%
  13   26   5.610408e+03     1.31%
  14    8   4.322924e+03     1.01%
  15   44   3.129744e+03     0.73%
  16   16   2.695827e+03     0.63%
  17   17   2.690469e+03     0.63%
  18   12   2.628177e+03     0.61%
  19   50   2.044588e+03     0.48%
  20    7   1.677941e+03     0.39%
  21   34   1.405274e+03     0.33%
  22    5   1.202249e+03     0.28%
  23   31   1.151421e+03     0.27%
  24   30   1.081317e+03     0.25%
  25   29   1.050384e+03     0.24%
  26   28   1.019145e+03     0.24%
  27   23   9.600797e+02     0.22%
  28   45   9.385585e+02     0.22%
  29   24   9.166210e+02     0.21%
  30   18   9.034778e+02     0.21%
  31   14   9.006757e+02     0.21%
  32   25   8.079902e+02     0.19%
  33   41   7.625867e+02     0.18%
  34   35   7.274504e+02     0.17%
  35   48   7.217910e+02     0.17%
  36   36   7.024590e+02     0.16%
  37   42   6.765230e+02     0.16%
  38   38   6.642605e+02     0.15%
  39   22   6.363509e+02     0.15%
  40   32   5.914167e+02     0.14%
  41   37   5.879219e+02     0.14%
  42   39   5.031484e+02     0.12%
  43   10   4.942698e+02     0.11%
  44    9   4.660682e+02     0.11%
  45   49   4.277431e+02     0.10%
  46   15   3.392602e+02     0.08%
  47   47   3.161596e+02     0.07%
  48   40   2.886575e+02     0.07%
  49   33   2.580396e+02     0.06%
  50   27   2.130309e+02     0.05%
  51   43   1.978317e+02     0.05%
  52   52   1.411928e+02     0.03%
  53   51   1.242527e+02     0.03%
