Cluster power ranking (clustered only)
rank  kcl      P_abs           P_pct
   1    0   4.793291e+05    73.43%
   2   12   3.974950e+04     6.09%
   3    8   2.655905e+04     4.07%
   4    2   2.283625e+04     3.50%
   5   18   1.379258e+04     2.11%
   6   15   1.246528e+04     1.91%
   7   21   8.980565e+03     1.38%
   8    7   4.072930e+03     0.62%
   9    6   3.888438e+03     0.60%
  10   22   3.883417e+03     0.59%
  11    3   3.753376e+03     0.58%
  12    1   3.189052e+03     0.49%
  13   29   2.016720e+03     0.31%
  14   17   1.881320e+03     0.29%
  15   38   1.752679e+03     0.27%
  16   19   1.737775e+03     0.27%
  17   48   1.727950e+03     0.26%
  18    9   1.659880e+03     0.25%
  19   13   1.633127e+03     0.25%
  20   39   1.518312e+03     0.23%
  21   30   1.393099e+03     0.21%
  22   20   1.171048e+03     0.18%
  23   14   1.071761e+03     0.16%
  24   24   9.622686e+02     0.15%
  25   27   8.746741e+02     0.13%
  26   31   7.608684e+02     0.12%
  27    4   6.582045e+02     0.10%
  28   33   6.508084e+02     0.10%
  29    5   5.851278e+02     0.09%
  30   43   5.723778e+02     0.09%
  31   52   5.542221e+02     0.08%
  32   32   5.377372e+02     0.08%
  33   26   5.304962e+02     0.08%
  34   51   5.197246e+02     0.08%
  35   23   3.332854e+02     0.05%
  36   41   2.990205e+02     0.05%
  37   40   1.938062e+02     0.03%
  38   69   1.930020e+02     0.03%
  39  112   1.560249e+02     0.02%
  40   72   1.551362e+02     0.02%
  41   34   1.533462e+02     0.02%
  42   62   1.417484e+02     0.02%
  43   54   1.231394e+02     0.02%
  44   65   1.219777e+02     0.02%
  45   36   1.139077e+02     0.02%
  46   68   1.048056e+02     0.02%
  47   61   1.035039e+02     0.02%
  48   63   9.270528e+01     0.01%
  49   74   9.211763e+01     0.01%
  50   10   8.996893e+01     0.01%
  51   45   8.836053e+01     0.01%
  52  100   8.808867e+01     0.01%
  53   66   8.754985e+01     0.01%
  54   25   8.684045e+01     0.01%
  55   71   8.668418e+01     0.01%
  56   28   8.181748e+01     0.01%
  57   64   7.988208e+01     0.01%
  58   46   7.658417e+01     0.01%
  59   16   7.384848e+01     0.01%
  60   92   7.336142e+01     0.01%
  61  140   7.178453e+01     0.01%
  62   11   7.079192e+01     0.01%
  63  121   6.781590e+01     0.01%
  64   76   6.499967e+01     0.01%
  65   53   6.484457e+01     0.01%
  66   81   6.442168e+01     0.01%
  67   98   6.412362e+01     0.01%
  68  103   6.355857e+01     0.01%
  69   50   6.332822e+01     0.01%
  70   91   6.135102e+01     0.01%
  71   88   6.040169e+01     0.01%
  72   56   5.941330e+01     0.01%
  73   58   5.801954e+01     0.01%
  74  133   5.658522e+01     0.01%
  75   37   5.609636e+01     0.01%
  76   55   5.321555e+01     0.01%
  77   57   5.114803e+01     0.01%
  78  135   4.939660e+01     0.01%
  79   90   4.570472e+01     0.01%
  80   35   4.542973e+01     0.01%
  81   49   3.630616e+01     0.01%
  82  134   3.438371e+01     0.01%
  83  111   3.262451e+01     0.00%
  84  101   3.217808e+01     0.00%
  85  109   3.106635e+01     0.00%
  86  116   2.546525e+01     0.00%
  87  129   2.540128e+01     0.00%
  88   97   2.530883e+01     0.00%
  89   93   2.399802e+01     0.00%
  90   42   2.326807e+01     0.00%
  91  145   2.311730e+01     0.00%
  92  106   2.238276e+01     0.00%
  93   73   2.231275e+01     0.00%
  94   89   2.173376e+01     0.00%
  95   77   2.159989e+01     0.00%
  96  115   2.125340e+01     0.00%
  97   85   2.122235e+01     0.00%
  98   59   1.997010e+01     0.00%
  99   83   1.974414e+01     0.00%
 100   47   1.911240e+01     0.00%
 101   82   1.838246e+01     0.00%
 102   99   1.793748e+01     0.00%
 103   94   1.786919e+01     0.00%
 104   79   1.731539e+01     0.00%
 105   86   1.690021e+01     0.00%
 106   75   1.677805e+01     0.00%
 107  119   1.594307e+01     0.00%
 108  126   1.586631e+01     0.00%
 109   78   1.537323e+01     0.00%
 110  108   1.475564e+01     0.00%
 111  102   1.420261e+01     0.00%
 112  142   1.359181e+01     0.00%
 113  147   1.297597e+01     0.00%
 114   95   1.295638e+01     0.00%
 115   67   1.242785e+01     0.00%
 116  104   1.210902e+01     0.00%
 117   44   1.190841e+01     0.00%
 118  150   1.153040e+01     0.00%
 119  146   1.123676e+01     0.00%
 120   60   1.060079e+01     0.00%
 121  105   1.027027e+01     0.00%
 122  127   1.024444e+01     0.00%
 123  130   9.631784e+00     0.00%
 124   70   9.591781e+00     0.00%
 125  123   9.173667e+00     0.00%
 126   80   9.095765e+00     0.00%
 127  122   8.723633e+00     0.00%
 128  120   8.622049e+00     0.00%
 129  110   8.510877e+00     0.00%
 130  124   8.145744e+00     0.00%
 131  114   7.961738e+00     0.00%
 132  113   7.764155e+00     0.00%
 133  149   7.750762e+00     0.00%
 134  138   7.576950e+00     0.00%
 135  143   7.509689e+00     0.00%
 136  128   7.227491e+00     0.00%
 137  107   6.704867e+00     0.00%
 138  131   6.300851e+00     0.00%
 139  132   6.234647e+00     0.00%
 140  118   5.748009e+00     0.00%
 141  137   5.391533e+00     0.00%
 142   84   5.389602e+00     0.00%
 143  148   5.266503e+00     0.00%
 144   87   4.529395e+00     0.00%
 145   96   4.079984e+00     0.00%
 146  139   3.786170e+00     0.00%
 147  141   3.130664e+00     0.00%
 148  136   3.056343e+00     0.00%
 149  117   2.696444e+00     0.00%
 150  125   1.953442e+00     0.00%
 151  144   1.640412e+00     0.00%
