Cluster power ranking (clustered only)

name = base
MIN_AMP = 0.2
THR = 0.1
WHITE_NOISE_THRESHOLD = 0.02
WPS_NOISE_THRESHOLD = 8.0

rank  kcl      P_abs           P_pct
   1    3   6.368472e+03    12.27%
   2    2   5.028748e+03     9.69%
   3    4   4.902913e+03     9.44%
   4    1   4.290425e+03     8.26%
   5    0   3.884634e+03     7.48%
   6    5   2.640287e+03     5.09%
   7    9   2.622170e+03     5.05%
   8   12   1.289735e+03     2.48%
   9   20   1.236474e+03     2.38%
  10    6   1.217908e+03     2.35%
  11   11   1.156355e+03     2.23%
  12    8   1.091214e+03     2.10%
  13   19   1.004076e+03     1.93%
  14   25   9.605232e+02     1.85%
  15   23   8.837419e+02     1.70%
  16   10   8.647403e+02     1.67%
  17   27   8.054571e+02     1.55%
  18   13   7.122625e+02     1.37%
  19   14   5.775224e+02     1.11%
  20   21   5.129638e+02     0.99%
  21   37   4.999464e+02     0.96%
  22   15   3.664843e+02     0.71%
  23   42   3.661445e+02     0.71%
  24   18   3.549009e+02     0.68%
  25   24   3.514821e+02     0.68%
  26   17   3.293475e+02     0.63%
  27   40   3.259789e+02     0.63%
  28   32   3.245374e+02     0.63%
  29    7   2.727253e+02     0.53%
  30   34   2.504665e+02     0.48%
  31   41   2.503481e+02     0.48%
  32   35   2.479784e+02     0.48%
  33   45   2.366005e+02     0.46%
  34   22   2.364946e+02     0.46%
  35   30   2.170970e+02     0.42%
  36   54   2.055859e+02     0.40%
  37   64   1.975361e+02     0.38%
  38   81   1.902757e+02     0.37%
  39   26   1.679645e+02     0.32%
  40   46   1.676934e+02     0.32%
  41   52   1.668395e+02     0.32%
  42   16   1.632085e+02     0.31%
  43   29   1.612210e+02     0.31%
  44   55   1.453397e+02     0.28%
  45   72   1.349208e+02     0.26%
  46   33   1.313851e+02     0.25%
  47   56   1.313706e+02     0.25%
  48   47   1.234466e+02     0.24%
  49   28   1.136752e+02     0.22%
  50   70   1.126154e+02     0.22%
  51   98   1.116372e+02     0.22%
  52   68   1.095962e+02     0.21%
  53  129   1.088594e+02     0.21%
  54   31   1.041026e+02     0.20%
  55  102   9.877896e+01     0.19%
  56  133   9.272979e+01     0.18%
  57   44   9.229836e+01     0.18%
  58  104   8.999893e+01     0.17%
  59   73   8.967135e+01     0.17%
  60   36   8.759280e+01     0.17%
  61   84   8.691624e+01     0.17%
  62   39   8.523791e+01     0.16%
  63  112   7.442444e+01     0.14%
  64   49   7.437889e+01     0.14%
  65   94   7.433177e+01     0.14%
  66   78   7.298616e+01     0.14%
  67   38   7.116478e+01     0.14%
  68  113   6.840015e+01     0.13%
  69   57   6.814096e+01     0.13%
  70   53   5.397969e+01     0.10%
  71   62   5.287827e+01     0.10%
  72   90   5.198729e+01     0.10%
  73   67   4.743092e+01     0.09%
  74   51   4.709590e+01     0.09%
  75   87   4.141010e+01     0.08%
  76   43   3.977655e+01     0.08%
  77   69   3.969121e+01     0.08%
  78  122   3.943748e+01     0.08%
  79   50   3.754111e+01     0.07%
  80   65   3.479135e+01     0.07%
  81  119   3.444329e+01     0.07%
  82   85   3.180343e+01     0.06%
  83   93   2.876381e+01     0.06%
  84   89   2.624771e+01     0.05%
  85   63   2.600616e+01     0.05%
  86   99   2.600384e+01     0.05%
  87   79   2.511410e+01     0.05%
  88   66   2.505795e+01     0.05%
  89   91   2.481543e+01     0.05%
  90   60   2.405172e+01     0.05%
  91   71   2.315527e+01     0.04%
  92   61   2.278513e+01     0.04%
  93  115   2.235097e+01     0.04%
  94   75   2.218255e+01     0.04%
  95   76   2.212175e+01     0.04%
  96   80   2.190186e+01     0.04%
  97  132   2.106927e+01     0.04%
  98  126   1.992561e+01     0.04%
  99   83   1.751339e+01     0.03%
 100   58   1.688009e+01     0.03%
 101   77   1.540039e+01     0.03%
 102  111   1.536298e+01     0.03%
 103   59   1.506418e+01     0.03%
 104  127   1.482822e+01     0.03%
 105  106   1.460359e+01     0.03%
 106   95   1.305395e+01     0.03%
 107   82   1.270324e+01     0.02%
 108  120   1.261426e+01     0.02%
 109  114   1.236942e+01     0.02%
 110   97   1.231831e+01     0.02%
 111   74   1.130765e+01     0.02%
 112  103   1.123853e+01     0.02%
 113  105   1.103091e+01     0.02%
 114   86   1.075177e+01     0.02%
 115  108   1.029137e+01     0.02%
 116  110   9.978893e+00     0.02%
 117   96   9.952952e+00     0.02%
 118   88   9.791654e+00     0.02%
 119   92   8.958710e+00     0.02%
 120   48   8.653716e+00     0.02%
 121  116   8.428580e+00     0.02%
 122  109   8.109368e+00     0.02%
 123  124   6.664051e+00     0.01%
 124  118   6.184521e+00     0.01%
 125  121   5.170123e+00     0.01%
 126  117   3.361756e+00     0.01%
 127  131   2.583667e+00     0.00%
 128  107   1.747478e+00     0.00%
 129  130   1.705954e+00     0.00%
 130  128   1.671706e+00     0.00%
 131  123   6.930860e-01     0.00%
 132  100   6.494600e-01     0.00%
 133  101   4.994244e-01     0.00%
 134  125   3.381799e-01     0.00%
