cluster_a  best_cluster_c  passes  score    iou    inter  lam_ratio  ang_diff_deg  thetaA_deg  thetaC_deg  lamA_med  lamC_med
       35             416       1   0.012  0.118    276     1.189           7.2       102.8       110.0      19.0      16.0
       36             482       1   0.064  0.085    896     1.091           0.2        80.0        79.8      22.6      20.7
       37             470       1   0.144  0.171    804     1.189           0.0        40.0        40.0      17.4      20.7
       38             309       1   0.173  0.372   4688     1.000           1.2        22.3        21.2      29.3      29.3
       39             327       1   0.044  0.442   1844     1.091           8.1       135.0       143.1      26.9      29.3
       40             233       1   0.187  0.218   4780     1.000           0.2       168.3       168.5      29.3      29.3
       41             243       1   0.373  0.406   3600     1.091           0.0        90.0        90.0      90.5      83.0
       42             257       1   0.118  0.390   2092     1.000           2.3        26.4        28.7      17.4      17.4
