roi,best_a_deg_per_frame,avg_wavelength_km,avg_wavelength_error_km,avg_angle_deg,avg_angle_error_deg,direction,phase_slope_deg_per_point,phase_speed_m_per_s,phase_speed_error_m_per_s,SSE_min
ROI_52,0.359375,25.32999950042411,3.4736765759759507,51.28760833776828,15.26177222509273,-1,42.107142857142854,-22.987294369860894,3.1524053522509017,0.6494858862004707
