shift_minutes,correlation
-2.000000000000000000e+02,1.516543923830421803e-01
-1.980000000000000000e+02,1.709650314194076370e-01
-1.960000000000000000e+02,1.907367743175461539e-01
-1.940000000000000000e+02,2.107470864939044175e-01
-1.920000000000000000e+02,2.308472639378832680e-01
-1.900000000000000000e+02,2.508695124252832698e-01
-1.880000000000000000e+02,2.704807134732866158e-01
-1.860000000000000000e+02,2.886073987627125748e-01
-1.840000000000000000e+02,3.047557905314386972e-01
-1.820000000000000000e+02,3.205940125067199276e-01
-1.800000000000000000e+02,3.389174119964045717e-01
-1.780000000000000000e+02,3.612509730336133651e-01
-1.760000000000000000e+02,3.870202886373191320e-01
-1.740000000000000000e+02,4.145148948550625989e-01
-1.720000000000000000e+02,4.417827537000996729e-01
-1.700000000000000000e+02,4.665154279885261324e-01
-1.680000000000000000e+02,4.857790347492764171e-01
-1.660000000000000000e+02,4.965408799915520532e-01
-1.640000000000000000e+02,4.967334133580159072e-01
-1.620000000000000000e+02,4.860410816902991926e-01
-1.600000000000000000e+02,4.658013199826103734e-01
-1.580000000000000000e+02,4.382563680393627981e-01
-1.560000000000000000e+02,4.058482524442026951e-01
-1.540000000000000000e+02,3.707866675333520434e-01
-1.520000000000000000e+02,3.347418726453753046e-01
-1.500000000000000000e+02,2.984505116762682375e-01
-1.480000000000000000e+02,2.615437115080537778e-01
-1.460000000000000000e+02,2.231977246582221852e-01
-1.440000000000000000e+02,1.831518900957673501e-01
-1.420000000000000000e+02,1.419835557129882075e-01
-1.400000000000000000e+02,1.005852750984186778e-01
-1.380000000000000000e+02,5.958257945572724423e-02
-1.360000000000000000e+02,1.904278711598358237e-02
-1.340000000000000000e+02,-2.139478721087926735e-02
-1.320000000000000000e+02,-6.206918540890839220e-02
-1.300000000000000000e+02,-1.030578809094346571e-01
-1.280000000000000000e+02,-1.442884467504264023e-01
-1.260000000000000000e+02,-1.856790138998636042e-01
-1.240000000000000000e+02,-2.271999631323128044e-01
-1.220000000000000000e+02,-2.688919779703771717e-01
-1.200000000000000000e+02,-3.107983221925986195e-01
-1.180000000000000000e+02,-3.528623564048014583e-01
-1.160000000000000000e+02,-3.949181205324645005e-01
-1.140000000000000000e+02,-4.366999340095187865e-01
-1.120000000000000000e+02,-4.777345153387830834e-01
-1.100000000000000000e+02,-5.171854168570361177e-01
-1.080000000000000000e+02,-5.538057931804206691e-01
-1.060000000000000000e+02,-5.861057557835873677e-01
-1.040000000000000000e+02,-6.127931038211248405e-01
-1.020000000000000000e+02,-6.332208138673288689e-01
-1.000000000000000000e+02,-6.472901845730801851e-01
-9.800000000000000000e+01,-6.548845442008027762e-01
-9.600000000000000000e+01,-6.556548213709820772e-01
-9.400000000000000000e+01,-6.494974510167705883e-01
-9.200000000000000000e+01,-6.369122111200731240e-01
-9.000000000000000000e+01,-6.186528316479242839e-01
-8.800000000000000000e+01,-5.954820277615514579e-01
-8.600000000000000000e+01,-5.684846899324498271e-01
-8.400000000000000000e+01,-5.390737653074818558e-01
-8.200000000000000000e+01,-5.085636003175397768e-01
-8.000000000000000000e+01,-4.779867461055114508e-01
-7.800000000000000000e+01,-4.480314443561340121e-01
-7.600000000000000000e+01,-4.188268891674920003e-01
-7.400000000000000000e+01,-3.899857968125494678e-01
-7.200000000000000000e+01,-3.610732886229007232e-01
-7.000000000000000000e+01,-3.318907827599733018e-01
-6.800000000000000000e+01,-3.022918174901350619e-01
-6.600000000000000000e+01,-2.720006177647099066e-01
-6.400000000000000000e+01,-2.406735413118335498e-01
-6.200000000000000000e+01,-2.080466046423195270e-01
-6.000000000000000000e+01,-1.740241412869837634e-01
-5.800000000000000000e+01,-1.385927194677694096e-01
-5.600000000000000000e+01,-1.016761740094497823e-01
-5.400000000000000000e+01,-6.313656143785531527e-02
-5.200000000000000000e+01,-2.286778039695964992e-02
-5.000000000000000000e+01,1.914695295852496260e-02
-4.800000000000000000e+01,6.285580994908598895e-02
-4.600000000000000000e+01,1.082037875309932590e-01
-4.400000000000000000e+01,1.551409088873262343e-01
-4.200000000000000000e+01,2.035587595046109977e-01
-4.000000000000000000e+01,2.532571250985347078e-01
-3.800000000000000000e+01,3.039689424427247100e-01
-3.600000000000000000e+01,3.554002191472065975e-01
-3.400000000000000000e+01,4.072509050287194121e-01
-3.200000000000000000e+01,4.591902046170774909e-01
-3.000000000000000000e+01,5.108402901057776946e-01
-2.800000000000000000e+01,5.618247843288097787e-01
-2.600000000000000000e+01,6.117921357785265357e-01
-2.400000000000000000e+01,6.603517081015620738e-01
-2.200000000000000000e+01,7.070487248906159872e-01
-2.000000000000000000e+01,7.514453790801709498e-01
-1.800000000000000000e+01,7.931965386318579059e-01
-1.600000000000000000e+01,8.320301715342901527e-01
-1.400000000000000000e+01,8.676897077660928881e-01
-1.200000000000000000e+01,8.999071461411876083e-01
-1.000000000000000000e+01,9.283933149870939872e-01
-8.000000000000000000e+00,9.528175376115267659e-01
-6.000000000000000000e+00,9.727528599883951133e-01
-4.000000000000000000e+00,9.876378344603905512e-01
-2.000000000000000000e+00,9.968703284823446920e-01
0.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+00,9.968703284823446920e-01
4.000000000000000000e+00,9.876378344603905512e-01
6.000000000000000000e+00,9.727528599883951133e-01
8.000000000000000000e+00,9.528175376115267659e-01
1.000000000000000000e+01,9.283933149870939872e-01
1.200000000000000000e+01,8.999071461411876083e-01
1.400000000000000000e+01,8.676897077660928881e-01
1.600000000000000000e+01,8.320301715342901527e-01
1.800000000000000000e+01,7.931965386318579059e-01
2.000000000000000000e+01,7.514453790801709498e-01
2.200000000000000000e+01,7.070487248906159872e-01
2.400000000000000000e+01,6.603517081015620738e-01
2.600000000000000000e+01,6.117921357785265357e-01
2.800000000000000000e+01,5.618247843288097787e-01
3.000000000000000000e+01,5.108402901057776946e-01
3.200000000000000000e+01,4.591902046170774909e-01
3.400000000000000000e+01,4.072509050287194121e-01
3.600000000000000000e+01,3.554002191472065975e-01
3.800000000000000000e+01,3.039689424427247100e-01
4.000000000000000000e+01,2.532571250985347078e-01
4.200000000000000000e+01,2.035587595046109977e-01
4.400000000000000000e+01,1.551409088873262343e-01
4.600000000000000000e+01,1.082037875309932590e-01
4.800000000000000000e+01,6.285580994908598895e-02
5.000000000000000000e+01,1.914695295852496260e-02
5.200000000000000000e+01,-2.286778039695964992e-02
5.400000000000000000e+01,-6.313656143785531527e-02
5.600000000000000000e+01,-1.016761740094497823e-01
5.800000000000000000e+01,-1.385927194677694096e-01
6.000000000000000000e+01,-1.740241412869837634e-01
6.200000000000000000e+01,-2.080466046423195270e-01
6.400000000000000000e+01,-2.406735413118335498e-01
6.600000000000000000e+01,-2.720006177647099066e-01
6.800000000000000000e+01,-3.022918174901350619e-01
7.000000000000000000e+01,-3.318907827599733018e-01
7.200000000000000000e+01,-3.610732886229007232e-01
7.400000000000000000e+01,-3.899857968125494678e-01
7.600000000000000000e+01,-4.188268891674920003e-01
7.800000000000000000e+01,-4.480314443561340121e-01
8.000000000000000000e+01,-4.779867461055114508e-01
8.200000000000000000e+01,-5.085636003175397768e-01
8.400000000000000000e+01,-5.390737653074818558e-01
8.600000000000000000e+01,-5.684846899324498271e-01
8.800000000000000000e+01,-5.954820277615514579e-01
9.000000000000000000e+01,-6.186528316479242839e-01
9.200000000000000000e+01,-6.369122111200731240e-01
9.400000000000000000e+01,-6.494974510167705883e-01
9.600000000000000000e+01,-6.556548213709820772e-01
9.800000000000000000e+01,-6.548845442008027762e-01
1.000000000000000000e+02,-6.472901845730801851e-01
1.020000000000000000e+02,-6.332208138673288689e-01
1.040000000000000000e+02,-6.127931038211248405e-01
1.060000000000000000e+02,-5.861057557835873677e-01
1.080000000000000000e+02,-5.538057931804206691e-01
1.100000000000000000e+02,-5.171854168570361177e-01
1.120000000000000000e+02,-4.777345153387830834e-01
1.140000000000000000e+02,-4.366999340095187865e-01
1.160000000000000000e+02,-3.949181205324645005e-01
1.180000000000000000e+02,-3.528623564048014583e-01
1.200000000000000000e+02,-3.107983221925986195e-01
1.220000000000000000e+02,-2.688919779703771717e-01
1.240000000000000000e+02,-2.271999631323128044e-01
1.260000000000000000e+02,-1.856790138998636042e-01
1.280000000000000000e+02,-1.442884467504264023e-01
1.300000000000000000e+02,-1.030578809094346571e-01
1.320000000000000000e+02,-6.206918540890839220e-02
1.340000000000000000e+02,-2.139478721087926735e-02
1.360000000000000000e+02,1.904278711598358237e-02
1.380000000000000000e+02,5.958257945572724423e-02
1.400000000000000000e+02,1.005852750984186778e-01
1.420000000000000000e+02,1.419835557129882075e-01
1.440000000000000000e+02,1.831518900957673501e-01
1.460000000000000000e+02,2.231977246582221852e-01
1.480000000000000000e+02,2.615437115080537778e-01
1.500000000000000000e+02,2.984505116762682375e-01
1.520000000000000000e+02,3.347418726453753046e-01
1.540000000000000000e+02,3.707866675333520434e-01
1.560000000000000000e+02,4.058482524442026951e-01
1.580000000000000000e+02,4.382563680393627981e-01
1.600000000000000000e+02,4.658013199826103734e-01
1.620000000000000000e+02,4.860410816902991926e-01
1.640000000000000000e+02,4.967334133580159072e-01
1.660000000000000000e+02,4.965408799915520532e-01
1.680000000000000000e+02,4.857790347492764171e-01
1.700000000000000000e+02,4.665154279885261324e-01
1.720000000000000000e+02,4.417827537000996729e-01
1.740000000000000000e+02,4.145148948550625989e-01
1.760000000000000000e+02,3.870202886373191320e-01
1.780000000000000000e+02,3.612509730336133651e-01
1.800000000000000000e+02,3.389174119964045717e-01
1.820000000000000000e+02,3.205940125067199276e-01
1.840000000000000000e+02,3.047557905314386972e-01
1.860000000000000000e+02,2.886073987627125748e-01
1.880000000000000000e+02,2.704807134732866158e-01
1.900000000000000000e+02,2.508695124252832698e-01
1.920000000000000000e+02,2.308472639378832680e-01
1.940000000000000000e+02,2.107470864939044175e-01
1.960000000000000000e+02,1.907367743175461539e-01
1.980000000000000000e+02,1.709650314194076370e-01
2.000000000000000000e+02,1.516543923830421803e-01
