distance_km,best_shift_minutes,maximum_correlation
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,9.999911066062082687e-01
2.000000000000000000e+00,0.000000000000000000e+00,9.999644360702998336e-01
3.000000000000000000e+00,0.000000000000000000e+00,9.999197566926925074e-01
4.000000000000000000e+00,0.000000000000000000e+00,9.998554173370058917e-01
5.000000000000000000e+00,0.000000000000000000e+00,9.997658005658796032e-01
6.000000000000000000e+00,0.000000000000000000e+00,9.996361576238342872e-01
7.000000000000000000e+00,0.000000000000000000e+00,9.994432386020487558e-01
8.000000000000000000e+00,0.000000000000000000e+00,9.991637510786947063e-01
9.000000000000000000e+00,0.000000000000000000e+00,9.987839834393031913e-01
1.000000000000000000e+01,0.000000000000000000e+00,9.983079289980407722e-01
1.100000000000000000e+01,0.000000000000000000e+00,9.977618792196943920e-01
1.200000000000000000e+01,0.000000000000000000e+00,9.971907702538026497e-01
1.300000000000000000e+01,0.000000000000000000e+00,9.966454612828925530e-01
1.400000000000000000e+01,0.000000000000000000e+00,9.961673624428805107e-01
1.500000000000000000e+01,0.000000000000000000e+00,9.957797942088190135e-01
1.600000000000000000e+01,0.000000000000000000e+00,9.954900009408625960e-01
1.700000000000000000e+01,0.000000000000000000e+00,9.952987815286047368e-01
1.800000000000000000e+01,0.000000000000000000e+00,9.952119920770103878e-01
1.900000000000000000e+01,0.000000000000000000e+00,9.952387766544283920e-01
2.000000000000000000e+01,0.000000000000000000e+00,9.953615032714743238e-01
2.100000000000000000e+01,0.000000000000000000e+00,9.955078293979677806e-01
2.200000000000000000e+01,0.000000000000000000e+00,9.955814130684726981e-01
2.300000000000000000e+01,0.000000000000000000e+00,9.955214019044618112e-01
2.400000000000000000e+01,0.000000000000000000e+00,9.953021124226474337e-01
2.500000000000000000e+01,0.000000000000000000e+00,9.948956014475104359e-01
2.600000000000000000e+01,2.000000000000000000e+00,9.946362116783948881e-01
2.700000000000000000e+01,2.000000000000000000e+00,9.945698356836184528e-01
2.800000000000000000e+01,2.000000000000000000e+00,9.942680423792212840e-01
2.900000000000000000e+01,2.000000000000000000e+00,9.937738775444169281e-01
3.000000000000000000e+01,2.000000000000000000e+00,9.930877397812633012e-01
3.100000000000000000e+01,2.000000000000000000e+00,9.921750101685788970e-01
3.200000000000000000e+01,2.000000000000000000e+00,9.910395056304189820e-01
3.300000000000000000e+01,2.000000000000000000e+00,9.897828563579366135e-01
3.400000000000000000e+01,2.000000000000000000e+00,9.885832748252716407e-01
3.500000000000000000e+01,0.000000000000000000e+00,9.880623072284311359e-01
3.600000000000000000e+01,0.000000000000000000e+00,9.883996642034101887e-01
3.700000000000000000e+01,0.000000000000000000e+00,9.891319127207576223e-01
3.800000000000000000e+01,0.000000000000000000e+00,9.901151739768634386e-01
3.900000000000000000e+01,0.000000000000000000e+00,9.912079823142808666e-01
4.000000000000000000e+01,0.000000000000000000e+00,9.923055729214805831e-01
4.100000000000000000e+01,0.000000000000000000e+00,9.933370971251278547e-01
4.200000000000000000e+01,0.000000000000000000e+00,9.942498913735676735e-01
4.300000000000000000e+01,0.000000000000000000e+00,9.950023387636884875e-01
4.400000000000000000e+01,0.000000000000000000e+00,9.955728814368662860e-01
4.500000000000000000e+01,0.000000000000000000e+00,9.959702961225790352e-01
4.600000000000000000e+01,0.000000000000000000e+00,9.962228905874245255e-01
4.700000000000000000e+01,0.000000000000000000e+00,9.963507435396576906e-01
4.800000000000000000e+01,0.000000000000000000e+00,9.963522175912097323e-01
4.900000000000000000e+01,0.000000000000000000e+00,9.962205354857012196e-01
5.000000000000000000e+01,0.000000000000000000e+00,9.959640213082860960e-01
5.100000000000000000e+01,0.000000000000000000e+00,9.955992965971524056e-01
5.200000000000000000e+01,0.000000000000000000e+00,9.951328507332850570e-01
5.300000000000000000e+01,0.000000000000000000e+00,9.945635425357636228e-01
5.400000000000000000e+01,0.000000000000000000e+00,9.938962903360006873e-01
5.500000000000000000e+01,0.000000000000000000e+00,9.931357912469173099e-01
5.600000000000000000e+01,0.000000000000000000e+00,9.922737888253176930e-01
5.700000000000000000e+01,0.000000000000000000e+00,9.913117362920398357e-01
5.800000000000000000e+01,0.000000000000000000e+00,9.903054563630871998e-01
5.900000000000000000e+01,0.000000000000000000e+00,9.893700252554954444e-01
6.000000000000000000e+01,0.000000000000000000e+00,9.886239930214895111e-01
6.100000000000000000e+01,0.000000000000000000e+00,9.881141921900873371e-01
6.200000000000000000e+01,0.000000000000000000e+00,9.877791043449168917e-01
6.300000000000000000e+01,0.000000000000000000e+00,9.874765280340063178e-01
6.400000000000000000e+01,0.000000000000000000e+00,9.870478170877007296e-01
6.500000000000000000e+01,2.000000000000000000e+00,9.866356424818969462e-01
6.600000000000000000e+01,2.000000000000000000e+00,9.861733611665378652e-01
6.700000000000000000e+01,2.000000000000000000e+00,9.854476495479971287e-01
6.800000000000000000e+01,2.000000000000000000e+00,9.846159417041947526e-01
6.900000000000000000e+01,2.000000000000000000e+00,9.838595755503785067e-01
7.000000000000000000e+01,2.000000000000000000e+00,9.833227989401278624e-01
7.100000000000000000e+01,2.000000000000000000e+00,9.830856419849201000e-01
7.200000000000000000e+01,2.000000000000000000e+00,9.831683125184607075e-01
7.300000000000000000e+01,2.000000000000000000e+00,9.835333777359865914e-01
7.400000000000000000e+01,2.000000000000000000e+00,9.840898622565791287e-01
7.500000000000000000e+01,2.000000000000000000e+00,9.847278435353504777e-01
7.600000000000000000e+01,2.000000000000000000e+00,9.853576608489321709e-01
7.700000000000000000e+01,2.000000000000000000e+00,9.858985449973243220e-01
7.800000000000000000e+01,2.000000000000000000e+00,9.862422657458436159e-01
7.900000000000000000e+01,2.000000000000000000e+00,9.862767451193769075e-01
8.000000000000000000e+01,2.000000000000000000e+00,9.859773028487711644e-01
8.100000000000000000e+01,2.000000000000000000e+00,9.854689225382946560e-01
8.200000000000000000e+01,0.000000000000000000e+00,9.856391410291140964e-01
8.300000000000000000e+01,0.000000000000000000e+00,9.861454958989803732e-01
8.400000000000000000e+01,0.000000000000000000e+00,9.868047985204373429e-01
8.500000000000000000e+01,0.000000000000000000e+00,9.875738268005408438e-01
