Cluster power ranking (clustered only)

name = base
MIN_AMP = 1.25
THR = 0.6
WHITE_NOISE_THRESHOLD = 0.1
WPS_NOISE_THRESHOLD = 8.0

rank  kcl      P_abs           P_pct
   1    0   1.200161e+05    27.48%
   2    3   4.012733e+04     9.19%
   3   35   2.674718e+04     6.12%
   4   49   2.328773e+04     5.33%
   5   48   2.003804e+04     4.59%
   6   15   1.759980e+04     4.03%
   7   50   1.745456e+04     4.00%
   8   25   1.264614e+04     2.90%
   9    1   1.102063e+04     2.52%
  10    7   1.017566e+04     2.33%
  11   16   9.187772e+03     2.10%
  12   78   8.013863e+03     1.83%
  13    8   5.920817e+03     1.36%
  14   33   5.480213e+03     1.25%
  15    5   5.359246e+03     1.23%
  16   63   4.697914e+03     1.08%
  17   46   4.609569e+03     1.06%
  18   40   4.530102e+03     1.04%
  19   32   4.423957e+03     1.01%
  20   13   4.360398e+03     1.00%
  21   72   4.130651e+03     0.95%
  22   29   3.809180e+03     0.87%
  23   69   3.796535e+03     0.87%
  24   28   3.791994e+03     0.87%
  25   10   3.543947e+03     0.81%
  26   19   3.267794e+03     0.75%
  27    9   2.886487e+03     0.66%
  28   76   2.467288e+03     0.56%
  29   26   2.451502e+03     0.56%
  30   23   2.278075e+03     0.52%
  31   14   2.207664e+03     0.51%
  32   11   2.187477e+03     0.50%
  33    2   2.187259e+03     0.50%
  34   54   2.082013e+03     0.48%
  35   24   2.018580e+03     0.46%
  36   27   1.982291e+03     0.45%
  37    6   1.922025e+03     0.44%
  38   21   1.780561e+03     0.41%
  39   36   1.670493e+03     0.38%
  40   38   1.563524e+03     0.36%
  41   12   1.548250e+03     0.35%
  42   56   1.536974e+03     0.35%
  43   34   1.530600e+03     0.35%
  44   71   1.513483e+03     0.35%
  45    4   1.469892e+03     0.34%
  46   17   1.409933e+03     0.32%
  47   31   1.338673e+03     0.31%
  48   58   1.209727e+03     0.28%
  49   47   1.186865e+03     0.27%
  50   57   1.122022e+03     0.26%
  51   43   1.036162e+03     0.24%
  52   77   1.033260e+03     0.24%
  53   74   9.942065e+02     0.23%
  54   37   9.745566e+02     0.22%
  55   22   8.657096e+02     0.20%
  56   30   8.620141e+02     0.20%
  57   67   8.279374e+02     0.19%
  58   55   7.386359e+02     0.17%
  59   41   6.571377e+02     0.15%
  60   20   6.471369e+02     0.15%
  61   65   6.100199e+02     0.14%
  62   39   5.626201e+02     0.13%
  63   66   5.554464e+02     0.13%
  64   18   5.424129e+02     0.12%
  65   61   4.601979e+02     0.11%
  66   80   3.915940e+02     0.09%
  67   52   3.539269e+02     0.08%
  68   51   3.306884e+02     0.08%
  69   79   3.170047e+02     0.07%
  70   53   3.011054e+02     0.07%
  71   73   2.739731e+02     0.06%
  72   44   2.545609e+02     0.06%
  73   60   2.441927e+02     0.06%
  74   59   2.314111e+02     0.05%
  75   75   2.234853e+02     0.05%
  76   45   1.973771e+02     0.05%
  77   70   1.837507e+02     0.04%
  78   68   1.363316e+02     0.03%
  79   42   1.305150e+02     0.03%
  80   62   1.235019e+02     0.03%
  81   64   9.750386e+01     0.02%
