Cluster power ranking (clustered only)

name = base
MIN_AMP = 0.2
THR = 0.1
WHITE_NOISE_THRESHOLD = 0.02
WPS_NOISE_THRESHOLD = 8.0

rank  kcl      P_abs           P_pct
   1    1   1.759323e+03    21.86%
   2    0   1.687280e+03    20.97%
   3    2   8.138076e+02    10.11%
   4    3   6.643704e+02     8.26%
   5   12   3.857741e+02     4.79%
   6    6   3.239931e+02     4.03%
   7    4   3.064526e+02     3.81%
   8   19   2.429870e+02     3.02%
   9    7   1.925077e+02     2.39%
  10   21   1.925018e+02     2.39%
  11    8   1.679380e+02     2.09%
  12   23   1.676693e+02     2.08%
  13    5   1.433029e+02     1.78%
  14   33   1.073394e+02     1.33%
  15   29   1.044385e+02     1.30%
  16   28   8.051581e+01     1.00%
  17   31   7.278742e+01     0.90%
  18   20   7.189248e+01     0.89%
  19   14   6.923112e+01     0.86%
  20   16   6.530524e+01     0.81%
  21   10   5.881108e+01     0.73%
  22    9   5.568459e+01     0.69%
  23   11   5.081490e+01     0.63%
  24   13   4.955279e+01     0.62%
  25   24   4.198491e+01     0.52%
  26   17   3.746651e+01     0.47%
  27   15   3.386691e+01     0.42%
  28   32   2.809404e+01     0.35%
  29   18   2.733355e+01     0.34%
  30   22   1.682402e+01     0.21%
  31   34   9.049241e+00     0.11%
  32   26   7.887996e+00     0.10%
  33   30   5.829208e+00     0.07%
  34   25   3.899646e+00     0.05%
  35   27   1.357819e-01     0.00%
