Cluster power ranking (clustered only)

name = amp0p15
MIN_AMP = 0.15
THR = 0.1
WHITE_NOISE_THRESHOLD = 0.03
WPS_NOISE_THRESHOLD = 8.0

rank  kcl      P_abs           P_pct
   1    0   1.669294e+04    50.50%
   2    1   1.869547e+03     5.66%
   3    5   1.528949e+03     4.63%
   4    6   1.473943e+03     4.46%
   5    2   1.252199e+03     3.79%
   6    7   9.853919e+02     2.98%
   7   11   8.276352e+02     2.50%
   8   13   6.316094e+02     1.91%
   9    4   5.030712e+02     1.52%
  10    3   4.759477e+02     1.44%
  11   16   3.710823e+02     1.12%
  12   19   3.335295e+02     1.01%
  13   18   3.113610e+02     0.94%
  14   45   2.854112e+02     0.86%
  15   25   2.300547e+02     0.70%
  16   27   2.243828e+02     0.68%
  17   24   2.236527e+02     0.68%
  18    9   2.086933e+02     0.63%
  19   21   1.971805e+02     0.60%
  20   15   1.726944e+02     0.52%
  21   14   1.550321e+02     0.47%
  22   51   1.463996e+02     0.44%
  23   22   1.345360e+02     0.41%
  24   12   1.210174e+02     0.37%
  25   31   1.082125e+02     0.33%
  26   10   9.611518e+01     0.29%
  27   39   9.295939e+01     0.28%
  28   52   8.137258e+01     0.25%
  29   63   7.941909e+01     0.24%
  30   53   7.921641e+01     0.24%
  31   17   7.736529e+01     0.23%
  32  102   7.669400e+01     0.23%
  33   28   7.460796e+01     0.23%
  34   54   7.453549e+01     0.23%
  35   73   7.428427e+01     0.22%
  36   30   7.088414e+01     0.21%
  37   32   6.854112e+01     0.21%
  38   95   6.794033e+01     0.21%
  39   55   6.586906e+01     0.20%
  40   38   6.438219e+01     0.19%
  41   88   6.189351e+01     0.19%
  42   26   5.815556e+01     0.18%
  43   43   5.479112e+01     0.17%
  44  105   5.466012e+01     0.17%
  45   85   5.027103e+01     0.15%
  46   46   4.935664e+01     0.15%
  47   50   4.892746e+01     0.15%
  48    8   4.829122e+01     0.15%
  49   20   4.614964e+01     0.14%
  50   44   4.543119e+01     0.14%
  51   23   4.401254e+01     0.13%
  52  122   4.345791e+01     0.13%
  53   34   4.291243e+01     0.13%
  54  110   4.226503e+01     0.13%
  55  160   4.202193e+01     0.13%
  56   99   3.941545e+01     0.12%
  57   48   3.816584e+01     0.12%
