image_index,wavelength_km,wavelength_error_km,angle_deg,angle_error_deg,pt1,pt2,pt3,pt4,pt5,pt6,pt7
0,31.36506317968056,8.978517369638462,86.17891745199312,8.56205123342242,-0.8727860022570249,-0.3057214569958181,0.5906717370771921,1.0,0.7548763884710115,-0.006043241041860825,-0.7651724667932684
1,31.209142804856764,8.939495057404136,86.1930352448529,8.586629511772202,-0.8732777454340999,-0.29566526172737007,0.5956884394863218,0.9955995503213959,0.7424938408483956,-0.02227877938306555,-0.7785147134064948
2,31.06533617652742,8.889823617922262,86.08286160189837,8.632678226601428,-0.870269406322796,-0.2925358453185528,0.5949750071687516,0.9934037598044771,0.7384348075711393,-0.026163441464520543,-0.7806887997036285
3,31.04830760105535,8.878502300189021,86.0337960599264,8.63565570778172,-0.864600763240164,-0.2842917078173127,0.6000420508373481,0.9992366851100087,0.7328693793103129,-0.0340764728894698,-0.786270689724746
4,31.066799241899478,8.876981411467492,86.01836254117951,8.650733349630983,-0.8579249095180991,-0.27366919412074264,0.6075261816553681,0.9987725332206281,0.7267858748862,-0.04205376772257885,-0.7908750002072296
5,31.010337100698862,8.907845337305952,86.01107501481526,8.632454608762217,-0.847954732715277,-0.26391596520346405,0.6118259339961027,0.9983713671131031,0.7222749508990287,-0.04838512852067234,-0.7949091454698705
6,31.026061895373754,8.903769787659607,86.04941510226911,8.615365214953231,-0.842919095682007,-0.25502875631183497,0.6175997440995029,0.9975836371437137,0.7141127640658937,-0.059909761353858504,-0.8018297457980228
7,31.006079842971612,8.922039352470344,86.07240717224575,8.580466310429097,-0.8358378567761968,-0.2502680474386807,0.6193634446167378,0.9970365722280676,0.7121531075884573,-0.059969678985444475,-0.8037725860794313
8,31.01557201465026,8.935714749730256,86.06428906150826,8.574439071437489,-0.829188538558592,-0.24260424956542448,0.6231721080445956,0.9958054285936506,0.7130818455768198,-0.06825524369158764,-0.8101665223183236
9,31.043121632044713,8.941591147884091,85.99528455626347,8.54330191734242,-0.8355390050829498,-0.238283081557357,0.6271706072052996,0.9951420064540237,0.7160931470543603,-0.07369784618397679,-0.8167281472755543
10,31.04266508952023,8.94154602742591,86.02626849603249,8.51974923630342,-0.8325910551515314,-0.2346704351224248,0.6307451979328382,0.9948657363376641,0.7118315412750325,-0.07932963672931503,-0.817722698747299
11,31.04449237792437,8.944162274119211,86.01797349237252,8.521513437198541,-0.827981799182307,-0.22651049188939165,0.6371727178799835,0.9944384505459851,0.7066788343825816,-0.0861076330689623,-0.8222275467419367
12,31.04764273663353,8.949210392130162,86.01726599112753,8.520711984223045,-0.8105174819932461,-0.21775535161048754,0.6429113306570962,0.994194635419759,0.704110600535832,-0.08778544325655024,-0.821164417043073
13,31.046001360922673,8.966678566611883,86.04897828397932,8.519611102994709,-0.8059667632329396,-0.21032413313957266,0.6493784281981234,0.9939008137817322,0.6975130644654195,-0.09662848752645103,-0.82567833061166
14,31.036905052177165,8.96663612198155,86.0419540765397,8.522231092768317,-0.7911672983533312,-0.20072678955247036,0.6558169020769662,0.9934072172457558,0.6904481923729646,-0.10600480869680828,-0.8309317441002411
15,31.041121614545844,8.967757986133932,86.05403033354159,8.5001822876481,-0.7921415594888455,-0.19361749370668058,0.6609064572210144,0.9925295122815123,0.685106289116435,-0.1125555146533016,-0.8341403551243326
16,31.033169551130985,8.967475411126848,86.05294749676858,8.501425178404356,-0.7782750908972447,-0.18392220042057106,0.6658981760941776,0.9915831351318236,0.6799577783651805,-0.11953339948424702,-0.8385563536474091
17,30.956307258589497,8.994726666073067,86.12413621703506,8.543626712542327,-0.769451935237973,-0.1620213059965928,0.6750924194390513,0.9902994537369085,0.672508875186342,-0.12521425569526246,-0.8364809319408183
18,30.952500972232095,8.992392707015469,86.10303480551846,8.562330519373887,-0.7656940698394036,-0.15718276437698075,0.6783344276391563,0.9894154241899353,0.6690152829789622,-0.12866855683114398,-0.845038587705047
19,30.94821021484293,9.005342663635567,86.11223942603739,8.492191595783666,-0.7647751845197541,-0.1538473511326569,0.6817553962931557,0.9890866498343596,0.6656998894852684,-0.12995447852728725,-0.8483735770344684
20,30.943799260738917,9.001929188551124,86.09856363219038,8.50048998063561,-0.7591425624965876,-0.146977382945518,0.6864585718282867,0.9879880488604349,0.6673598895295212,-0.13756335986920554,-0.8539320056199633
21,30.679504390869628,8.791972543257138,85.90229403262545,8.389927745039662,-0.7540406631802916,-0.1391246540866321,0.6935090558147758,0.9874675066265768,0.660497274169878,-0.14861734997892628,-0.8635492513420808
22,30.683546250630183,8.81947490040662,85.99748046538028,8.328021259318879,-0.7487335208020052,-0.1328844942174776,0.6960592396865324,0.9841877624173874,0.6530920695195048,-0.1568055723823748,-0.8676214610649952
23,30.7008090572497,8.813818473944513,85.97567357683319,8.345290602018709,-0.7406034828535508,-0.11999473563254959,0.7049388939655405,0.986301291957997,0.6503318722223879,-0.16104963206065737,-0.8702861508502776
