Cluster power ranking (clustered only)

name = base
MIN_AMP = 0.2
THR = 0.1
WHITE_NOISE_THRESHOLD = 0.02
WPS_NOISE_THRESHOLD = 8.0

rank  kcl      P_abs           P_pct
   1    0   3.160243e+03    20.10%
   2    2   2.165626e+03    13.78%
   3    3   1.565745e+03     9.96%
   4    6   1.326419e+03     8.44%
   5    4   7.121034e+02     4.53%
   6    9   3.563342e+02     2.27%
   7   11   3.534046e+02     2.25%
   8   13   3.377858e+02     2.15%
   9    8   3.245747e+02     2.06%
  10   12   2.811241e+02     1.79%
  11    7   2.749109e+02     1.75%
  12    1   2.689833e+02     1.71%
  13   31   2.620691e+02     1.67%
  14   35   2.479974e+02     1.58%
  15   32   2.438511e+02     1.55%
  16   19   2.193273e+02     1.40%
  17   24   2.059638e+02     1.31%
  18   39   1.769664e+02     1.13%
  19   34   1.701289e+02     1.08%
  20   21   1.609311e+02     1.02%
  21   46   1.552554e+02     0.99%
  22    5   1.287223e+02     0.82%
  23   18   1.239213e+02     0.79%
  24   27   1.150249e+02     0.73%
  25   16   1.129977e+02     0.72%
  26   14   1.087571e+02     0.69%
  27   56   1.085743e+02     0.69%
  28   51   1.062972e+02     0.68%
  29   48   9.612583e+01     0.61%
  30   17   9.410726e+01     0.60%
  31   22   8.400707e+01     0.53%
  32   42   8.089173e+01     0.51%
  33   75   7.879588e+01     0.50%
  34   33   7.566657e+01     0.48%
  35   49   7.010354e+01     0.45%
  36   20   6.372497e+01     0.41%
  37   25   6.354453e+01     0.40%
  38   23   6.282643e+01     0.40%
  39   89   5.729942e+01     0.36%
  40   47   5.721102e+01     0.36%
  41   59   5.340169e+01     0.34%
  42   70   5.189564e+01     0.33%
  43   28   5.179388e+01     0.33%
  44   15   4.991106e+01     0.32%
  45   60   4.990795e+01     0.32%
  46   55   4.323214e+01     0.28%
  47   86   4.089755e+01     0.26%
  48   10   3.715624e+01     0.24%
  49   37   3.646167e+01     0.23%
  50   62   3.531997e+01     0.22%
  51   72   3.415035e+01     0.22%
  52   65   3.128265e+01     0.20%
  53   76   2.974003e+01     0.19%
  54   36   2.911170e+01     0.19%
  55   67   2.778827e+01     0.18%
  56   78   2.750980e+01     0.18%
  57   30   2.640818e+01     0.17%
  58   71   2.614121e+01     0.17%
  59   54   2.556504e+01     0.16%
  60   58   2.545739e+01     0.16%
  61   80   2.477285e+01     0.16%
  62   69   2.385102e+01     0.15%
  63   50   2.296453e+01     0.15%
  64   45   2.198562e+01     0.14%
  65   57   2.009155e+01     0.13%
  66   38   1.860542e+01     0.12%
  67   53   1.837039e+01     0.12%
  68   77   1.660761e+01     0.11%
  69   79   1.435206e+01     0.09%
  70   84   1.323981e+01     0.08%
  71   29   1.300231e+01     0.08%
  72   83   1.272538e+01     0.08%
  73   82   1.215012e+01     0.08%
  74   63   1.031395e+01     0.07%
  75   41   9.930519e+00     0.06%
  76   81   9.314257e+00     0.06%
  77   52   9.092400e+00     0.06%
  78   85   8.329101e+00     0.05%
  79   61   7.916567e+00     0.05%
  80   87   7.141294e+00     0.05%
  81   68   5.884626e+00     0.04%
  82   43   5.162228e+00     0.03%
  83   40   4.583028e+00     0.03%
  84   64   4.188276e+00     0.03%
  85   88   3.626912e+00     0.02%
  86   73   3.418902e+00     0.02%
  87   66   3.065902e+00     0.02%
  88   74   1.709831e+00     0.01%
  89   26   1.596217e+00     0.01%
  90   44   5.861478e-02     0.00%
