shift_minutes,correlation
-2.000000000000000000e+02,9.175943141761386812e-01
-1.980000000000000000e+02,9.145785915544804023e-01
-1.960000000000000000e+02,9.108914161292283040e-01
-1.940000000000000000e+02,9.068657667384402155e-01
-1.920000000000000000e+02,9.030077276582834100e-01
-1.900000000000000000e+02,8.997857411096554792e-01
-1.880000000000000000e+02,8.974585539629490460e-01
-1.860000000000000000e+02,8.960068037298865029e-01
-1.840000000000000000e+02,8.952834362714222616e-01
-1.820000000000000000e+02,8.952610494094269677e-01
-1.800000000000000000e+02,8.960348811423458626e-01
-1.780000000000000000e+02,8.976313202205427055e-01
-1.760000000000000000e+02,8.998939177503262332e-01
-1.740000000000000000e+02,9.025715197235648635e-01
-1.720000000000000000e+02,9.055004868729121803e-01
-1.700000000000000000e+02,9.086165722953382096e-01
-1.680000000000000000e+02,9.118451151197553006e-01
-1.660000000000000000e+02,9.151420547994797428e-01
-1.640000000000000000e+02,9.185668539750398986e-01
-1.620000000000000000e+02,9.221606070757001339e-01
-1.600000000000000000e+02,9.258354306714019488e-01
-1.580000000000000000e+02,9.294623863280382370e-01
-1.560000000000000000e+02,9.329939801587824322e-01
-1.540000000000000000e+02,9.364713750045540186e-01
-1.520000000000000000e+02,9.399259085634893429e-01
-1.500000000000000000e+02,9.433099304988113998e-01
-1.480000000000000000e+02,9.465494429851037950e-01
-1.460000000000000000e+02,9.496099383470875122e-01
-1.440000000000000000e+02,9.524772532880014797e-01
-1.420000000000000000e+02,9.551087038514156635e-01
-1.400000000000000000e+02,9.574196546791674534e-01
-1.380000000000000000e+02,9.593035003414417394e-01
-1.360000000000000000e+02,9.606749048509752864e-01
-1.340000000000000000e+02,9.614836317191151061e-01
-1.320000000000000000e+02,9.616608442042094973e-01
-1.300000000000000000e+02,9.611121711937026246e-01
-1.280000000000000000e+02,9.597799069427633833e-01
-1.260000000000000000e+02,9.576657526191845182e-01
-1.240000000000000000e+02,9.548174063879225626e-01
-1.220000000000000000e+02,9.512937577608286954e-01
-1.200000000000000000e+02,9.471136127552695072e-01
-1.180000000000000000e+02,9.422645681921298921e-01
-1.160000000000000000e+02,9.367620979752699917e-01
-1.140000000000000000e+02,9.306670371761663896e-01
-1.120000000000000000e+02,9.240594822827481458e-01
-1.100000000000000000e+02,9.170153033633783313e-01
-1.080000000000000000e+02,9.095959217813778253e-01
-1.060000000000000000e+02,9.018595407932850083e-01
-1.040000000000000000e+02,8.939000550782242316e-01
-1.020000000000000000e+02,8.858781534114880118e-01
-1.000000000000000000e+02,8.780097208514108242e-01
-9.800000000000000000e+01,8.705302025742329697e-01
-9.600000000000000000e+01,8.636498912166680197e-01
-9.400000000000000000e+01,8.575080781048758372e-01
-9.200000000000000000e+01,8.521614195379093593e-01
-9.000000000000000000e+01,8.476235654266455199e-01
-8.800000000000000000e+01,8.439234966522261017e-01
-8.600000000000000000e+01,8.411083147413925820e-01
-8.400000000000000000e+01,8.391884350751294130e-01
-8.200000000000000000e+01,8.381204415063374658e-01
-8.000000000000000000e+01,8.378352645583135860e-01
-7.800000000000000000e+01,8.382661365894531480e-01
-7.600000000000000000e+01,8.393748180904998524e-01
-7.400000000000000000e+01,8.411477038599070033e-01
-7.200000000000000000e+01,8.435582060000904603e-01
-7.000000000000000000e+01,8.465470565409870529e-01
-6.800000000000000000e+01,8.500309236552329173e-01
-6.600000000000000000e+01,8.539147888001686892e-01
-6.400000000000000000e+01,8.581056196807685943e-01
-6.200000000000000000e+01,8.625318051454884394e-01
-6.000000000000000000e+01,8.671617791608022818e-01
-5.800000000000000000e+01,8.720128933320245856e-01
-5.600000000000000000e+01,8.771266945674435211e-01
-5.400000000000000000e+01,8.825268784241906417e-01
-5.200000000000000000e+01,8.882003069518299432e-01
-5.000000000000000000e+01,8.940887720113233073e-01
-4.800000000000000000e+01,9.000996220258293823e-01
-4.600000000000000000e+01,9.061391539876718637e-01
-4.400000000000000000e+01,9.121379024565304805e-01
-4.200000000000000000e+01,9.180634663293716358e-01
-4.000000000000000000e+01,9.239226906576892828e-01
-3.800000000000000000e+01,9.297456565827145747e-01
-3.600000000000000000e+01,9.355638625900830618e-01
-3.400000000000000000e+01,9.414030933313103366e-01
-3.200000000000000000e+01,9.472834804149741217e-01
-3.000000000000000000e+01,9.531883499669941973e-01
-2.800000000000000000e+01,9.590097145631221176e-01
-2.600000000000000000e+01,9.645681459263718560e-01
-2.400000000000000000e+01,9.697084241612160538e-01
