Cluster power ranking (clustered only)

name = base
MIN_AMP = 0.2
THR = 0.1
WHITE_NOISE_THRESHOLD = 0.02
WPS_NOISE_THRESHOLD = 8.0

rank  kcl      P_abs           P_pct
   1    1   1.753383e+03    22.41%
   2    0   1.276158e+03    16.31%
   3    3   8.221336e+02    10.51%
   4    8   5.676089e+02     7.26%
   5    2   4.904011e+02     6.27%
   6   17   4.510249e+02     5.77%
   7    6   3.245795e+02     4.15%
   8    9   2.289779e+02     2.93%
   9   12   1.500198e+02     1.92%
  10   11   1.481711e+02     1.89%
  11    4   1.345351e+02     1.72%
  12   13   1.141252e+02     1.46%
  13   23   1.111383e+02     1.42%
  14   14   1.055889e+02     1.35%
  15   21   1.011106e+02     1.29%
  16   19   9.780814e+01     1.25%
  17    7   9.313772e+01     1.19%
  18   20   9.072912e+01     1.16%
  19   10   8.714487e+01     1.11%
  20   22   7.940399e+01     1.01%
  21    5   7.453966e+01     0.95%
  22   32   6.708332e+01     0.86%
  23   16   6.083820e+01     0.78%
  24   26   5.349123e+01     0.68%
  25   29   5.303872e+01     0.68%
  26   33   5.262443e+01     0.67%
  27   27   4.237520e+01     0.54%
  28   31   3.288794e+01     0.42%
  29   15   3.210341e+01     0.41%
  30   24   3.138503e+01     0.40%
  31   18   3.101961e+01     0.40%
  32   25   2.919793e+01     0.37%
  33   28   2.067131e+01     0.26%
  34   30   1.502016e+01     0.19%
