remap,source_csv,roi,best_a_deg_per_frame,avg_wavelength_km,avg_wavelength_error_km,avg_angle_deg,avg_angle_error_deg,direction,phase_slope_deg_per_point,phase_speed_m_per_s,phase_speed_error_m_per_s,SSE_min
remap83,C:\Users\domin\juwavelet\New Phase Speed Comparision Notebooks\AWE\06326\remap83\awe_radiance_200km_box_interpolated_frames_cropped\overlays_crests_phase\phase_speed_tables\overall_phase_speed_summary.csv,ROI_14,0.0895833333333333,22.15654790416605,4.643180973383661,73.11636440513693,7.323178657884704,1,-43.660714285714285,5.012266203067867,1.0503829011758068,0.431138909156556
remap84,C:\Users\domin\juwavelet\New Phase Speed Comparision Notebooks\AWE\06326\remap84\awe_radiance_200km_box_interpolated_frames_cropped\overlays_crests_phase\phase_speed_tables\overall_phase_speed_summary.csv,ROI_14,0.0833333333333333,22.16739277397277,4.659080358030344,73.12784422472467,7.337273976095936,-1,0.7678571428571408,-4.664855381728277,0.9804462032892136,0.4146603199925394
remap85,C:\Users\domin\juwavelet\New Phase Speed Comparision Notebooks\AWE\06326\remap85\awe_radiance_200km_box_interpolated_frames_cropped\overlays_crests_phase\phase_speed_tables\overall_phase_speed_summary.csv,ROI_14,0.1083333333333333,22.181569088535632,4.676718402029238,73.13315179640614,7.347474371459906,-1,43.78571428571429,-6.068190196779529,1.2794052867504229,0.407253377410916
remap86,C:\Users\domin\juwavelet\New Phase Speed Comparision Notebooks\AWE\06326\remap86\awe_radiance_200km_box_interpolated_frames_cropped\overlays_crests_phase\phase_speed_tables\overall_phase_speed_summary.csv,ROI_14,0.2020833333333333,22.196307735532773,4.694505623932971,73.12669500405195,7.34204463499911,-1,43.69642857142857,-11.327029936588168,2.3956599617082186,0.54810888147839
remap87,C:\Users\domin\juwavelet\New Phase Speed Comparision Notebooks\AWE\06326\remap87\awe_radiance_200km_box_interpolated_frames_cropped\overlays_crests_phase\phase_speed_tables\overall_phase_speed_summary.csv,ROI_14,0.3083333333333333,22.208793243030573,4.708080290364875,73.15515845313833,7.361360012097231,-1,43.64285714285717,-17.292200126097033,3.665803256386792,0.552110166704163
