Cluster power ranking (clustered only)

name = base
MIN_AMP = 0.2
THR = 0.1
WHITE_NOISE_THRESHOLD = 0.02
WPS_NOISE_THRESHOLD = 8.0

rank  kcl      P_abs           P_pct
   1    5   2.825571e+03    14.43%
   2    8   1.701432e+03     8.69%
   3    6   1.156234e+03     5.91%
   4    1   1.076955e+03     5.50%
   5    0   1.038777e+03     5.31%
   6    9   8.302428e+02     4.24%
   7    7   6.820386e+02     3.48%
   8    4   6.727395e+02     3.44%
   9   24   6.312141e+02     3.22%
  10    2   5.543695e+02     2.83%
  11   15   5.381369e+02     2.75%
  12   13   4.781444e+02     2.44%
  13   18   4.669493e+02     2.38%
  14   17   3.711979e+02     1.90%
  15   33   3.411695e+02     1.74%
  16   25   3.232414e+02     1.65%
  17   34   2.916180e+02     1.49%
  18   32   2.154893e+02     1.10%
  19   16   1.967787e+02     1.01%
  20   10   1.951920e+02     1.00%
  21   37   1.718317e+02     0.88%
  22   40   1.619941e+02     0.83%
  23   35   1.617305e+02     0.83%
  24   19   1.593798e+02     0.81%
  25   44   1.346635e+02     0.69%
  26   20   1.343288e+02     0.69%
  27   21   1.319245e+02     0.67%
  28   48   1.165552e+02     0.60%
  29   23   1.105873e+02     0.56%
  30   42   1.093545e+02     0.56%
  31   53   1.025916e+02     0.52%
  32   66   9.683090e+01     0.49%
  33   12   9.454243e+01     0.48%
  34   56   9.420308e+01     0.48%
  35   43   9.377466e+01     0.48%
  36   70   9.335596e+01     0.48%
  37   73   9.223382e+01     0.47%
  38   31   8.946988e+01     0.46%
  39   36   8.808448e+01     0.45%
  40   60   8.722289e+01     0.45%
  41  112   7.974803e+01     0.41%
  42  129   7.937795e+01     0.41%
  43   45   7.848442e+01     0.40%
  44   38   7.801713e+01     0.40%
  45   22   7.694628e+01     0.39%
  46   77   7.442927e+01     0.38%
  47   41   7.122697e+01     0.36%
  48   58   6.948599e+01     0.35%
  49   90   6.802802e+01     0.35%
  50   81   6.762641e+01     0.35%
  51   78   6.409227e+01     0.33%
  52   54   6.403567e+01     0.33%
  53   11   6.263215e+01     0.32%
  54   49   6.262915e+01     0.32%
  55  113   5.730133e+01     0.29%
  56   98   5.472592e+01     0.28%
  57  119   5.311496e+01     0.27%
  58   95   5.181325e+01     0.26%
  59   65   5.031036e+01     0.26%
  60   30   4.881139e+01     0.25%
  61  124   4.605080e+01     0.24%
  62  107   4.374756e+01     0.22%
  63   85   4.044556e+01     0.21%
  64   26   4.009331e+01     0.20%
  65   50   3.991532e+01     0.20%
  66   59   3.964082e+01     0.20%
  67  133   3.884122e+01     0.20%
  68  138   3.869029e+01     0.20%
  69   67   3.829134e+01     0.20%
  70   29   3.799721e+01     0.19%
  71   87   3.643789e+01     0.19%
  72  108   3.619850e+01     0.18%
  73   61   3.473247e+01     0.18%
  74   39   3.230094e+01     0.16%
  75  139   3.133641e+01     0.16%
  76   47   3.116769e+01     0.16%
  77  109   3.103511e+01     0.16%
  78   83   2.845884e+01     0.15%
  79  118   2.778171e+01     0.14%
  80   62   2.766812e+01     0.14%
  81   64   2.753217e+01     0.14%
  82   46   2.598836e+01     0.13%
  83  130   2.472236e+01     0.13%
  84   86   2.340622e+01     0.12%
  85   27   2.268479e+01     0.12%
  86  135   2.218116e+01     0.11%
  87   14   2.123532e+01     0.11%
  88   55   2.055957e+01     0.11%
  89  110   1.975257e+01     0.10%
  90   51   1.921227e+01     0.10%
  91  103   1.919053e+01     0.10%
  92   52   1.901664e+01     0.10%
  93   84   1.896953e+01     0.10%
  94   80   1.835751e+01     0.09%
  95    3   1.792769e+01     0.09%
  96   89   1.709868e+01     0.09%
  97   72   1.522775e+01     0.08%
  98   63   1.505872e+01     0.08%
  99   57   1.491598e+01     0.08%
 100  142   1.435867e+01     0.07%
 101   71   1.424691e+01     0.07%
 102   28   1.395426e+01     0.07%
 103   91   1.318994e+01     0.07%
 104   93   1.318437e+01     0.07%
 105   99   1.301814e+01     0.07%
 106   76   1.221519e+01     0.06%
 107  132   1.219913e+01     0.06%
 108   69   1.182990e+01     0.06%
 109   79   1.071779e+01     0.05%
 110   96   1.055252e+01     0.05%
 111  137   9.022368e+00     0.05%
 112  128   8.924833e+00     0.05%
 113   82   8.795116e+00     0.04%
 114  131   7.552174e+00     0.04%
 115   68   7.161652e+00     0.04%
 116  141   7.024874e+00     0.04%
 117  111   6.214671e+00     0.03%
 118  126   5.242593e+00     0.03%
 119  127   5.074790e+00     0.03%
 120  104   4.931716e+00     0.03%
 121  101   4.668762e+00     0.02%
 122   97   4.504460e+00     0.02%
 123  100   4.425521e+00     0.02%
 124   88   3.981073e+00     0.02%
 125   92   2.870006e+00     0.01%
 126  123   2.868591e+00     0.01%
 127  106   2.261419e+00     0.01%
 128   94   2.116665e+00     0.01%
 129  121   1.980453e+00     0.01%
 130  117   1.594937e+00     0.01%
 131  116   1.554937e+00     0.01%
 132  102   1.306832e+00     0.01%
 133  134   1.229282e+00     0.01%
 134  136   1.186453e+00     0.01%
 135  125   1.158912e+00     0.01%
 136  114   1.031367e+00     0.01%
 137  122   9.851106e-01     0.01%
 138  115   6.277113e-01     0.00%
 139  140   5.276669e-01     0.00%
 140  120   3.505461e-01     0.00%
 141   74   2.553890e-01     0.00%
 142  105   1.384826e-01     0.00%
 143   75   5.106382e-02     0.00%
