shift_minutes,correlation
-2.000000000000000000e+02,1.445122647216544320e-01
-1.980000000000000000e+02,1.642188419206616345e-01
-1.960000000000000000e+02,1.842978777545973557e-01
-1.940000000000000000e+02,2.045310956144347214e-01
-1.920000000000000000e+02,2.248431304707500522e-01
-1.900000000000000000e+02,2.451857615294714132e-01
-1.880000000000000000e+02,2.653290146449200915e-01
-1.860000000000000000e+02,2.842789702962515430e-01
-1.840000000000000000e+02,3.014902550284767058e-01
-1.820000000000000000e+02,3.184112712743844553e-01
-1.800000000000000000e+02,3.376483880195316201e-01
-1.780000000000000000e+02,3.606816010134575312e-01
-1.760000000000000000e+02,3.869933393463467763e-01
-1.740000000000000000e+02,4.149431005987324617e-01
-1.720000000000000000e+02,4.426097845506006268e-01
-1.700000000000000000e+02,4.676815535029963389e-01
-1.680000000000000000e+02,4.872083915197100157e-01
-1.660000000000000000e+02,4.981499283044596438e-01
-1.640000000000000000e+02,4.984511267474306395e-01
-1.620000000000000000e+02,4.878233114969248718e-01
-1.600000000000000000e+02,4.676347295472083609e-01
-1.580000000000000000e+02,4.401557595383083221e-01
-1.560000000000000000e+02,4.078482335735560960e-01
-1.540000000000000000e+02,3.729221702730165511e-01
-1.520000000000000000e+02,3.370129736357682648e-01
-1.500000000000000000e+02,3.008047922454771816e-01
-1.480000000000000000e+02,2.639030588182484927e-01
-1.460000000000000000e+02,2.254938140056888807e-01
-1.440000000000000000e+02,1.853425089648745028e-01
-1.420000000000000000e+02,1.440569553337386344e-01
-1.400000000000000000e+02,1.025482005514204015e-01
-1.380000000000000000e+02,6.143672954050995172e-02
-1.360000000000000000e+02,2.078057977381447471e-02
-1.340000000000000000e+02,-1.977420204738394860e-02
-1.320000000000000000e+02,-6.055687379267573472e-02
-1.300000000000000000e+02,-1.016469039985481437e-01
-1.280000000000000000e+02,-1.429783681366016412e-01
-1.260000000000000000e+02,-1.844722722625843636e-01
-1.240000000000000000e+02,-2.260975278628805374e-01
-1.220000000000000000e+02,-2.678878982801071174e-01
-1.200000000000000000e+02,-3.098778742518287221e-01
-1.180000000000000000e+02,-3.520103563484152653e-01
-1.160000000000000000e+02,-3.941293288288819086e-01
-1.140000000000000000e+02,-4.359822405822137426e-01
-1.120000000000000000e+02,-4.771061562615487861e-01
-1.100000000000000000e+02,-5.166670725918036666e-01
-1.080000000000000000e+02,-5.534122793954238118e-01
-1.060000000000000000e+02,-5.858452542973063837e-01
-1.040000000000000000e+02,-6.126649702053187374e-01
-1.020000000000000000e+02,-6.332061510344897393e-01
-1.000000000000000000e+02,-6.473536148325857997e-01
-9.800000000000000000e+01,-6.549970939621485577e-01
-9.600000000000000000e+01,-6.558158285437033497e-01
-9.400000000000000000e+01,-6.497225550353794565e-01
-9.200000000000000000e+01,-6.372004874515448947e-01
-9.000000000000000000e+01,-6.189921288968301960e-01
-8.800000000000000000e+01,-5.958768013327122581e-01
-8.600000000000000000e+01,-5.689453495669306582e-01
-8.400000000000000000e+01,-5.395919170507429419e-01
-8.200000000000000000e+01,-5.091128037571052145e-01
-8.000000000000000000e+01,-4.785381073573766186e-01
-7.800000000000000000e+01,-4.485680300322203995e-01
-7.600000000000000000e+01,-4.193471524865209354e-01
-7.400000000000000000e+01,-3.904952159584477167e-01
-7.200000000000000000e+01,-3.615748835051225130e-01
-7.000000000000000000e+01,-3.323823995515802765e-01
-6.800000000000000000e+01,-3.027691549627437584e-01
-6.600000000000000000e+01,-2.724606944594622493e-01
-6.400000000000000000e+01,-2.411166813505663531e-01
-6.200000000000000000e+01,-2.084776167772730837e-01
