shift_minutes,correlation
-6.000000000000000000e+01,nan
-5.800000000000000000e+01,nan
-5.600000000000000000e+01,nan
-5.400000000000000000e+01,nan
-5.200000000000000000e+01,-4.339420525907181636e-01
-5.000000000000000000e+01,-3.040817266661598531e-02
-4.800000000000000000e+01,3.412738017204594021e-01
-4.600000000000000000e+01,5.597638831584880181e-01
-4.400000000000000000e+01,6.069006670333058073e-01
-4.200000000000000000e+01,5.258126087652131853e-01
-4.000000000000000000e+01,4.003189756384103459e-01
-3.800000000000000000e+01,3.116876418705028517e-01
-3.600000000000000000e+01,2.969471107528981468e-01
-3.400000000000000000e+01,3.618242512759514140e-01
-3.200000000000000000e+01,4.938319261970872676e-01
-3.000000000000000000e+01,6.473955478941175734e-01
-2.800000000000000000e+01,7.650010026503296645e-01
-2.600000000000000000e+01,8.341989499106563510e-01
-2.400000000000000000e+01,8.692540629033591593e-01
-2.200000000000000000e+01,8.806478748310877513e-01
-2.000000000000000000e+01,8.759599041689786203e-01
-1.800000000000000000e+01,8.637805865652745663e-01
-1.600000000000000000e+01,8.523390291102297400e-01
-1.400000000000000000e+01,8.475513085927393053e-01
-1.200000000000000000e+01,8.532217461203536191e-01
-1.000000000000000000e+01,8.715364579797655331e-01
-8.000000000000000000e+00,9.014918708822349247e-01
-6.000000000000000000e+00,9.374621734280366159e-01
-4.000000000000000000e+00,9.706594777946495611e-01
-2.000000000000000000e+00,9.927710340970966607e-01
0.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+00,9.927710340970966607e-01
4.000000000000000000e+00,9.706594777946495611e-01
6.000000000000000000e+00,9.374621734280366159e-01
8.000000000000000000e+00,9.014918708822349247e-01
1.000000000000000000e+01,8.715364579797655331e-01
1.200000000000000000e+01,8.532217461203536191e-01
1.400000000000000000e+01,8.475513085927393053e-01
1.600000000000000000e+01,8.523390291102297400e-01
1.800000000000000000e+01,8.637805865652745663e-01
2.000000000000000000e+01,8.759599041689786203e-01
2.200000000000000000e+01,8.806478748310877513e-01
2.400000000000000000e+01,8.692540629033591593e-01
2.600000000000000000e+01,8.341989499106563510e-01
2.800000000000000000e+01,7.650010026503296645e-01
3.000000000000000000e+01,6.473955478941175734e-01
3.200000000000000000e+01,4.938319261970872676e-01
3.400000000000000000e+01,3.618242512759514140e-01
3.600000000000000000e+01,2.969471107528981468e-01
3.800000000000000000e+01,3.116876418705028517e-01
4.000000000000000000e+01,4.003189756384103459e-01
4.200000000000000000e+01,5.258126087652131853e-01
4.400000000000000000e+01,6.069006670333058073e-01
4.600000000000000000e+01,5.597638831584880181e-01
4.800000000000000000e+01,3.412738017204594021e-01
5.000000000000000000e+01,-3.040817266661598531e-02
5.200000000000000000e+01,-4.339420525907181636e-01
5.400000000000000000e+01,nan
5.600000000000000000e+01,nan
5.800000000000000000e+01,nan
6.000000000000000000e+01,nan
