cluster_a  cluster_c  passes  score    iou    inter  lam_ratio  ang_diff_deg  thetaA_deg  thetaC_deg  lamA_med  lamC_med
      180        720       0   0.010  0.477  14156     1.000          48.5        60.0        11.5      83.0      83.0
      180        713       0   0.006  0.342  17672     1.414          40.5        60.0        19.5      83.0     117.4
      180        715       0   0.004  0.286   9768     1.189          55.5        60.0         4.5      76.1      64.0
      180        716       0   0.004  0.301   9088     1.189          63.6        60.0       123.6      83.0      69.8
      180        727       0   0.003  0.215   6016     1.297          49.5        60.0        10.5      83.0      64.0
      180        717       0   0.002  0.174   5480     1.091          70.0        60.0       170.0      58.7      64.0
      180        718       0   0.002  0.245   9880     1.542          77.6        60.0       162.4      76.1     117.4
      180        721       0   0.002  0.085   2764     1.542          31.3        60.0        91.3      58.7      90.5
      180        722       0   0.001  0.094   2516     2.000          40.0        60.0       100.0      83.0      41.5
      180        723       0   0.001  0.051   1656     1.189          50.0        60.0        10.0      83.0      69.8
      180        730       0   0.001  0.055   1472     2.280          42.5        60.0       102.5      79.6      34.9
      180        731       0   0.000  0.034    972     1.682          50.0        60.0        10.0      83.0      49.4
      180        714       0   0.000  0.036   1112     1.542          58.7        60.0         1.3      58.7      38.1
      180        725       0   0.000  0.026    716     1.834          55.3        60.0         4.7      58.7      32.0
      180        712       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      180        719       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      180        724       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      180        726       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      180        728       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      180        729       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      180        732       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      180        733       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
