image_index,wavelength_km,wavelength_error_km,angle_deg,angle_error_deg,pt1,pt2,pt3,pt4,pt5,pt6,pt7
0,27.62332485712454,5.2595372281135555,85.60734283712992,10.517511874994094,0.00018072483327946642,0.46120839028659555,0.8217020542651479,1.0,0.9562947951503085,0.6985949169185475,0.2880081546944331
1,27.59875863081677,5.261506462779971,85.65294462377749,10.525932037902333,-0.008676100177355539,0.4529335424201857,0.8165305910613196,1.0,0.9625220588124546,0.7092410497602684,0.3008911715475453
2,27.608234657932954,5.266022384927118,85.66024043709562,10.526789474287819,-0.013135376485326367,0.44909275232666324,0.8142792890215342,1.0,0.9649984023737845,0.7138435390801756,0.3068492971128971
3,27.62934311255216,5.274251031733644,85.64135623152315,10.53075277782174,-0.005199778873058891,0.4562990887059031,0.8185788548327821,1.0,0.9606301047693802,0.7057537372291729,0.2972585218749282
4,27.62922125807535,5.279324841089821,85.69390723317541,10.530598161018123,-0.0067372299213772635,0.45529239745687256,0.8181499779393624,1.0,0.9608658183561649,0.7055469798331564,0.29641696051583377
5,27.642732906975812,5.28133394016456,85.67428009458835,10.530192193780644,-0.001968615867980361,0.4595551174595043,0.8206274358657732,1.0,0.9586413631937396,0.7009299115971805,0.2907901336845693
6,27.663116278058293,5.280882785312257,85.62049022879084,10.555283459316893,-0.006440775920650288,0.4556857103386367,0.8183940131517755,1.0,0.9609624090536986,0.7045719775788324,0.29475691610150023
7,27.714518565408873,5.499450717304084,86.12604763446318,10.888795331769849,-0.0009442534819830151,0.46176651286779835,0.8224814737800192,1.0,0.9560778869803832,0.694924415422804,0.28267987077189627
8,27.697672790108168,5.277612266498179,85.62032461659633,10.555082122273966,-0.004897008486701937,0.45740965679040957,0.8195264226677934,1.0,0.9599334811456268,0.7004175391384695,0.2881148104635223
9,27.727851328338907,5.2772076103975945,85.61173902517508,10.558520622815482,-0.003704404677565387,0.45890226224150177,0.8206413711802245,1.0,0.9583474996625978,0.6967792334034735,0.2829752270724908
10,27.88610679987482,5.305647606998755,85.72904284549762,10.44850115869727,-0.0010486836036256442,0.4615123599350983,0.8224030414975578,1.0,0.9558759332699955,0.6910512669688453,0.2745842914022105
