roi,window_index,start_row,end_row,start_frame,end_frame,best_a_deg_per_frame,avg_wavelength_km,avg_wavelength_error_km,avg_angle_deg,avg_angle_error_deg,direction,phase_slope_deg_per_point,phase_speed_m_per_s,phase_speed_error_m_per_s,SSE_min
ROI_74,0,0,29,0.0,29.0,1.053125,24.124738995212013,3.9081333370592364,18.3967564272237,11.720212931831023,-1,34.32142857142859,-64.1574892786178,10.393315456036637,0.1413772151003182
ROI_74,1,5,34,5.0,34.0,1.1468749999999999,24.191535951539276,3.9001382244743628,18.251186734604357,11.749394861373121,-1,33.94642857142857,-70.06229241015556,11.295381379277863,0.1736354530276989
ROI_74,2,10,39,10.0,39.0,1.053125,24.268232025059937,3.894499625977103,18.12391586774319,11.787596563246073,-1,33.46428571428573,-64.53909558432132,10.357057875270549,0.27223947806749543
ROI_74,3,15,44,15.0,44.0,0.96875,24.347902392002307,3.8846026565337723,17.897945245376523,11.780283543812715,-1,33.017857142857146,-59.56320818750564,9.50305258463912,0.294955126960226
