roi,target_lat,target_lon,target_angle_deg,target_wavelength_km,closest_frame,closest_distance_km,t_start,t_end,n_frames_used,n_points,best_a_deg_per_frame,avg_wavelength_km,avg_wavelength_error_km,avg_angle_deg,avg_angle_error_deg,direction,phase_slope_deg_per_point,phase_speed_m_per_s,phase_speed_error_m_per_s,sse_min,csv_path,out_dir
ROI_22,50.1832275390625,-87.31253051757812,90.73907470703125,135.76449584960938,506,47.35727901883201,491,521,31,7,0.08333333333333333,131.2336654858171,24.059625139250812,95.64316477213214,10.750765057701095,-1,44.42857142857144,-27.616512097183733,5.0630524282935205,0.001191163555548823,AWE\01770\remap85_from_l7a\slice_003\cluster_010_global_00013\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_150x150\crest_relative_amplitude_evolution.csv,AWE\01770\remap85_from_l7a\slice_003\cluster_010_global_00013
