Cluster power ranking (clustered only)
rank  kcl      P_abs           P_pct
   1    0   7.392019e+05    74.96%
   2    2   6.809771e+04     6.91%
   3    3   4.860750e+04     4.93%
   4    1   4.560167e+04     4.62%
   5    6   2.756938e+04     2.80%
   6   16   8.945144e+03     0.91%
   7   15   6.837971e+03     0.69%
   8    4   6.413221e+03     0.65%
   9    5   5.292373e+03     0.54%
  10    7   4.101804e+03     0.42%
  11   11   3.177155e+03     0.32%
  12   14   3.013060e+03     0.31%
  13    8   2.875852e+03     0.29%
  14   13   2.131791e+03     0.22%
  15   22   2.113827e+03     0.21%
  16    9   2.083055e+03     0.21%
  17   10   1.813241e+03     0.18%
  18   18   1.567500e+03     0.16%
  19   24   9.881226e+02     0.10%
  20   27   6.858577e+02     0.07%
  21   55   5.280195e+02     0.05%
  22   20   5.236563e+02     0.05%
  23   33   3.757495e+02     0.04%
  24   21   3.239873e+02     0.03%
  25   35   3.235596e+02     0.03%
  26   41   3.159775e+02     0.03%
  27   29   2.184703e+02     0.02%
  28   36   1.789376e+02     0.02%
  29   59   1.768708e+02     0.02%
  30   19   1.742026e+02     0.02%
  31   17   1.598838e+02     0.02%
  32   45   1.460092e+02     0.01%
  33   38   1.324835e+02     0.01%
  34   23   1.235720e+02     0.01%
  35   54   1.161507e+02     0.01%
  36   46   1.066258e+02     0.01%
  37   44   7.009786e+01     0.01%
  38   62   6.855460e+01     0.01%
  39   64   6.810678e+01     0.01%
  40   26   6.786368e+01     0.01%
  41   30   5.490047e+01     0.01%
  42   37   4.943025e+01     0.01%
  43   58   4.487090e+01     0.00%
  44   70   4.387735e+01     0.00%
  45   53   3.908787e+01     0.00%
  46   50   3.809424e+01     0.00%
  47   12   3.596838e+01     0.00%
  48   28   3.363557e+01     0.00%
  49   43   3.356092e+01     0.00%
  50   60   3.220566e+01     0.00%
  51   32   3.199800e+01     0.00%
  52   31   2.669644e+01     0.00%
  53   42   2.646983e+01     0.00%
  54   52   2.577902e+01     0.00%
  55   65   2.177466e+01     0.00%
  56   56   2.002727e+01     0.00%
  57   34   1.740190e+01     0.00%
  58   67   1.618359e+01     0.00%
  59   40   1.593209e+01     0.00%
  60   25   1.587104e+01     0.00%
  61   57   1.549199e+01     0.00%
  62   72   1.520266e+01     0.00%
  63   63   1.422251e+01     0.00%
  64   49   1.305447e+01     0.00%
  65   69   1.228600e+01     0.00%
  66   51   1.211134e+01     0.00%
  67   68   1.201572e+01     0.00%
  68   48   1.189136e+01     0.00%
  69   66   8.377310e+00     0.00%
  70   47   8.004761e+00     0.00%
  71   74   7.401806e+00     0.00%
  72   75   6.227305e+00     0.00%
  73   71   5.354600e+00     0.00%
  74   39   4.299738e+00     0.00%
  75   73   3.759016e+00     0.00%
  76   61   3.371160e+00     0.00%
  77   76   3.160649e+00     0.00%
