Cluster power ranking (clustered only)

name = base
MIN_AMP = 0.2
THR = 0.1
WHITE_NOISE_THRESHOLD = 0.02
WPS_NOISE_THRESHOLD = 8.0

rank  kcl      P_abs           P_pct
   1    0   5.428698e+03    19.72%
   2    1   3.212168e+03    11.67%
   3    2   2.363826e+03     8.59%
   4    6   1.462744e+03     5.31%
   5    7   1.309543e+03     4.76%
   6    3   1.136597e+03     4.13%
   7   12   9.871700e+02     3.59%
   8    4   9.582756e+02     3.48%
   9   11   9.081564e+02     3.30%
  10    5   9.051697e+02     3.29%
  11    8   5.413246e+02     1.97%
  12   15   5.376370e+02     1.95%
  13   14   5.010698e+02     1.82%
  14   21   4.385697e+02     1.59%
  15   22   4.240123e+02     1.54%
  16   18   3.752727e+02     1.36%
  17   20   3.563308e+02     1.29%
  18   13   3.438207e+02     1.25%
  19   27   2.533360e+02     0.92%
  20   10   2.154993e+02     0.78%
  21   31   2.060216e+02     0.75%
  22   16   1.951732e+02     0.71%
  23   29   1.948626e+02     0.71%
  24   35   1.831329e+02     0.67%
  25   49   1.782000e+02     0.65%
  26   23   1.539723e+02     0.56%
  27   67   1.508838e+02     0.55%
  28   25   1.469753e+02     0.53%
  29    9   1.468017e+02     0.53%
  30   32   1.414447e+02     0.51%
  31   37   1.347499e+02     0.49%
  32   81   1.220266e+02     0.44%
  33   42   1.174257e+02     0.43%
  34   34   1.170537e+02     0.43%
  35   98   1.144005e+02     0.42%
  36   38   1.101090e+02     0.40%
  37   51   1.021064e+02     0.37%
  38   24   9.995745e+01     0.36%
  39   33   9.533910e+01     0.35%
  40  101   9.441788e+01     0.34%
  41   26   9.422649e+01     0.34%
  42   36   7.884990e+01     0.29%
  43   89   7.792255e+01     0.28%
  44   60   7.510490e+01     0.27%
  45   61   7.439346e+01     0.27%
  46   41   7.361804e+01     0.27%
  47   64   7.336342e+01     0.27%
  48   86   7.264441e+01     0.26%
  49   30   7.093234e+01     0.26%
  50   40   6.960373e+01     0.25%
  51   83   6.955913e+01     0.25%
  52   48   6.883249e+01     0.25%
  53   19   6.471168e+01     0.24%
  54   55   6.143815e+01     0.22%
  55   43   6.041255e+01     0.22%
  56   79   5.940408e+01     0.22%
  57   76   5.917904e+01     0.21%
  58   63   5.293431e+01     0.19%
  59   47   4.861003e+01     0.18%
  60   28   4.728290e+01     0.17%
  61   58   4.491827e+01     0.16%
  62   87   4.354113e+01     0.16%
  63   50   4.200006e+01     0.15%
  64   62   4.133010e+01     0.15%
  65   44   3.898497e+01     0.14%
  66   92   3.771644e+01     0.14%
  67  108   3.683684e+01     0.13%
  68   54   3.263273e+01     0.12%
  69  109   3.168741e+01     0.12%
  70   39   3.092939e+01     0.11%
  71   68   2.869860e+01     0.10%
  72   99   2.500144e+01     0.09%
  73   97   2.263881e+01     0.08%
  74   53   2.181544e+01     0.08%
  75   72   1.702694e+01     0.06%
  76   52   1.681361e+01     0.06%
  77   78   1.454719e+01     0.05%
  78   95   1.389492e+01     0.05%
  79  105   1.080635e+01     0.04%
  80   75   9.839786e+00     0.04%
  81   45   9.584732e+00     0.03%
  82   46   9.562788e+00     0.03%
  83   17   9.475186e+00     0.03%
  84   56   9.349833e+00     0.03%
  85   91   8.513527e+00     0.03%
  86  102   8.141811e+00     0.03%
  87   59   7.554859e+00     0.03%
  88   88   7.498125e+00     0.03%
  89  103   7.184991e+00     0.03%
  90   82   7.173692e+00     0.03%
  91   57   6.927893e+00     0.03%
  92   84   6.791419e+00     0.02%
  93   69   6.749503e+00     0.02%
  94   94   6.276612e+00     0.02%
  95   90   5.757381e+00     0.02%
  96   66   4.732747e+00     0.02%
  97   65   3.905170e+00     0.01%
  98   96   2.886026e+00     0.01%
  99   93   2.682844e+00     0.01%
 100  100   2.655795e+00     0.01%
 101   77   2.635589e+00     0.01%
 102  110   2.478842e+00     0.01%
 103   85   2.437410e+00     0.01%
 104   70   2.279889e+00     0.01%
 105  111   1.856092e+00     0.01%
 106   71   1.349496e+00     0.00%
 107  104   7.998989e-01     0.00%
 108  107   7.990004e-01     0.00%
 109  106   6.720322e-01     0.00%
 110   73   5.377509e-01     0.00%
 111   80   5.140903e-01     0.00%
 112   74   1.610816e-01     0.00%
