roi,target_lat,target_lon,target_angle_deg,target_wavelength_km,closest_frame,closest_distance_km,t_start,t_end,n_frames_used,n_points,best_a_deg_per_frame,avg_wavelength_km,avg_wavelength_error_km,avg_angle_deg,avg_angle_error_deg,direction,phase_slope_deg_per_point,phase_speed_m_per_s,phase_speed_error_m_per_s,sse_min,csv_path,out_dir
ROI_22,42.243988037109375,-89.59146118164062,85.17674255371094,24.0,743,4.396515121174417,728,758,31,7,0.7958333333333332,24.46189819208794,4.196131650415577,84.98426833660663,10.56997116390648,-1,28.76785714285715,-49.160590853207026,8.432882420342748,0.018946780526905717,AWE\01771\remap85_from_l7a\slice_005\cluster_001_global_00032\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_100x100\crest_relative_amplitude_evolution.csv,AWE\01771\remap85_from_l7a\slice_005\cluster_001_global_00032
