Cluster power ranking (clustered only)

name = base
MIN_AMP = 1.25
THR = 0.6
WHITE_NOISE_THRESHOLD = 0.1
WPS_NOISE_THRESHOLD = 8.0

rank  kcl      P_abs           P_pct
   1    1   6.120219e+04    22.23%
   2   19   4.461237e+04    16.20%
   3    0   3.658542e+04    13.29%
   4    2   2.904619e+04    10.55%
   5   10   2.041382e+04     7.41%
   6    4   1.492367e+04     5.42%
   7   13   1.317012e+04     4.78%
   8    3   1.143086e+04     4.15%
   9    9   8.703250e+03     3.16%
  10   23   5.295666e+03     1.92%
  11    7   3.979260e+03     1.45%
  12   28   3.819262e+03     1.39%
  13   15   2.908538e+03     1.06%
  14   25   2.756908e+03     1.00%
  15   16   2.573102e+03     0.93%
  16   20   2.559332e+03     0.93%
  17   18   2.411249e+03     0.88%
  18    6   2.347757e+03     0.85%
  19   12   1.364853e+03     0.50%
  20   14   1.295105e+03     0.47%
  21   24   8.591267e+02     0.31%
  22    8   5.248483e+02     0.19%
  23   17   4.900373e+02     0.18%
  24   26   4.835915e+02     0.18%
  25   27   4.503142e+02     0.16%
  26    5   4.058802e+02     0.15%
  27   21   2.886481e+02     0.10%
  28   11   2.530863e+02     0.09%
  29   22   1.611702e+02     0.06%
