roi,best_a_deg_per_frame,avg_wavelength_km,avg_wavelength_error_km,avg_angle_deg,avg_angle_error_deg,direction,phase_slope_deg_per_point,phase_speed_m_per_s,phase_speed_error_m_per_s,SSE_min
ROI_74,0.40625,24.18920450977263,3.9124645453465132,18.052934855723944,11.758077680525215,-1,33.66071428571431,-24.815313969937197,4.013734145320759,0.7102070377573797
