roi,target_lat,target_lon,target_angle_deg,target_wavelength_km,closest_frame,closest_distance_km,t_start,t_end,n_frames_used,n_points,best_a_deg_per_frame,avg_wavelength_km,avg_wavelength_error_km,avg_angle_deg,avg_angle_error_deg,direction,phase_slope_deg_per_point,phase_speed_m_per_s,phase_speed_error_m_per_s,sse_min,csv_path,out_dir
ROI_22,49.597496032714844,-89.01476287841797,102.05233764648438,26.17218589782715,493,51.3357132763844,478,508,31,7,0.6020833333333333,25.835119971319806,4.8737677462516364,100.63092750192025,8.11155973362402,-1,27.23214285714285,-39.280038256057566,7.410137198372911,0.13606096987487665,AWE\01770\remap85_from_l7a\slice_003\cluster_002_global_00005\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_100x100\crest_relative_amplitude_evolution.csv,AWE\01770\remap85_from_l7a\slice_003\cluster_002_global_00005
