Cluster power ranking (clustered only)

name = base
MIN_AMP = 0.2
THR = 0.1
WHITE_NOISE_THRESHOLD = 0.02
WPS_NOISE_THRESHOLD = 8.0

rank  kcl      P_abs           P_pct
   1    1   4.696927e+03    16.16%
   2    0   4.674617e+03    16.08%
   3   11   2.073687e+03     7.13%
   4    5   1.731747e+03     5.96%
   5   12   1.157171e+03     3.98%
   6    7   1.038130e+03     3.57%
   7   24   9.232582e+02     3.18%
   8    6   6.816813e+02     2.34%
   9    8   6.336912e+02     2.18%
  10    4   5.124177e+02     1.76%
  11   13   5.009768e+02     1.72%
  12   29   4.374936e+02     1.50%
  13   20   4.307030e+02     1.48%
  14   27   4.219468e+02     1.45%
  15   16   4.174537e+02     1.44%
  16   39   3.359253e+02     1.16%
  17   15   3.266139e+02     1.12%
  18   21   2.976871e+02     1.02%
  19   10   2.968200e+02     1.02%
  20   32   2.873130e+02     0.99%
  21   17   2.833076e+02     0.97%
  22   19   2.705783e+02     0.93%
  23   37   2.627244e+02     0.90%
  24   50   2.281648e+02     0.78%
  25   51   2.274765e+02     0.78%
  26   14   1.940425e+02     0.67%
  27   52   1.918160e+02     0.66%
  28   36   1.880688e+02     0.65%
  29   53   1.845854e+02     0.63%
  30   54   1.790705e+02     0.62%
  31    3   1.768549e+02     0.61%
  32   78   1.702174e+02     0.59%
  33   75   1.667347e+02     0.57%
  34   22   1.616600e+02     0.56%
  35   31   1.611241e+02     0.55%
  36   49   1.574141e+02     0.54%
  37    9   1.563363e+02     0.54%
  38   69   1.435606e+02     0.49%
  39   83   1.381266e+02     0.48%
  40   57   1.314739e+02     0.45%
  41   48   1.125491e+02     0.39%
  42   34   1.055305e+02     0.36%
  43   84   9.987198e+01     0.34%
  44   86   9.446948e+01     0.32%
  45   45   9.412231e+01     0.32%
  46   18   9.405869e+01     0.32%
  47   72   9.200293e+01     0.32%
  48    2   9.127614e+01     0.31%
  49   30   8.816625e+01     0.30%
  50   65   8.792898e+01     0.30%
  51   89   8.034859e+01     0.28%
  52   35   7.634979e+01     0.26%
  53   73   7.503176e+01     0.26%
  54   58   7.204662e+01     0.25%
  55   47   7.149009e+01     0.25%
  56   77   6.972107e+01     0.24%
  57   97   6.932008e+01     0.24%
  58  103   6.708052e+01     0.23%
  59  110   6.544322e+01     0.23%
  60   56   6.349100e+01     0.22%
  61   93   5.787146e+01     0.20%
  62   26   5.518271e+01     0.19%
  63   44   5.504207e+01     0.19%
  64   59   5.331589e+01     0.18%
  65   63   5.174257e+01     0.18%
  66   92   5.142122e+01     0.18%
  67   23   5.116545e+01     0.18%
  68   88   5.081688e+01     0.17%
  69  114   4.942497e+01     0.17%
  70   79   4.869887e+01     0.17%
  71   42   4.701476e+01     0.16%
  72   46   4.680109e+01     0.16%
  73  120   4.646806e+01     0.16%
  74   60   4.087931e+01     0.14%
  75   85   3.854553e+01     0.13%
  76   91   3.739890e+01     0.13%
  77  119   3.636707e+01     0.13%
  78  101   3.438617e+01     0.12%
  79  108   3.261933e+01     0.11%
  80   99   3.221538e+01     0.11%
  81   70   3.212311e+01     0.11%
  82   67   3.205713e+01     0.11%
  83   43   3.050857e+01     0.10%
  84   95   3.048207e+01     0.10%
  85  113   3.021960e+01     0.10%
  86  106   2.969407e+01     0.10%
  87   25   2.964805e+01     0.10%
  88  127   2.921177e+01     0.10%
  89   41   2.864569e+01     0.10%
  90   55   2.777746e+01     0.10%
  91   66   2.605994e+01     0.09%
  92   62   2.519386e+01     0.09%
  93   81   2.315405e+01     0.08%
  94   74   2.160118e+01     0.07%
  95  122   2.142822e+01     0.07%
  96  104   2.102927e+01     0.07%
  97   64   2.040668e+01     0.07%
  98   68   1.987882e+01     0.07%
  99   82   1.963784e+01     0.07%
 100  107   1.852171e+01     0.06%
 101   90   1.851566e+01     0.06%
 102   76   1.825064e+01     0.06%
 103  102   1.807670e+01     0.06%
 104  111   1.783436e+01     0.06%
 105   61   1.748606e+01     0.06%
 106   38   1.697501e+01     0.06%
 107   80   1.545070e+01     0.05%
 108  124   1.538392e+01     0.05%
 109   87   1.528241e+01     0.05%
 110   71   1.394655e+01     0.05%
 111  112   1.299665e+01     0.04%
 112  121   1.228646e+01     0.04%
 113   98   1.228499e+01     0.04%
 114  115   1.082288e+01     0.04%
 115   28   1.050834e+01     0.04%
 116  125   1.045898e+01     0.04%
 117  126   1.025499e+01     0.04%
 118   94   9.077828e+00     0.03%
 119  100   9.047686e+00     0.03%
 120  117   8.775914e+00     0.03%
 121   40   7.802321e+00     0.03%
 122  116   7.719343e+00     0.03%
 123  105   7.413497e+00     0.03%
 124  109   6.433805e+00     0.02%
 125   33   5.593567e+00     0.02%
 126  123   4.137666e+00     0.01%
 127  118   3.918687e+00     0.01%
 128   96   4.575482e-02     0.00%
