Cluster power ranking (clustered only)

name = base
MIN_AMP = 1.25
THR = 0.6
WHITE_NOISE_THRESHOLD = 0.1
WPS_NOISE_THRESHOLD = 8.0

rank  kcl      P_abs           P_pct
   1    1   1.398236e+04    16.20%
   2    0   1.026246e+04    11.89%
   3    6   6.654448e+03     7.71%
   4    2   5.640751e+03     6.53%
   5    9   5.142539e+03     5.96%
   6    8   3.929433e+03     4.55%
   7   28   3.680272e+03     4.26%
   8   14   3.427000e+03     3.97%
   9   26   3.392220e+03     3.93%
  10    3   3.370716e+03     3.90%
  11    4   2.923199e+03     3.39%
  12   13   2.451452e+03     2.84%
  13   25   2.096105e+03     2.43%
  14   11   2.019881e+03     2.34%
  15    7   1.589203e+03     1.84%
  16   21   1.484895e+03     1.72%
  17   23   1.456335e+03     1.69%
  18   10   1.447420e+03     1.68%
  19   17   1.402440e+03     1.62%
  20   22   1.331259e+03     1.54%
  21   16   1.229995e+03     1.42%
  22   19   1.225284e+03     1.42%
  23    5   1.211420e+03     1.40%
  24   18   1.115342e+03     1.29%
  25   24   9.464202e+02     1.10%
  26   12   7.394995e+02     0.86%
  27   31   6.328997e+02     0.73%
  28   30   4.180144e+02     0.48%
  29   15   3.868234e+02     0.45%
  30   29   3.598349e+02     0.42%
  31   20   2.230075e+02     0.26%
  32   27   1.504533e+02     0.17%
