slice,cluster_in_slice,global_cluster_index,status,point_source,selection_method,selected_y,selected_x,raw_peak_y,raw_peak_x,selected_global_x,latitude,longitude,amplitude_K,target_wavelength_km,target_dominant_angle_deg,target_bearing_deg,target_true_angle_deg,temperature_K,u_navgem_m_per_s,v_navgem_m_per_s,NN_or_N2_navgem,intrinsic_speed_c_minus_w_m_per_s,m2_1_per_m2,lambda_z_km,New_MF_m2_s2,New_MF_u_m2_s2,New_MF_v_m2_s2,MF_m2_s2,MFz_m2_s2,MFm_m2_s2,finite_pixels,phase_speed_m_per_s,phase_speed_error_m_per_s,phase_direction,phase_avg_wavelength_km,phase_avg_wavelength_error_km,phase_avg_angle_deg,phase_avg_angle_error_deg,phase_closest_frame,phase_closest_distance_km,phase_fit_sse,excluded_from_mf_sums_sse_gt_threshold,phase_summary_csv,phase_output_dir,plot_path,file,orbit_tag,orbit_id,version
4,4,52,ok,saved representative point,2,71,0,26,12,2400,47.18824768066406,-82.8374252319336,0.8016946315765381,37.0130615234375,100.0000005060238,337.3386535644531,77.33865356445312,206.5500030517578,6.656920433044434,-39.71783447265625,0.00036522786831483245,72.30148132965152,6.986658530907055e-08,23.770871777740265,1.2004321890221195,0.26312035341722917,1.1712408463070394,0.4611014127731323,0.022152863442897797,0.43894854187965393,7400,-35.00859697215043,6.876131498405123,-1,33.43936739932842,6.567914950838422,82.01029817227348,8.838155281457796,562,155.90997602243274,0.1099226977100411,False,AWE\01770\remap85_from_l7a\slice_004\cluster_004_global_00052\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_100x100\phase_speed_from_l7a_point_summary.csv,AWE\01770\remap85_from_l7a\slice_004\cluster_004_global_00052,plots_l7a_cluster_debug\01770\slice_004\awe_l7a_tmp_2024075T0538_01770_v23_slice_004_cluster_004_global_00052_info.png,l7\2024\03_v23\awe_l7a_tmp_2024075T0538_01770_v23.nc,2024075T0538_01770,01770,v23
4,5,53,ok,saved representative point,0,112,318,112,318,2718,45.46876525878906,-74.9615478515625,3.0275015830993652,31.124149322509766,100.0000005060238,331.5412292480469,71.54124450683594,201.30999755859375,1.3345603942871094,-30.11940574645996,0.0005229898379184306,70.42918005377044,1.054357728225869e-07,19.350218595587307,12.183641366541494,3.8576109118094144,11.556814223720568,8.232362747192383,0.8252899050712585,7.4070725440979,30052,-42.28191671236955,8.211240010319692,-1,30.328100862970587,5.889783023251198,72.961061364552,10.814247053317505,645,75.0134221995992,0.02866014629930921,False,AWE\01770\remap85_from_l7a\slice_004\cluster_005_global_00053\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_100x100\phase_speed_from_l7a_point_summary.csv,AWE\01770\remap85_from_l7a\slice_004\cluster_005_global_00053,plots_l7a_cluster_debug\01770\slice_004\awe_l7a_tmp_2024075T0538_01770_v23_slice_004_cluster_005_global_00053_info.png,l7\2024\03_v23\awe_l7a_tmp_2024075T0538_01770_v23.nc,2024075T0538_01770,01770,v23
4,6,54,ok,saved representative point,1,75,146,64,148,2546,46.23240661621094,-79.32127380371094,2.5910327434539795,31.124149322509766,90.00000250447816,334.7215576171875,64.72157287597656,194.97000122070312,8.203390121459961,-43.667701721191406,0.00042573909740895033,79.85695897368836,6.676025692998529e-08,24.31760885667994,14.687029196305497,6.271620418182428,13.280647723035477,6.42830753326416,1.172162413597107,5.256145000457764,36592,-43.87372455739069,8.710764014479007,-1,30.43619548857235,6.042854101723248,68.36798347591767,10.072385634961089,600,148.01419210850014,0.11309600149697013,False,AWE\01770\remap85_from_l7a\slice_004\cluster_006_global_00054\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_100x100\phase_speed_from_l7a_point_summary.csv,AWE\01770\remap85_from_l7a\slice_004\cluster_006_global_00054,plots_l7a_cluster_debug\01770\slice_004\awe_l7a_tmp_2024075T0538_01770_v23_slice_004_cluster_006_global_00054_info.png,l7\2024\03_v23\awe_l7a_tmp_2024075T0538_01770_v23.nc,2024075T0538_01770,01770,v23
4,7,55,ok,saved representative point,0,146,214,146,214,2614,46.84626007080078,-76.92515563964844,2.9093780517578125,24.0,90.00000250447816,332.9605712890625,62.96056365966797,193.50999450683594,1.4085180759429932,-44.69129943847656,0.0004907456459477544,67.53786359327455,1.0758750047544124e-07,19.15574113183116,16.65975763086669,7.573584278847496,14.838744741062667,10.670042991638184,2.2051191329956055,8.464923858642578,35708,-28.371912406290093,5.050294605276438,-1,23.24540133701561,4.137758614529937,68.20817716493231,10.658851172260848,618,8.145366989022664,0.016696305299880095,False,AWE\01770\remap85_from_l7a\slice_004\cluster_007_global_00055\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_100x100\phase_speed_from_l7a_point_summary.csv,AWE\01770\remap85_from_l7a\slice_004\cluster_007_global_00055,plots_l7a_cluster_debug\01770\slice_004\awe_l7a_tmp_2024075T0538_01770_v23_slice_004_cluster_007_global_00055_info.png,l7\2024\03_v23\awe_l7a_tmp_2024075T0538_01770_v23.nc,2024075T0538_01770,01770,v23
4,8,56,ok,saved representative point,2,35,0,20,0,2400,46.59956359863281,-83.20037078857422,0.8078654408454895,24.0,120.00000333930423,337.6015319824219,97.60152435302734,176.72999572753906,10.43758773803711,-38.304718017578125,0.0003790596965700388,74.22082924163112,6.881070479292977e-08,23.95255606039579,2.493069814450653,-0.3297906326948336,2.471160706694681,0.986348032951355,0.017259830608963966,0.9690882563591003,188,-34.87201833333729,4.685005525547927,-1,26.19949899130732,3.5198650209333993,86.3463139463232,7.795243615992535,562,226.94045546899218,8.080229675865315,True,AWE\01770\remap85_from_l7a\slice_004\cluster_008_global_00056\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_100x100\phase_speed_from_l7a_point_summary.csv,AWE\01770\remap85_from_l7a\slice_004\cluster_008_global_00056,plots_l7a_cluster_debug\01770\slice_004\awe_l7a_tmp_2024075T0538_01770_v23_slice_004_cluster_008_global_00056_info.png,l7\2024\03_v23\awe_l7a_tmp_2024075T0538_01770_v23.nc,2024075T0538_01770,01770,v23
4,9,57,ok,saved representative point,1,75,210,70,208,2610,45.75351333618164,-77.83879089355469,2.779073476791382,104.6887435913086,90.00000250447816,333.6185607910156,63.61854934692383,204.0500030517578,7.351000785827637,-39.658939361572266,0.00044982676627114415,134.55910420781538,2.484386263977603e-08,39.86303020180393,7.115341940012539,3.1616662844610826,6.374320138571913,2.0072929859161377,0.3963252305984497,1.610967755317688,122424,-102.29679461811355,16.23693859206755,-1,89.60633511986649,14.222660311429495,66.65778802676076,10.296319606711958,617,148.03117501131277,0.35460518517717576,False,AWE\01770\remap85_from_l7a\slice_004\cluster_009_global_00057\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_150x150\phase_speed_from_l7a_point_summary.csv,AWE\01770\remap85_from_l7a\slice_004\cluster_009_global_00057,plots_l7a_cluster_debug\01770\slice_004\awe_l7a_tmp_2024075T0538_01770_v23_slice_004_cluster_009_global_00057_info.png,l7\2024\03_v23\awe_l7a_tmp_2024075T0538_01770_v23.nc,2024075T0538_01770,01770,v23
4,10,58,ok,saved representative point,0,156,324,156,324,2724,46.10225296020508,-74.28945922851562,2.493448495864868,24.0,90.00000250447816,331.0540771484375,61.054073333740234,193.1199951171875,-0.21680647134780884,-31.207223892211914,0.0005373177118599415,78.25319869409245,8.774592546388619e-08,21.21125616593212,12.425509679684875,6.0137463715670245,10.873276662460446,7.868989944458008,1.8432362079620361,6.025753974914551,13456,-50.83954668634601,9.53584892789842,-1,24.526855416600636,4.60044204115465,66.48158800944809,10.489741844275924,647,12.409025093260492,0.06350634151395604,False,AWE\01770\remap85_from_l7a\slice_004\cluster_010_global_00058\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_100x100\phase_speed_from_l7a_point_summary.csv,AWE\01770\remap85_from_l7a\slice_004\cluster_010_global_00058,plots_l7a_cluster_debug\01770\slice_004\awe_l7a_tmp_2024075T0538_01770_v23_slice_004_cluster_010_global_00058_info.png,l7\2024\03_v23\awe_l7a_tmp_2024075T0538_01770_v23.nc,2024075T0538_01770,01770,v23
4,11,59,ok,saved representative point,0,190,580,190,580,2980,44.2886848449707,-68.3118667602539,2.4370760917663574,24.0,69.99999967119774,326.8434753417969,36.84346389770508,198.35000610351562,5.681379318237305,-23.43669319152832,0.00041546853026375175,-40.54028899093234,2.52792656172164e-07,12.496766113927027,8.573653140492638,-6.861294088475831,-5.141028263385244,7.126009941101074,4.563802242279053,2.5622076988220215,4012,50.046981929368826,9.003833665475376,1,24.329745077070147,4.377106657630588,34.733690258804295,8.150250153861002,713,78.91302577067178,0.4158337944120767,False,AWE\01770\remap85_from_l7a\slice_004\cluster_011_global_00059\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_100x100\phase_speed_from_l7a_point_summary.csv,AWE\01770\remap85_from_l7a\slice_004\cluster_011_global_00059,plots_l7a_cluster_debug\01770\slice_004\awe_l7a_tmp_2024075T0538_01770_v23_slice_004_cluster_011_global_00059_info.png,l7\2024\03_v23\awe_l7a_tmp_2024075T0538_01770_v23.nc,2024075T0538_01770,01770,v23
4,12,60,ok,saved representative point,0,162,164,162,164,2564,47.482425689697266,-77.91545867919922,2.3363821506500244,48.0,100.0000005060238,333.6901550292969,73.69015502929688,192.8000030517578,-2.4359822273254395,-49.5135383605957,0.00047642929712310433,115.83462426234539,3.5507628811789193e-08,33.344102533587474,9.702796507495492,2.724852031764132,9.312327392808825,3.46590256690979,0.27334335446357727,3.192559242248535,55404,-67.62955571840402,9.681322690707384,-1,39.553926002936116,5.662233283229723,72.64522338648428,9.528637599265187,605,23.71819605383202,0.05234360075567374,False,AWE\01770\remap85_from_l7a\slice_004\cluster_012_global_00060\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_100x100\phase_speed_from_l7a_point_summary.csv,AWE\01770\remap85_from_l7a\slice_004\cluster_012_global_00060,plots_l7a_cluster_debug\01770\slice_004\awe_l7a_tmp_2024075T0538_01770_v23_slice_004_cluster_012_global_00060_info.png,l7\2024\03_v23\awe_l7a_tmp_2024075T0538_01770_v23.nc,2024075T0538_01770,01770,v23
4,13,61,ok,saved representative point,1,75,52,24,102,2452,46.9069709777832,-81.54058837890625,1.141301155090332,28.540969848632812,79.99999767274336,336.3750305175781,56.375030517578125,200.5399932861328,7.2649993896484375,-42.543399810791016,0.0003799203550443053,64.16949269508108,9.226465255240571e-08,20.68531758348333,2.7999051956103562,1.5504601501209336,2.3314249778392697,1.2856231927871704,0.3942286968231201,0.8913944959640503,9252,-32.76748199321108,6.238042315082245,-1,27.19844094877538,5.177847525112808,64.49514770349921,7.856096608245819,575,148.0666958888045,0.009877186726118401,False,AWE\01770\remap85_from_l7a\slice_004\cluster_013_global_00061\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_100x100\phase_speed_from_l7a_point_summary.csv,AWE\01770\remap85_from_l7a\slice_004\cluster_013_global_00061,plots_l7a_cluster_debug\01770\slice_004\awe_l7a_tmp_2024075T0538_01770_v23_slice_004_cluster_013_global_00061_info.png,l7\2024\03_v23\awe_l7a_tmp_2024075T0538_01770_v23.nc,2024075T0538_01770,01770,v23
4,14,62,ok,saved representative point,0,94,232,94,232,2632,45.879493713378906,-77.12027740478516,2.1721205711364746,24.0,100.0000005060238,333.1020202636719,73.10201263427734,202.1999969482422,5.6879167556762695,-38.87466812133789,0.0004705922328867018,71.9225035543613,9.097355417219475e-08,20.83158366581093,9.645300432716832,2.803584502238611,9.22885336193912,5.447261810302734,0.46022936701774597,4.987032413482666,1320,-36.37959240181825,6.427083806071093,-1,22.52453721087171,3.9793488268990016,74.17075584366641,10.283044082108262,623,110.59606901998944,0.040339816367981715,False,AWE\01770\remap85_from_l7a\slice_004\cluster_014_global_00062\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_100x100\phase_speed_from_l7a_point_summary.csv,AWE\01770\remap85_from_l7a\slice_004\cluster_014_global_00062,plots_l7a_cluster_debug\01770\slice_004\awe_l7a_tmp_2024075T0538_01770_v23_slice_004_cluster_014_global_00062_info.png,l7\2024\03_v23\awe_l7a_tmp_2024075T0538_01770_v23.nc,2024075T0538_01770,01770,v23
5,0,122,ok,saved representative point,0,194,0,194,0,3000,44.15304183959961,-67.84367370605469,1.8410340547561646,24.0,79.99999767274336,326.5223083496094,46.522308349609375,197.02000427246094,7.424533843994141,-23.52145767211914,0.00042822357499971986,-42.42494809140926,2.3791834688875333e-07,12.881484092960665,4.9594210815168145,-3.412439404692063,-3.5987657291213457,4.121693134307861,1.9513877630233765,2.1703054904937744,7600,54.384497995275225,9.423311932097644,1,24.2093802785525,4.194808271787167,36.00991828541618,6.347226625094669,719,86.86175191911532,0.03417717420768716,False,AWE\01770\remap85_from_l7a\slice_005\cluster_000_global_00122\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_100x100\phase_speed_from_l7a_point_summary.csv,AWE\01770\remap85_from_l7a\slice_005\cluster_000_global_00122,plots_l7a_cluster_debug\01770\slice_005\awe_l7a_tmp_2024075T0538_01770_v23_slice_005_cluster_000_global_00122_info.png,l7\2024\03_v23\awe_l7a_tmp_2024075T0538_01770_v23.nc,2024075T0538_01770,01770,v23
5,1,123,ok,saved representative point,0,156,0,156,0,3000,43.58952331542969,-68.3572998046875,1.2775051593780518,114.16387939453125,50.0000002530119,326.8709716796875,16.870983123779297,193.3699951171875,6.763208389282227,-22.447357177734375,0.0004771461826749146,-92.90727325861631,5.527796230892455e-08,26.724147225134402,0.9703194524992994,-0.9285576225243941,-0.281603589377666,0.43311411142349243,0.3966345489025116,0.03647957742214203,40920,92.94976199837865,13.466378259175126,1,121.84752248725391,17.653028824165578,19.83572159752983,7.837619141023262,719,12.407647536488257,0.025807287760749104,False,AWE\01770\remap85_from_l7a\slice_005\cluster_001_global_00123\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_150x150\phase_speed_from_l7a_point_summary.csv,AWE\01770\remap85_from_l7a\slice_005\cluster_001_global_00123,plots_l7a_cluster_debug\01770\slice_005\awe_l7a_tmp_2024075T0538_01770_v23_slice_005_cluster_001_global_00123_info.png,l7\2024\03_v23\awe_l7a_tmp_2024075T0538_01770_v23.nc,2024075T0538_01770,01770,v23
