Cluster power ranking (clustered only)

name = base
MIN_AMP = 1.25
THR = 0.6
WHITE_NOISE_THRESHOLD = 0.1
WPS_NOISE_THRESHOLD = 8.0

rank  kcl      P_abs           P_pct
   1    0   5.492995e+04    16.63%
   2    8   3.309127e+04    10.02%
   3   14   2.817627e+04     8.53%
   4   10   2.654201e+04     8.04%
   5    6   1.677858e+04     5.08%
   6   40   1.650408e+04     5.00%
   7   20   1.648431e+04     4.99%
   8    1   1.212090e+04     3.67%
   9   71   1.202871e+04     3.64%
  10    5   1.013016e+04     3.07%
  11   61   9.629433e+03     2.92%
  12    3   6.322163e+03     1.91%
  13   23   5.603753e+03     1.70%
  14    2   4.990851e+03     1.51%
  15   43   4.588360e+03     1.39%
  16   22   4.445795e+03     1.35%
  17   56   3.857383e+03     1.17%
  18    9   3.702646e+03     1.12%
  19   18   2.908223e+03     0.88%
  20   11   2.826968e+03     0.86%
  21   13   2.726719e+03     0.83%
  22   60   2.709193e+03     0.82%
  23   52   2.431151e+03     0.74%
  24   38   2.411904e+03     0.73%
  25   28   2.358282e+03     0.71%
  26   37   2.274098e+03     0.69%
  27   42   2.227425e+03     0.67%
  28    4   2.111374e+03     0.64%
  29   34   2.025630e+03     0.61%
  30   33   1.694620e+03     0.51%
  31   54   1.643018e+03     0.50%
  32   17   1.605629e+03     0.49%
  33   47   1.537073e+03     0.47%
  34    7   1.523133e+03     0.46%
  35   25   1.502319e+03     0.45%
  36   69   1.354487e+03     0.41%
  37   70   1.288747e+03     0.39%
  38   59   1.164418e+03     0.35%
  39   46   1.135559e+03     0.34%
  40   64   1.123408e+03     0.34%
  41   19   9.979352e+02     0.30%
  42   35   9.697715e+02     0.29%
  43   26   9.340290e+02     0.28%
  44   30   9.325355e+02     0.28%
  45   65   9.192425e+02     0.28%
  46   24   8.652012e+02     0.26%
  47   15   8.326972e+02     0.25%
  48   49   8.110588e+02     0.25%
  49   31   8.000621e+02     0.24%
  50   39   7.250869e+02     0.22%
  51   29   7.119286e+02     0.22%
  52   50   6.970055e+02     0.21%
  53   66   6.699251e+02     0.20%
  54   41   6.069609e+02     0.18%
  55   72   6.005927e+02     0.18%
  56   21   5.724335e+02     0.17%
  57   16   5.337646e+02     0.16%
  58   51   4.527797e+02     0.14%
  59   67   4.454907e+02     0.13%
  60   45   4.424979e+02     0.13%
  61   44   4.253366e+02     0.13%
  62   32   4.171547e+02     0.13%
  63   36   3.657948e+02     0.11%
  64   68   3.126286e+02     0.09%
  65   53   3.037239e+02     0.09%
  66   48   2.986493e+02     0.09%
  67   62   2.679184e+02     0.08%
  68   27   2.208661e+02     0.07%
  69   57   1.676967e+02     0.05%
  70   12   1.568299e+02     0.05%
  71   55   9.916315e+01     0.03%
  72   63   9.413469e+01     0.03%
  73   58   9.049936e+01     0.03%
