Cluster power ranking (clustered only)
rank  kcl      P_abs           P_pct
   1    0   8.072911e+05    75.11%
   2    1   6.630418e+04     6.17%
   3    2   5.785724e+04     5.38%
   4    8   3.198726e+04     2.98%
   5    5   2.478262e+04     2.31%
   6   11   1.400335e+04     1.30%
   7    7   1.287581e+04     1.20%
   8    4   1.057178e+04     0.98%
   9   16   5.789442e+03     0.54%
  10    3   5.457699e+03     0.51%
  11   15   4.984581e+03     0.46%
  12   29   3.271361e+03     0.30%
  13   21   3.065901e+03     0.29%
  14    9   2.373345e+03     0.22%
  15   14   2.092356e+03     0.19%
  16   26   1.861396e+03     0.17%
  17   20   1.635167e+03     0.15%
  18   22   1.541580e+03     0.14%
  19   13   1.438950e+03     0.13%
  20   12   1.334052e+03     0.12%
  21   17   1.261042e+03     0.12%
  22   19   1.178073e+03     0.11%
  23   18   1.126592e+03     0.10%
  24   37   9.188624e+02     0.09%
  25   39   8.810988e+02     0.08%
  26   36   7.798620e+02     0.07%
  27   10   6.631329e+02     0.06%
  28   45   4.854967e+02     0.05%
  29   35   4.022669e+02     0.04%
  30   47   3.407093e+02     0.03%
  31   40   3.024984e+02     0.03%
  32   48   2.868310e+02     0.03%
  33   30   2.487194e+02     0.02%
  34   58   2.398861e+02     0.02%
  35   38   2.283734e+02     0.02%
  36   50   2.245339e+02     0.02%
  37   51   2.138183e+02     0.02%
  38   27   1.942587e+02     0.02%
  39   44   1.854208e+02     0.02%
  40   24   1.628508e+02     0.02%
  41   69   1.587023e+02     0.01%
  42   74   1.575146e+02     0.01%
  43   42   1.524219e+02     0.01%
  44  136   1.477167e+02     0.01%
  45   41   1.341628e+02     0.01%
  46   83   1.312037e+02     0.01%
  47   34   1.282156e+02     0.01%
  48   84   1.139615e+02     0.01%
  49   96   1.091055e+02     0.01%
  50   46   1.083329e+02     0.01%
  51   97   1.077513e+02     0.01%
  52   25   9.735498e+01     0.01%
  53   95   9.522726e+01     0.01%
  54  103   9.324805e+01     0.01%
  55   91   9.114882e+01     0.01%
  56   71   7.881480e+01     0.01%
  57   92   7.239989e+01     0.01%
  58   68   7.120264e+01     0.01%
  59   56   5.930068e+01     0.01%
  60   77   5.462371e+01     0.01%
  61   61   5.367933e+01     0.00%
  62   80   5.013832e+01     0.00%
  63  142   4.971904e+01     0.00%
  64   28   4.636982e+01     0.00%
  65   43   4.425242e+01     0.00%
  66  131   4.282326e+01     0.00%
  67  107   4.212011e+01     0.00%
  68  113   4.080089e+01     0.00%
  69    6   4.054567e+01     0.00%
  70  134   4.018295e+01     0.00%
  71   60   3.940206e+01     0.00%
  72  127   3.936832e+01     0.00%
  73   33   3.753854e+01     0.00%
  74  101   3.639982e+01     0.00%
  75   31   3.478998e+01     0.00%
  76  120   3.437416e+01     0.00%
  77   88   3.137426e+01     0.00%
  78   57   3.048453e+01     0.00%
  79   89   3.005553e+01     0.00%
  80   32   2.988418e+01     0.00%
  81  119   2.939532e+01     0.00%
  82   98   2.795108e+01     0.00%
  83   64   2.680960e+01     0.00%
  84  146   2.676118e+01     0.00%
  85   54   2.637479e+01     0.00%
  86   81   2.604976e+01     0.00%
  87   52   2.508713e+01     0.00%
  88   62   2.465882e+01     0.00%
  89  102   2.446953e+01     0.00%
  90   53   2.411306e+01     0.00%
  91   73   2.397674e+01     0.00%
  92   85   2.333910e+01     0.00%
  93   23   2.327778e+01     0.00%
  94  124   2.270550e+01     0.00%
  95  141   2.223542e+01     0.00%
  96  143   2.096186e+01     0.00%
  97   59   2.038790e+01     0.00%
  98  106   1.981489e+01     0.00%
  99  147   1.971703e+01     0.00%
 100   93   1.969140e+01     0.00%
 101  115   1.945741e+01     0.00%
 102  111   1.884854e+01     0.00%
 103   86   1.755813e+01     0.00%
 104   75   1.667988e+01     0.00%
 105   72   1.629881e+01     0.00%
 106  129   1.617031e+01     0.00%
 107   99   1.603750e+01     0.00%
 108   90   1.571279e+01     0.00%
 109   70   1.562459e+01     0.00%
 110  153   1.510743e+01     0.00%
 111  125   1.484258e+01     0.00%
 112  126   1.406108e+01     0.00%
 113  121   1.365993e+01     0.00%
 114  133   1.364892e+01     0.00%
 115   55   1.351259e+01     0.00%
 116  105   1.331087e+01     0.00%
 117  110   1.309509e+01     0.00%
 118  138   1.290548e+01     0.00%
 119  122   1.200620e+01     0.00%
 120  132   1.191342e+01     0.00%
 121  151   1.190186e+01     0.00%
 122   76   1.135911e+01     0.00%
 123   82   1.120833e+01     0.00%
 124  123   1.114131e+01     0.00%
 125  135   1.110558e+01     0.00%
 126  116   1.086928e+01     0.00%
 127   63   9.347402e+00     0.00%
 128   67   8.470524e+00     0.00%
 129  128   8.263123e+00     0.00%
 130   49   8.230357e+00     0.00%
 131  100   8.117782e+00     0.00%
 132  139   8.092004e+00     0.00%
 133   66   8.024865e+00     0.00%
 134   79   7.441649e+00     0.00%
 135  149   7.428773e+00     0.00%
 136   65   7.059648e+00     0.00%
 137   87   6.380564e+00     0.00%
 138  140   5.836177e+00     0.00%
 139  112   5.734968e+00     0.00%
 140  118   5.501752e+00     0.00%
 141   78   5.435169e+00     0.00%
 142  145   5.353469e+00     0.00%
 143  130   5.326847e+00     0.00%
 144  114   5.316890e+00     0.00%
 145  108   5.310500e+00     0.00%
 146  150   5.150065e+00     0.00%
 147  104   5.021344e+00     0.00%
 148  137   4.894671e+00     0.00%
 149  117   4.515339e+00     0.00%
 150  144   4.484545e+00     0.00%
 151  109   4.201692e+00     0.00%
 152   94   3.683962e+00     0.00%
 153  152   3.376217e+00     0.00%
 154  148   3.009515e+00     0.00%
