image_index,wavelength_km,pt1,pt2,pt3,pt4,pt5,pt6,pt7
0,17.959392772949965,-0.032096851690563866,0.3648500369718142,0.8331915261765395,1.0,0.8349804883476966,0.3952746472050501,-0.0011595317470805
1,17.959392772949965,0.1867158763178387,0.5566880350451391,0.9256799341694579,0.9836778221817528,0.7305531957313023,0.251755264407836,-0.13845311513852399
2,19.027313840043536,0.3132239628259217,0.6859616448999888,0.9727261406901975,0.9431143148395564,0.6123947253860664,0.09289748284260457,-0.2958796160864019
3,19.027313840043536,0.5162423914305925,0.8288662854835598,0.9945562955869736,0.846377499119634,0.43925606151425356,-0.0870316595835211,-0.43930823236474814
