Cluster power ranking (clustered only)
rank  kcl      P_abs           P_pct
   1    1   1.616529e+05    34.69%
   2    0   9.054245e+04    19.43%
   3    2   4.604250e+04     9.88%
   4    9   2.219264e+04     4.76%
   5    3   1.892608e+04     4.06%
   6   24   1.339751e+04     2.88%
   7    8   1.219573e+04     2.62%
   8   13   1.171606e+04     2.51%
   9   15   9.062478e+03     1.94%
  10    5   8.317364e+03     1.78%
  11    7   6.907935e+03     1.48%
  12   12   5.373479e+03     1.15%
  13   29   4.331070e+03     0.93%
  14   41   3.996071e+03     0.86%
  15   11   3.927299e+03     0.84%
  16    4   3.834348e+03     0.82%
  17   26   3.723753e+03     0.80%
  18   38   3.008041e+03     0.65%
  19    6   2.968922e+03     0.64%
  20   16   2.847409e+03     0.61%
  21   34   2.712835e+03     0.58%
  22   10   2.457390e+03     0.53%
  23   21   2.346566e+03     0.50%
  24   43   2.169739e+03     0.47%
  25   20   2.064231e+03     0.44%
  26   36   2.038553e+03     0.44%
  27   22   1.928725e+03     0.41%
  28   25   1.871571e+03     0.40%
  29   18   1.600412e+03     0.34%
  30   19   1.400164e+03     0.30%
  31   28   1.258220e+03     0.27%
  32   30   1.122245e+03     0.24%
  33   42   1.087161e+03     0.23%
  34   33   9.320822e+02     0.20%
  35   40   9.088839e+02     0.20%
  36   27   8.710975e+02     0.19%
  37   23   8.674503e+02     0.19%
  38   39   6.492663e+02     0.14%
  39   44   5.892836e+02     0.13%
  40   31   5.669802e+02     0.12%
  41   17   5.140624e+02     0.11%
  42   35   3.418156e+02     0.07%
  43   37   3.254974e+02     0.07%
  44   32   2.097500e+02     0.05%
  45   14   1.638718e+02     0.04%
