roi,window_index,start_row,end_row,start_frame,end_frame,best_a_deg_per_frame,avg_wavelength_km,avg_wavelength_error_km,avg_angle_deg,avg_angle_error_deg,direction,phase_slope_deg_per_point,phase_speed_m_per_s,phase_speed_error_m_per_s,SSE_min
ROI_85,0,0,29,0.0,29.0,0.7625,38.886225500440624,11.14513965448703,54.074732475684115,14.739321490317053,-1,41.035714285714285,-74.8756235961767,21.460022693298885,0.3027037996529991
ROI_85,1,5,34,5.0,34.0,0.7625,39.002203919750706,11.029746425945067,54.259413407519034,14.763187866046637,-1,40.839285714285744,-75.09894062830784,21.23783244894725,0.2694098895640362
ROI_85,2,10,39,10.0,39.0,0.6875,39.13137615898563,10.86826076248902,54.35135400520832,14.778298745981912,-1,40.64285714285714,-67.93641694268338,18.868508268210103,0.2209403224676667
