Cluster power ranking (clustered only)
rank  kcl      P_abs           P_pct
   1    0   4.229194e+05    69.17%
   2    3   7.796705e+04    12.75%
   3    5   2.266116e+04     3.71%
   4    2   1.525982e+04     2.50%
   5    1   1.243720e+04     2.03%
   6   11   6.306696e+03     1.03%
   7   10   6.022806e+03     0.98%
   8    4   4.638622e+03     0.76%
   9    6   4.510409e+03     0.74%
  10   29   3.929884e+03     0.64%
  11   26   2.237331e+03     0.37%
  12   67   1.844877e+03     0.30%
  13   12   1.725733e+03     0.28%
  14   46   1.528923e+03     0.25%
  15   90   1.380749e+03     0.23%
  16    7   1.242799e+03     0.20%
  17   64   1.218022e+03     0.20%
  18   15   1.048676e+03     0.17%
  19   33   9.464960e+02     0.15%
  20    9   8.936213e+02     0.15%
  21  128   8.370747e+02     0.14%
  22   23   8.257295e+02     0.14%
  23   18   7.536001e+02     0.12%
  24   50   7.212465e+02     0.12%
  25   36   6.510282e+02     0.11%
  26   47   6.503041e+02     0.11%
  27   80   6.211369e+02     0.10%
  28   24   6.144971e+02     0.10%
  29   19   5.872994e+02     0.10%
  30    8   5.209899e+02     0.09%
  31   30   5.001406e+02     0.08%
  32  163   4.894350e+02     0.08%
  33   76   4.361298e+02     0.07%
  34   82   4.207953e+02     0.07%
  35   68   4.165818e+02     0.07%
  36   28   3.981304e+02     0.07%
  37  123   3.492180e+02     0.06%
  38   70   3.194840e+02     0.05%
  39   41   3.189179e+02     0.05%
  40   44   3.173188e+02     0.05%
  41  160   2.951924e+02     0.05%
  42   13   2.897085e+02     0.05%
  43   38   2.760728e+02     0.05%
  44  110   2.731506e+02     0.04%
  45  147   2.713349e+02     0.04%
  46  155   2.698555e+02     0.04%
  47   69   2.683614e+02     0.04%
  48   81   2.498582e+02     0.04%
  49   17   2.275240e+02     0.04%
  50  124   2.217695e+02     0.04%
  51   27   2.107832e+02     0.03%
  52  118   2.045430e+02     0.03%
  53  134   1.993158e+02     0.03%
  54   99   1.929634e+02     0.03%
  55   49   1.909241e+02     0.03%
  56   73   1.813194e+02     0.03%
  57  145   1.796470e+02     0.03%
  58   14   1.704318e+02     0.03%
  59  133   1.701437e+02     0.03%
  60  132   1.543080e+02     0.03%
  61   54   1.505072e+02     0.02%
  62   71   1.456055e+02     0.02%
  63   40   1.452407e+02     0.02%
  64   61   1.291356e+02     0.02%
  65  114   1.247977e+02     0.02%
  66  154   1.231915e+02     0.02%
  67  127   1.170868e+02     0.02%
  68   22   1.134557e+02     0.02%
  69   31   1.124404e+02     0.02%
  70   78   1.087898e+02     0.02%
  71  188   1.001545e+02     0.02%
  72  165   9.867806e+01     0.02%
  73   63   9.497270e+01     0.02%
  74  152   8.179233e+01     0.01%
  75  193   8.113296e+01     0.01%
  76  185   7.938139e+01     0.01%
  77   32   7.535843e+01     0.01%
  78   93   7.281297e+01     0.01%
  79  129   7.197420e+01     0.01%
  80   39   6.877036e+01     0.01%
  81   88   6.777978e+01     0.01%
  82   25   6.761137e+01     0.01%
  83  116   6.731321e+01     0.01%
  84  179   6.719912e+01     0.01%
  85  108   6.699765e+01     0.01%
  86   34   6.639310e+01     0.01%
  87  135   6.622667e+01     0.01%
  88   85   6.600128e+01     0.01%
  89  186   6.353358e+01     0.01%
  90   16   6.089427e+01     0.01%
  91   52   5.892636e+01     0.01%
  92  105   5.828217e+01     0.01%
  93  196   5.826355e+01     0.01%
  94  198   5.766197e+01     0.01%
  95  102   5.722430e+01     0.01%
  96  125   5.453904e+01     0.01%
  97   98   5.289305e+01     0.01%
  98  119   5.209680e+01     0.01%
  99   83   5.204080e+01     0.01%
 100   35   5.198514e+01     0.01%
 101  104   5.052439e+01     0.01%
 102   62   5.037165e+01     0.01%
 103   77   5.024738e+01     0.01%
 104   56   4.819795e+01     0.01%
 105  183   4.808835e+01     0.01%
 106   94   4.795958e+01     0.01%
 107  177   4.730727e+01     0.01%
 108  144   4.664698e+01     0.01%
 109  111   4.622320e+01     0.01%
 110   20   4.529899e+01     0.01%
 111   96   4.529567e+01     0.01%
 112   66   4.351797e+01     0.01%
 113  148   4.155339e+01     0.01%
 114  156   3.830752e+01     0.01%
 115   48   3.808182e+01     0.01%
 116   42   3.630065e+01     0.01%
 117   92   3.491394e+01     0.01%
 118  139   3.459731e+01     0.01%
 119  126   3.398160e+01     0.01%
 120   37   3.355832e+01     0.01%
 121  204   3.347755e+01     0.01%
 122   74   3.339674e+01     0.01%
 123  115   3.191674e+01     0.01%
 124   45   3.139085e+01     0.01%
 125  109   2.975303e+01     0.00%
 126  141   2.949640e+01     0.00%
 127  142   2.890481e+01     0.00%
 128   79   2.846431e+01     0.00%
 129   55   2.834611e+01     0.00%
 130  174   2.748965e+01     0.00%
 131   58   2.734927e+01     0.00%
 132  187   2.711416e+01     0.00%
 133   21   2.702016e+01     0.00%
 134  175   2.635436e+01     0.00%
 135   60   2.614582e+01     0.00%
 136  103   2.603330e+01     0.00%
 137   95   2.586707e+01     0.00%
 138  189   2.543473e+01     0.00%
 139  136   2.512144e+01     0.00%
 140  162   2.286969e+01     0.00%
 141   65   2.232070e+01     0.00%
 142  170   2.188604e+01     0.00%
 143  164   2.158572e+01     0.00%
 144  130   2.146372e+01     0.00%
 145  113   2.144745e+01     0.00%
 146  159   2.140471e+01     0.00%
 147   51   2.108079e+01     0.00%
 148  149   1.988883e+01     0.00%
 149   91   1.861039e+01     0.00%
 150   59   1.836604e+01     0.00%
 151  158   1.769159e+01     0.00%
 152  106   1.718562e+01     0.00%
 153  182   1.683255e+01     0.00%
 154  190   1.669025e+01     0.00%
 155  157   1.650716e+01     0.00%
 156  202   1.641061e+01     0.00%
 157  112   1.620103e+01     0.00%
 158  168   1.617233e+01     0.00%
 159   75   1.555468e+01     0.00%
 160   84   1.494987e+01     0.00%
 161  205   1.477208e+01     0.00%
 162  131   1.461901e+01     0.00%
 163  100   1.435716e+01     0.00%
 164  146   1.425341e+01     0.00%
 165  181   1.359635e+01     0.00%
 166  191   1.326704e+01     0.00%
 167  107   1.324896e+01     0.00%
 168  150   1.290326e+01     0.00%
