Cluster power ranking (clustered only)

name = base
MIN_AMP = 1.25
THR = 0.6
WHITE_NOISE_THRESHOLD = 0.1
WPS_NOISE_THRESHOLD = 8.0

rank  kcl      P_abs           P_pct
   1    1   6.784408e+04    24.26%
   2    0   3.287276e+04    11.75%
   3   12   3.217642e+04    11.51%
   4    5   2.735898e+04     9.78%
   5   30   1.409799e+04     5.04%
   6    3   1.377092e+04     4.92%
   7   20   1.012760e+04     3.62%
   8   22   8.864080e+03     3.17%
   9   21   5.756278e+03     2.06%
  10   26   5.752975e+03     2.06%
  11    2   5.614493e+03     2.01%
  12    4   4.441928e+03     1.59%
  13   42   4.431068e+03     1.58%
  14    7   3.255219e+03     1.16%
  15   49   3.244617e+03     1.16%
  16   11   3.233107e+03     1.16%
  17   10   3.016809e+03     1.08%
  18   25   2.667740e+03     0.95%
  19   17   2.212964e+03     0.79%
  20   45   1.784419e+03     0.64%
  21   27   1.708050e+03     0.61%
  22   47   1.620496e+03     0.58%
  23    8   1.608023e+03     0.57%
  24   31   1.449148e+03     0.52%
  25   32   1.378559e+03     0.49%
  26   35   1.238278e+03     0.44%
  27   46   1.218488e+03     0.44%
  28   48   1.146540e+03     0.41%
  29   40   1.114938e+03     0.40%
  30   41   1.103572e+03     0.39%
  31   33   1.058391e+03     0.38%
  32    9   9.827206e+02     0.35%
  33   15   9.283494e+02     0.33%
  34   39   9.236071e+02     0.33%
  35   18   8.711580e+02     0.31%
  36    6   8.709075e+02     0.31%
  37   44   8.237916e+02     0.29%
  38   43   7.999629e+02     0.29%
  39   23   7.972506e+02     0.29%
  40   14   7.658910e+02     0.27%
  41   50   7.017919e+02     0.25%
  42   13   6.529658e+02     0.23%
  43   28   6.151837e+02     0.22%
  44   29   4.686987e+02     0.17%
  45   37   4.610175e+02     0.16%
  46   24   4.523034e+02     0.16%
  47   16   3.848447e+02     0.14%
  48   38   2.705929e+02     0.10%
  49   34   2.614979e+02     0.09%
  50   36   2.402429e+02     0.09%
  51   19   2.206888e+02     0.08%
