Cluster power ranking (clustered only)

name = base
MIN_AMP = 0.2
THR = 0.1
WHITE_NOISE_THRESHOLD = 0.02
WPS_NOISE_THRESHOLD = 8.0

rank  kcl      P_abs           P_pct
   1    0   2.461201e+03    23.58%
   2    1   1.318335e+03    12.63%
   3    5   9.102739e+02     8.72%
   4    3   6.712881e+02     6.43%
   5    7   5.092108e+02     4.88%
   6   12   4.223882e+02     4.05%
   7    9   4.112301e+02     3.94%
   8   16   3.605581e+02     3.45%
   9    4   3.383859e+02     3.24%
  10    6   2.803889e+02     2.69%
  11   15   2.452714e+02     2.35%
  12   19   1.991591e+02     1.91%
  13   17   1.943940e+02     1.86%
  14   10   1.873587e+02     1.79%
  15   13   1.810420e+02     1.73%
  16   14   1.577845e+02     1.51%
  17   35   1.225817e+02     1.17%
  18    2   1.110658e+02     1.06%
  19   20   1.101681e+02     1.06%
  20   24   1.097672e+02     1.05%
  21   23   1.096845e+02     1.05%
  22   25   1.073928e+02     1.03%
  23   27   1.033902e+02     0.99%
  24   21   1.013309e+02     0.97%
  25   29   9.688778e+01     0.93%
  26   28   9.202987e+01     0.88%
  27   22   7.788078e+01     0.75%
  28   11   7.546504e+01     0.72%
  29    8   6.591286e+01     0.63%
  30   18   6.530996e+01     0.63%
  31   26   5.875360e+01     0.56%
  32   33   5.016302e+01     0.48%
  33   36   3.727033e+01     0.36%
  34   34   3.432798e+01     0.33%
  35   30   2.148325e+01     0.21%
  36   32   2.123167e+01     0.20%
  37   31   1.913861e+01     0.18%
