Cluster power ranking (clustered only)

name = base
MIN_AMP = 0.2
THR = 0.1
WHITE_NOISE_THRESHOLD = 0.02
WPS_NOISE_THRESHOLD = 8.0

rank  kcl      P_abs           P_pct
   1    0   2.441032e+05    55.30%
   2    5   2.345193e+04     5.31%
   3    4   2.314271e+04     5.24%
   4   10   1.570324e+04     3.56%
   5    3   1.545117e+04     3.50%
   6    8   1.516065e+04     3.43%
   7   16   1.105911e+04     2.51%
   8   14   7.113041e+03     1.61%
   9    1   6.742131e+03     1.53%
  10   19   3.917511e+03     0.89%
  11   21   2.946684e+03     0.67%
  12   47   2.850764e+03     0.65%
  13   44   2.704143e+03     0.61%
  14    6   2.696318e+03     0.61%
  15   40   2.586401e+03     0.59%
  16   23   2.185137e+03     0.50%
  17   30   1.934602e+03     0.44%
  18   26   1.873774e+03     0.42%
  19   32   1.779744e+03     0.40%
  20   22   1.778619e+03     0.40%
  21    2   1.718474e+03     0.39%
  22   17   1.471189e+03     0.33%
  23   38   1.455181e+03     0.33%
  24    9   1.448477e+03     0.33%
  25   34   1.429486e+03     0.32%
  26    7   1.422539e+03     0.32%
  27   28   1.349170e+03     0.31%
  28   54   1.266231e+03     0.29%
  29   42   1.092578e+03     0.25%
  30   25   1.032350e+03     0.23%
  31   13   1.025956e+03     0.23%
  32   92   9.786707e+02     0.22%
  33   11   9.642138e+02     0.22%
  34   48   9.311966e+02     0.21%
  35   31   9.044919e+02     0.20%
  36   29   8.197381e+02     0.19%
  37   20   7.469432e+02     0.17%
  38   39   7.095249e+02     0.16%
  39   53   6.794152e+02     0.15%
  40   50   6.786745e+02     0.15%
  41   41   6.662451e+02     0.15%
  42   84   6.339946e+02     0.14%
  43   75   6.303533e+02     0.14%
  44   18   6.231854e+02     0.14%
  45   88   6.151030e+02     0.14%
  46   12   5.661488e+02     0.13%
  47  113   5.514903e+02     0.12%
  48   24   5.412156e+02     0.12%
  49   65   5.355408e+02     0.12%
  50   55   5.228246e+02     0.12%
  51  101   5.173111e+02     0.12%
  52   58   5.087792e+02     0.12%
  53   15   4.747468e+02     0.11%
  54   36   4.688335e+02     0.11%
  55  131   4.426593e+02     0.10%
  56   87   4.398962e+02     0.10%
  57  104   4.328786e+02     0.10%
  58   91   4.081667e+02     0.09%
  59  122   4.080609e+02     0.09%
  60   49   3.988653e+02     0.09%
  61  188   3.724314e+02     0.08%
  62   61   3.605015e+02     0.08%
  63   98   3.567087e+02     0.08%
  64   43   3.435355e+02     0.08%
  65   93   3.377413e+02     0.08%
  66   57   3.362714e+02     0.08%
  67   67   3.278544e+02     0.07%
  68   64   3.209396e+02     0.07%
  69   60   3.090741e+02     0.07%
  70   72   2.962751e+02     0.07%
  71   27   2.770489e+02     0.06%
  72   63   2.657860e+02     0.06%
  73   69   2.580352e+02     0.06%
  74   96   2.552527e+02     0.06%
  75   35   2.521447e+02     0.06%
  76  128   2.512796e+02     0.06%
  77  111   2.397825e+02     0.05%
  78   52   2.384756e+02     0.05%
  79   70   2.324844e+02     0.05%
  80   59   2.222182e+02     0.05%
  81  161   2.163514e+02     0.05%
  82   33   2.083184e+02     0.05%
  83   68   2.040632e+02     0.05%
  84  102   2.002352e+02     0.05%
  85  225   1.986591e+02     0.05%
  86   78   1.965804e+02     0.04%
  87   37   1.942462e+02     0.04%
  88  157   1.920396e+02     0.04%
  89   71   1.887584e+02     0.04%
  90  136   1.851234e+02     0.04%
  91   56   1.817780e+02     0.04%
  92   77   1.806217e+02     0.04%
  93  120   1.779341e+02     0.04%
  94   83   1.769310e+02     0.04%
  95  151   1.727038e+02     0.04%
  96  164   1.654098e+02     0.04%
  97   81   1.571010e+02     0.04%
  98  108   1.550677e+02     0.04%
  99   90   1.522165e+02     0.03%
 100   76   1.518014e+02     0.03%
 101  213   1.443915e+02     0.03%
 102  195   1.428988e+02     0.03%
 103   62   1.374263e+02     0.03%
 104   66   1.369117e+02     0.03%
 105  327   1.368760e+02     0.03%
 106  107   1.276807e+02     0.03%
 107   79   1.257514e+02     0.03%
 108  254   1.174419e+02     0.03%
 109   45   1.174112e+02     0.03%
 110  112   1.110339e+02     0.03%
 111  147   1.060435e+02     0.02%
 112  145   1.047721e+02     0.02%
 113  240   1.045204e+02     0.02%
 114  143   9.593289e+01     0.02%
 115  217   9.588044e+01     0.02%
 116  114   9.567311e+01     0.02%
 117  185   9.348498e+01     0.02%
 118  199   9.304432e+01     0.02%
 119  242   9.222921e+01     0.02%
 120   51   9.166898e+01     0.02%
 121   99   9.039000e+01     0.02%
 122  347   8.869030e+01     0.02%
 123  191   8.831212e+01     0.02%
 124  158   8.559754e+01     0.02%
 125  117   8.243143e+01     0.02%
 126   46   7.937896e+01     0.02%
 127  224   7.817476e+01     0.02%
 128  196   7.756631e+01     0.02%
 129  186   7.750473e+01     0.02%
 130  170   7.731936e+01     0.02%
 131   74   7.649574e+01     0.02%
 132   86   7.569482e+01     0.02%
 133  125   7.447648e+01     0.02%
 134  262   7.234962e+01     0.02%
 135  103   7.213716e+01     0.02%
 136  118   7.067231e+01     0.02%
 137  234   7.020127e+01     0.02%
 138   94   6.981085e+01     0.02%
 139  294   6.846146e+01     0.02%
 140  396   6.843915e+01     0.02%
 141  171   6.560328e+01     0.01%
 142  100   6.390170e+01     0.01%
 143  236   6.292283e+01     0.01%
 144  175   6.288328e+01     0.01%
 145  152   6.232858e+01     0.01%
 146  115   6.079967e+01     0.01%
 147  349   6.032082e+01     0.01%
 148   80   5.914186e+01     0.01%
 149  359   5.855511e+01     0.01%
 150  132   5.854175e+01     0.01%
 151  310   5.804694e+01     0.01%
 152  177   5.799270e+01     0.01%
 153  226   5.798515e+01     0.01%
 154  119   5.731590e+01     0.01%
 155  116   5.725974e+01     0.01%
 156  378   5.684362e+01     0.01%
 157   73   5.565007e+01     0.01%
 158  123   5.496694e+01     0.01%
 159  394   5.376338e+01     0.01%
 160  336   5.265039e+01     0.01%
 161  238   5.253005e+01     0.01%
 162  197   5.117080e+01     0.01%
 163  280   5.066475e+01     0.01%
 164  133   5.057486e+01     0.01%
 165  106   5.003352e+01     0.01%
 166  124   4.951705e+01     0.01%
 167  233   4.941255e+01     0.01%
 168  211   4.925015e+01     0.01%
 169  183   4.885844e+01     0.01%
 170   82   4.837210e+01     0.01%
 171  190   4.834258e+01     0.01%
 172  431   4.829418e+01     0.01%
 173  144   4.825662e+01     0.01%
 174  235   4.791099e+01     0.01%
 175  162   4.567363e+01     0.01%
 176  130   4.511111e+01     0.01%
 177  237   4.470436e+01     0.01%
 178  255   4.450788e+01     0.01%
 179  381   4.445983e+01     0.01%
 180  330   4.355432e+01     0.01%
 181   85   4.329686e+01     0.01%
 182  193   4.288405e+01     0.01%
 183  146   4.242327e+01     0.01%
 184  134   4.240574e+01     0.01%
 185  261   4.236216e+01     0.01%
 186  127   4.165847e+01     0.01%
 187  339   4.148354e+01     0.01%
 188  384   4.074346e+01     0.01%
 189  304   4.062774e+01     0.01%
 190  243   3.954711e+01     0.01%
 191  350   3.951435e+01     0.01%
 192  397   3.903783e+01     0.01%
 193  167   3.775789e+01     0.01%
 194  209   3.724109e+01     0.01%
 195  163   3.713101e+01     0.01%
 196  135   3.655582e+01     0.01%
 197  553   3.446687e+01     0.01%
 198  239   3.353103e+01     0.01%
 199  148   3.326911e+01     0.01%
 200  222   3.314226e+01     0.01%
 201  337   3.312553e+01     0.01%
 202  529   3.266942e+01     0.01%
 203  291   3.225755e+01     0.01%
 204   95   3.215537e+01     0.01%
 205  220   3.201344e+01     0.01%
 206  173   3.182810e+01     0.01%
 207  325   3.175517e+01     0.01%
 208  251   3.158019e+01     0.01%
 209  252   3.135830e+01     0.01%
 210  282   3.106463e+01     0.01%
 211  276   3.093515e+01     0.01%
 212  137   3.009519e+01     0.01%
 213  335   2.925691e+01     0.01%
 214  426   2.906083e+01     0.01%
 215  126   2.883744e+01     0.01%
 216  321   2.826166e+01     0.01%
 217  356   2.808785e+01     0.01%
 218  313   2.792035e+01     0.01%
 219  247   2.785708e+01     0.01%
 220  286   2.775840e+01     0.01%
 221  204   2.705230e+01     0.01%
 222  228   2.667903e+01     0.01%
 223  371   2.622715e+01     0.01%
 224  324   2.590441e+01     0.01%
 225  110   2.578033e+01     0.01%
 226  474   2.576145e+01     0.01%
 227  340   2.573805e+01     0.01%
 228  129   2.557626e+01     0.01%
 229  253   2.505714e+01     0.01%
 230  544   2.450198e+01     0.01%
 231  317   2.387418e+01     0.01%
 232  268   2.383332e+01     0.01%
 233  380   2.333216e+01     0.01%
 234  172   2.323308e+01     0.01%
 235  200   2.315232e+01     0.01%
 236  138   2.283566e+01     0.01%
 237  139   2.258841e+01     0.01%
 238  150   2.252211e+01     0.01%
 239  249   2.237991e+01     0.01%
 240  494   2.217211e+01     0.01%
 241  425   2.213537e+01     0.01%
 242  140   2.205163e+01     0.00%
 243  287   2.187731e+01     0.00%
 244  245   2.159186e+01     0.00%
 245  174   2.144792e+01     0.00%
 246  231   2.103985e+01     0.00%
 247  326   2.098994e+01     0.00%
 248  419   2.026945e+01     0.00%
 249  480   1.992886e+01     0.00%
 250  377   1.972659e+01     0.00%
 251  343   1.962788e+01     0.00%
 252  227   1.935495e+01     0.00%
 253  389   1.919532e+01     0.00%
 254  338   1.910114e+01     0.00%
 255  176   1.905796e+01     0.00%
 256  203   1.902357e+01     0.00%
 257  445   1.889711e+01     0.00%
 258  420   1.871947e+01     0.00%
 259  305   1.848686e+01     0.00%
 260  179   1.827609e+01     0.00%
 261  382   1.811173e+01     0.00%
 262  355   1.810618e+01     0.00%
 263  538   1.803064e+01     0.00%
 264  229   1.779277e+01     0.00%
 265  207   1.772731e+01     0.00%
 266  214   1.753983e+01     0.00%
 267  565   1.743532e+01     0.00%
 268  346   1.733116e+01     0.00%
 269  279   1.712764e+01     0.00%
 270  428   1.708335e+01     0.00%
 271  485   1.693254e+01     0.00%
 272  109   1.690973e+01     0.00%
 273  512   1.673031e+01     0.00%
 274  510   1.659432e+01     0.00%
 275  588   1.659238e+01     0.00%
 276  244   1.639082e+01     0.00%
 277  149   1.623264e+01     0.00%
 278  281   1.591356e+01     0.00%
 279  264   1.587750e+01     0.00%
 280  413   1.576892e+01     0.00%
 281  418   1.565257e+01     0.00%
 282  383   1.550800e+01     0.00%
 283  415   1.549763e+01     0.00%
 284  457   1.540962e+01     0.00%
 285  246   1.468618e+01     0.00%
 286  302   1.450617e+01     0.00%
 287  604   1.446187e+01     0.00%
 288  180   1.446048e+01     0.00%
 289  421   1.431889e+01     0.00%
 290  283   1.418877e+01     0.00%
 291  344   1.402916e+01     0.00%
 292  432   1.392927e+01     0.00%
 293  550   1.392877e+01     0.00%
 294  142   1.387314e+01     0.00%
 295  516   1.380298e+01     0.00%
 296  367   1.372460e+01     0.00%
 297  169   1.366715e+01     0.00%
 298  290   1.352429e+01     0.00%
 299  160   1.341391e+01     0.00%
 300  423   1.339758e+01     0.00%
 301  373   1.323030e+01     0.00%
 302  464   1.320127e+01     0.00%
 303  539   1.316372e+01     0.00%
 304  297   1.302781e+01     0.00%
 305  212   1.301044e+01     0.00%
 306  275   1.300013e+01     0.00%
 307  218   1.298951e+01     0.00%
 308  202   1.283287e+01     0.00%
 309  250   1.278553e+01     0.00%
 310  198   1.275986e+01     0.00%
 311  184   1.252960e+01     0.00%
 312  267   1.236424e+01     0.00%
 313  301   1.217286e+01     0.00%
 314  293   1.211867e+01     0.00%
 315  273   1.192496e+01     0.00%
 316  263   1.167940e+01     0.00%
 317  503   1.166845e+01     0.00%
 318  508   1.159921e+01     0.00%
 319  192   1.152213e+01     0.00%
 320  298   1.142344e+01     0.00%
 321  360   1.136563e+01     0.00%
 322  181   1.121657e+01     0.00%
 323  105   1.114634e+01     0.00%
 324  540   1.108288e+01     0.00%
 325  509   1.105237e+01     0.00%
 326  605   1.094979e+01     0.00%
 327  442   1.079889e+01     0.00%
 328  316   1.072785e+01     0.00%
 329  352   1.071298e+01     0.00%
 330  259   1.071251e+01     0.00%
 331  194   1.068592e+01     0.00%
 332  577   1.061375e+01     0.00%
 333  345   1.057460e+01     0.00%
 334  390   1.053237e+01     0.00%
 335  452   1.047509e+01     0.00%
 336  153   1.045108e+01     0.00%
 337  366   1.043170e+01     0.00%
 338  189   1.024300e+01     0.00%
 339  461   9.816351e+00     0.00%
 340  436   9.699345e+00     0.00%
 341  402   9.668538e+00     0.00%
 342  155   9.455078e+00     0.00%
 343  392   9.317363e+00     0.00%
 344  206   9.264343e+00     0.00%
 345  430   9.154694e+00     0.00%
 346  306   9.153172e+00     0.00%
 347  557   9.139189e+00     0.00%
 348  437   9.101039e+00     0.00%
 349  468   8.834697e+00     0.00%
 350  406   8.821532e+00     0.00%
 351  600   8.817398e+00     0.00%
 352  537   8.741328e+00     0.00%
 353  446   8.662162e+00     0.00%
 354  363   8.660329e+00     0.00%
 355  459   8.562097e+00     0.00%
 356  205   8.550448e+00     0.00%
 357  270   8.470810e+00     0.00%
 358   97   8.421232e+00     0.00%
 359  438   8.356312e+00     0.00%
 360  315   8.321258e+00     0.00%
 361  307   8.299665e+00     0.00%
 362  241   8.298107e+00     0.00%
 363  483   8.229581e+00     0.00%
 364  439   8.215755e+00     0.00%
 365  265   8.129881e+00     0.00%
 366  154   8.098322e+00     0.00%
 367  271   7.870071e+00     0.00%
 368  484   7.764859e+00     0.00%
 369  303   7.667929e+00     0.00%
 370  210   7.557047e+00     0.00%
 371  592   7.534225e+00     0.00%
 372  506   7.499463e+00     0.00%
 373  456   7.454289e+00     0.00%
 374  292   7.391818e+00     0.00%
 375  342   7.280900e+00     0.00%
 376  599   7.090470e+00     0.00%
 377  519   7.016948e+00     0.00%
 378  403   6.963876e+00     0.00%
 379  289   6.889224e+00     0.00%
 380  527   6.800204e+00     0.00%
 381  501   6.658260e+00     0.00%
 382  318   6.609528e+00     0.00%
 383  385   6.581651e+00     0.00%
 384  201   6.514401e+00     0.00%
 385  260   6.509565e+00     0.00%
 386  219   6.440652e+00     0.00%
 387  444   6.422436e+00     0.00%
 388  532   6.363554e+00     0.00%
 389  348   6.283675e+00     0.00%
 390  597   6.218059e+00     0.00%
 391  156   6.197782e+00     0.00%
 392  517   6.063044e+00     0.00%
 393  300   6.057168e+00     0.00%
 394  295   5.980338e+00     0.00%
 395  434   5.914956e+00     0.00%
 396  440   5.893060e+00     0.00%
 397  524   5.804147e+00     0.00%
 398  141   5.783593e+00     0.00%
 399  314   5.547831e+00     0.00%
 400  475   5.491631e+00     0.00%
 401  472   5.448522e+00     0.00%
 402  375   5.441475e+00     0.00%
 403  395   5.359653e+00     0.00%
 404  523   5.346401e+00     0.00%
 405  435   5.339686e+00     0.00%
 406  266   5.335914e+00     0.00%
 407  488   5.332091e+00     0.00%
 408  182   5.300808e+00     0.00%
 409  463   5.287232e+00     0.00%
 410  410   5.173222e+00     0.00%
 411  311   5.166948e+00     0.00%
 412  590   5.099579e+00     0.00%
 413  409   5.090459e+00     0.00%
 414  208   5.088561e+00     0.00%
 415   89   5.002145e+00     0.00%
 416  433   4.950095e+00     0.00%
 417  478   4.907067e+00     0.00%
 418  388   4.903694e+00     0.00%
 419  277   4.894500e+00     0.00%
 420  319   4.681101e+00     0.00%
 421  536   4.654046e+00     0.00%
 422  500   4.651988e+00     0.00%
 423  269   4.651631e+00     0.00%
 424  572   4.552319e+00     0.00%
 425  248   4.488328e+00     0.00%
 426  353   4.387229e+00     0.00%
 427  400   4.379261e+00     0.00%
 428  357   4.227513e+00     0.00%
 429  351   4.212583e+00     0.00%
 430  525   4.110147e+00     0.00%
 431  570   4.062370e+00     0.00%
 432  477   3.978551e+00     0.00%
 433  581   3.977240e+00     0.00%
 434  422   3.954426e+00     0.00%
 435  451   3.953511e+00     0.00%
 436  408   3.872531e+00     0.00%
 437  414   3.776466e+00     0.00%
 438  443   3.738333e+00     0.00%
 439  513   3.736358e+00     0.00%
 440  362   3.691280e+00     0.00%
 441  518   3.566775e+00     0.00%
 442  450   3.531454e+00     0.00%
 443  482   3.524115e+00     0.00%
 444  296   3.516673e+00     0.00%
 445  441   3.461445e+00     0.00%
 446  504   3.426382e+00     0.00%
 447  368   3.310831e+00     0.00%
 448  312   3.265905e+00     0.00%
 449  299   3.241647e+00     0.00%
 450  448   3.229414e+00     0.00%
 451  608   3.200071e+00     0.00%
 452  309   3.172922e+00     0.00%
 453  178   3.072282e+00     0.00%
 454  274   3.008773e+00     0.00%
 455  404   2.955889e+00     0.00%
 456  401   2.925487e+00     0.00%
 457  460   2.914074e+00     0.00%
 458  455   2.865289e+00     0.00%
 459  469   2.853275e+00     0.00%
 460  215   2.850487e+00     0.00%
 461  372   2.835958e+00     0.00%
 462  585   2.815258e+00     0.00%
 463  358   2.796603e+00     0.00%
 464  379   2.733558e+00     0.00%
 465  465   2.729205e+00     0.00%
 466  284   2.707870e+00     0.00%
 467  387   2.705235e+00     0.00%
 468  515   2.663677e+00     0.00%
 469  563   2.651194e+00     0.00%
 470  393   2.635414e+00     0.00%
 471  467   2.624033e+00     0.00%
 472  564   2.602256e+00     0.00%
 473  272   2.576429e+00     0.00%
 474  479   2.550375e+00     0.00%
 475  554   2.455367e+00     0.00%
 476  595   2.420907e+00     0.00%
 477  159   2.375018e+00     0.00%
 478  521   2.254866e+00     0.00%
 479  334   2.190843e+00     0.00%
 480  522   2.184976e+00     0.00%
 481  165   2.175317e+00     0.00%
 482  598   2.158255e+00     0.00%
 483  308   2.139448e+00     0.00%
 484  502   2.116524e+00     0.00%
 485  547   2.109372e+00     0.00%
 486  533   2.038114e+00     0.00%
 487  453   2.030919e+00     0.00%
 488  341   2.013386e+00     0.00%
 489  361   1.994145e+00     0.00%
 490  391   1.993463e+00     0.00%
 491  507   1.985100e+00     0.00%
 492  354   1.974884e+00     0.00%
 493  458   1.967760e+00     0.00%
 494  526   1.936050e+00     0.00%
 495  497   1.910610e+00     0.00%
 496  489   1.880135e+00     0.00%
 497  490   1.861662e+00     0.00%
 498  505   1.831910e+00     0.00%
 499  424   1.829499e+00     0.00%
 500  216   1.822347e+00     0.00%
 501  121   1.818437e+00     0.00%
 502  278   1.813896e+00     0.00%
 503  511   1.786812e+00     0.00%
 504  412   1.764314e+00     0.00%
 505  407   1.755261e+00     0.00%
 506  449   1.725336e+00     0.00%
 507  447   1.719957e+00     0.00%
 508  221   1.704655e+00     0.00%
 509  568   1.684179e+00     0.00%
 510  398   1.667100e+00     0.00%
 511  399   1.657628e+00     0.00%
 512  545   1.653830e+00     0.00%
 513  520   1.634719e+00     0.00%
 514  386   1.616056e+00     0.00%
 515  323   1.540269e+00     0.00%
 516  466   1.469515e+00     0.00%
 517  549   1.452553e+00     0.00%
 518  454   1.392573e+00     0.00%
 519  528   1.387858e+00     0.00%
 520  498   1.344977e+00     0.00%
 521  405   1.259176e+00     0.00%
 522  596   1.258491e+00     0.00%
 523  285   1.257322e+00     0.00%
 524  223   1.247322e+00     0.00%
 525  542   1.224598e+00     0.00%
 526  531   1.190881e+00     0.00%
 527  534   1.186812e+00     0.00%
 528  364   1.146897e+00     0.00%
 529  320   1.138341e+00     0.00%
 530  546   1.135766e+00     0.00%
 531  555   1.037086e+00     0.00%
 532  514   1.005609e+00     0.00%
 533  462   1.004126e+00     0.00%
 534  471   9.879919e-01     0.00%
 535  331   9.830109e-01     0.00%
 536  548   9.823121e-01     0.00%
 537  556   9.507130e-01     0.00%
 538  530   9.422852e-01     0.00%
 539  411   9.406508e-01     0.00%
 540  470   9.391918e-01     0.00%
 541  594   9.221307e-01     0.00%
 542  551   9.113198e-01     0.00%
 543  322   8.923247e-01     0.00%
 544  578   8.905991e-01     0.00%
 545  288   8.056865e-01     0.00%
 546  230   7.920166e-01     0.00%
 547  187   7.857898e-01     0.00%
 548  575   7.742087e-01     0.00%
 549  589   7.667661e-01     0.00%
 550  591   7.644680e-01     0.00%
 551  535   7.639684e-01     0.00%
 552  328   7.248180e-01     0.00%
 553  332   7.221160e-01     0.00%
 554  369   7.143309e-01     0.00%
 555  370   7.136478e-01     0.00%
 556  541   6.987793e-01     0.00%
 557  473   6.768589e-01     0.00%
 558  417   6.766356e-01     0.00%
 559  499   6.601313e-01     0.00%
 560  365   6.451312e-01     0.00%
