distance_km,best_shift_minutes,maximum_correlation
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,9.999809840957120111e-01
2.000000000000000000e+00,0.000000000000000000e+00,9.999257016339455628e-01
3.000000000000000000e+00,0.000000000000000000e+00,9.998349717447546636e-01
4.000000000000000000e+00,0.000000000000000000e+00,9.997028593883354741e-01
5.000000000000000000e+00,0.000000000000000000e+00,9.995199564877649268e-01
6.000000000000000000e+00,0.000000000000000000e+00,9.992848612798086450e-01
7.000000000000000000e+00,0.000000000000000000e+00,9.990120397749278069e-01
8.000000000000000000e+00,0.000000000000000000e+00,9.987267485272752765e-01
9.000000000000000000e+00,0.000000000000000000e+00,9.984555487880693025e-01
1.000000000000000000e+01,0.000000000000000000e+00,9.982240209067890779e-01
1.100000000000000000e+01,0.000000000000000000e+00,9.980585620412805170e-01
1.200000000000000000e+01,0.000000000000000000e+00,9.979786389276844583e-01
1.300000000000000000e+01,0.000000000000000000e+00,9.979765503553027495e-01
1.400000000000000000e+01,0.000000000000000000e+00,9.980078879599247887e-01
1.500000000000000000e+01,0.000000000000000000e+00,9.980135838987856944e-01
1.600000000000000000e+01,0.000000000000000000e+00,9.979555375494880698e-01
1.700000000000000000e+01,0.000000000000000000e+00,9.978293457880166306e-01
1.800000000000000000e+01,0.000000000000000000e+00,9.976460906143201912e-01
1.900000000000000000e+01,0.000000000000000000e+00,9.974074799173638928e-01
2.000000000000000000e+01,0.000000000000000000e+00,9.970978397314665953e-01
2.100000000000000000e+01,0.000000000000000000e+00,9.966974743912211387e-01
2.200000000000000000e+01,0.000000000000000000e+00,9.962064195010360557e-01
2.300000000000000000e+01,2.000000000000000000e+00,9.958545237194239563e-01
2.400000000000000000e+01,2.000000000000000000e+00,9.957812298546888652e-01
2.500000000000000000e+01,2.000000000000000000e+00,9.956708552446800198e-01
2.600000000000000000e+01,2.000000000000000000e+00,9.955617593048824432e-01
2.700000000000000000e+01,2.000000000000000000e+00,9.954945455422398171e-01
2.800000000000000000e+01,2.000000000000000000e+00,9.954976393845633709e-01
2.900000000000000000e+01,2.000000000000000000e+00,9.955835531188548249e-01
3.000000000000000000e+01,2.000000000000000000e+00,9.957550621796800172e-01
3.100000000000000000e+01,2.000000000000000000e+00,9.960058130160316381e-01
3.200000000000000000e+01,2.000000000000000000e+00,9.963092055808849823e-01
3.300000000000000000e+01,2.000000000000000000e+00,9.966127435563360004e-01
3.400000000000000000e+01,2.000000000000000000e+00,9.968585852037250561e-01
