roi,window_index,start_row,end_row,start_frame,end_frame,best_a_deg_per_frame,avg_wavelength_km,avg_wavelength_error_km,avg_angle_deg,avg_angle_error_deg,direction,phase_slope_deg_per_point,phase_speed_m_per_s,phase_speed_error_m_per_s,SSE_min
ROI_14,0,0,29,0.0,29.0,0.20833333333333331,22.268223474398134,4.712202225595282,73.1641737532479,7.360867736255193,-1,43.39285714285714,-11.71518490866905,2.479062618684386,0.16142357955065118
ROI_14,1,5,34,5.0,34.0,0.16458333333333333,22.18759647879993,4.6989121879945985,73.12428538145475,7.330224987755499,-1,6.642857142857133,-9.221486331151064,1.9529359367191352,0.0655416957185542
ROI_14,2,10,39,10.0,39.0,0.15208333333333332,22.115602478583014,4.6872458549626055,73.09821325948494,7.312036316503385,-1,6.892857142857136,-8.493471069742002,1.8001312469079866,0.0627111111926456
ROI_14,3,15,44,15.0,44.0,0.2645833333333333,22.088943461534353,4.683823079125471,73.10278729342619,7.317292428914699,-1,43.96428571428571,-14.758500734505798,3.129448290451045,0.22122105854418822
ROI_14,4,20,49,20.0,49.0,0.5020833333333332,22.095629482818367,4.690133053681919,73.11670331584827,7.333558230211708,-1,44.053571428571445,-28.01476591624171,5.946559690326926,0.20299291558768376
