Cluster power ranking (clustered only)

name = rednoise4
MIN_AMP = 0.2
THR = 0.1
WHITE_NOISE_THRESHOLD = 0.03
WPS_NOISE_THRESHOLD = 4.0

rank  kcl      P_abs           P_pct
   1    0   1.280576e+05    35.02%
   2    1   3.892116e+04    10.64%
   3    2   3.280554e+04     8.97%
   4   10   2.488741e+04     6.81%
   5    4   2.307885e+04     6.31%
   6    8   1.987222e+04     5.43%
   7    6   6.620152e+03     1.81%
   8    9   6.323620e+03     1.73%
   9   21   4.353477e+03     1.19%
  10   11   3.922227e+03     1.07%
  11   29   2.769134e+03     0.76%
  12   56   2.683524e+03     0.73%
  13   18   2.675769e+03     0.73%
  14   32   2.501623e+03     0.68%
  15   33   2.447900e+03     0.67%
  16   24   2.379199e+03     0.65%
  17   20   2.283657e+03     0.62%
  18    3   2.139878e+03     0.59%
  19    5   2.025097e+03     0.55%
  20    7   1.789416e+03     0.49%
  21   49   1.551274e+03     0.42%
  22   55   1.484062e+03     0.41%
  23   31   1.461379e+03     0.40%
  24   43   1.436159e+03     0.39%
  25   54   1.420681e+03     0.39%
  26   38   1.347655e+03     0.37%
  27   23   1.314333e+03     0.36%
  28   44   1.218153e+03     0.33%
  29   34   1.195434e+03     0.33%
  30   48   1.151985e+03     0.32%
  31   69   1.130847e+03     0.31%
  32   92   9.671419e+02     0.26%
  33   22   9.485250e+02     0.26%
  34   13   9.099554e+02     0.25%
  35   60   8.119714e+02     0.22%
  36   28   8.086925e+02     0.22%
  37   30   8.029683e+02     0.22%
  38   26   7.881177e+02     0.22%
  39   88   7.045490e+02     0.19%
  40   14   6.766286e+02     0.19%
  41   63   6.341752e+02     0.17%
  42   61   6.333746e+02     0.17%
  43   75   6.083059e+02     0.17%
  44   89   5.751085e+02     0.16%
  45   53   5.525819e+02     0.15%
  46   72   5.478024e+02     0.15%
  47   16   5.455479e+02     0.15%
  48   73   5.322109e+02     0.15%
  49   45   5.158276e+02     0.14%
  50   25   5.100655e+02     0.14%
  51   79   4.747856e+02     0.13%
  52  112   4.692983e+02     0.13%
  53   65   4.554483e+02     0.12%
  54   12   4.382467e+02     0.12%
  55   81   4.296970e+02     0.12%
  56   17   4.269786e+02     0.12%
  57   52   4.128348e+02     0.11%
  58   39   4.046838e+02     0.11%
  59   47   4.011094e+02     0.11%
  60   46   3.789661e+02     0.10%
  61   83   3.765925e+02     0.10%
  62  124   3.761641e+02     0.10%
  63   77   3.593398e+02     0.10%
  64  126   3.497399e+02     0.10%
  65   66   3.406164e+02     0.09%
  66   57   3.234177e+02     0.09%
  67  127   3.174370e+02     0.09%
  68   15   3.003523e+02     0.08%
  69  134   2.982046e+02     0.08%
  70   36   2.947392e+02     0.08%
  71   37   2.886883e+02     0.08%
  72   19   2.881201e+02     0.08%
  73   70   2.839500e+02     0.08%
  74   78   2.818169e+02     0.08%
  75   51   2.786953e+02     0.08%
  76  133   2.786653e+02     0.08%
  77   64   2.771308e+02     0.08%
  78   86   2.554456e+02     0.07%
  79   67   2.545814e+02     0.07%
  80   41   2.530743e+02     0.07%
  81  110   2.517721e+02     0.07%
  82  217   2.321345e+02     0.06%
  83  101   2.315618e+02     0.06%
  84   27   2.303237e+02     0.06%
  85  103   2.300992e+02     0.06%
  86  144   2.116085e+02     0.06%
  87  156   2.076144e+02     0.06%
  88  149   2.066768e+02     0.06%
  89   40   2.050349e+02     0.06%
  90  113   2.049144e+02     0.06%
  91   80   2.017327e+02     0.06%
  92  141   1.959338e+02     0.05%
