cluster_a  cluster_c  passes  score    iou    inter  lam_ratio  ang_diff_deg  thetaA_deg  thetaC_deg  lamA_med  lamC_med
      160        634       1   0.108  0.136    504     1.000           0.3        17.3        17.0      16.0      16.0
      160        591       1   0.096  0.426   2920     1.091           3.1        13.4        10.3      16.0      17.4
      160        596       1   0.029  0.318   1272     1.000          10.1        13.2        23.3      16.0      16.0
      160        602       1   0.016  0.143    532     1.091           7.1        17.1        10.0      17.4      19.0
      160        611       0   0.014  0.278   1244     1.091          16.9        14.2        31.1      16.0      17.4
      160        605       0   0.011  0.011     40     1.000           0.0        10.0        10.0      16.0      16.0
      160        599       0   0.007  0.187    836     1.189          20.0        10.0       170.0      16.0      19.0
      160        614       1   0.007  0.090    388     1.091          10.0        10.0        20.0      17.4      16.0
      160        679       0   0.007  0.266    988     1.189          30.0        15.0        45.0      16.0      19.0
      160        619       0   0.001  0.014     64     1.091          20.6        10.0        30.6      17.4      19.0
      160        587       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      160        588       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      160        589       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      160        590       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      160        592       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      160        593       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      160        594       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      160        595       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      160        597       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      160        598       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      160        600       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      160        601       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      160        603       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      160        604       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      160        606       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      160        607       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      160        608       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
