roi,target_lat,target_lon,target_angle_deg,target_wavelength_km,closest_frame,closest_distance_km,t_start,t_end,n_frames_used,n_points,best_a_deg_per_frame,avg_wavelength_km,avg_wavelength_error_km,avg_angle_deg,avg_angle_error_deg,direction,phase_slope_deg_per_point,phase_speed_m_per_s,phase_speed_error_m_per_s,sse_min,csv_path,scout_roi_label,scout_roi_name,scout_frame,scout_peak_x,scout_peak_y,scout_roi_width,scout_roi_height,scout_peak_dx_from_center_px,scout_peak_dy_from_center_px,scout_wavelength_km,scout_angle_deg,smart_roi_label,smart_roi_threshold_px,out_dir
ROI_22,44.2886848449707,-68.3118667602539,36.84346389770508,24.0,713,78.91302577067178,701,725,25,7,0.7083333333333333,22.0706346552938,3.1147523318758936,37.95399586783746,8.135965053541785,-1,34.232142857142854,-39.47819751052131,5.571421469054102,0.36522454556379713,AWE\01770\remap85_from_l7a\slice_004\cluster_011_global_00059\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_80x80\crest_relative_amplitude_evolution.csv,22,ROI_22_80x80,AWE\01770\remap85_from_l7a\slice_004\cluster_011_global_00059\awe_radiance_pre_interpolation_frames\awe_preinterp_0701.png,31,46,80,80,-9.0,6.0,21.69658314579758,37.98011886258651,22,25.0,AWE\01770\remap85_from_l7a\slice_004\cluster_011_global_00059
