cluster_a  best_cluster_c  passes  score    iou    inter  lam_ratio  ang_diff_deg  thetaA_deg  thetaC_deg  lamA_med  lamC_med
        2             117       1   0.080  0.391   8164     1.091           3.5        15.4        18.9      32.0      34.9
        3             117       1   0.084  0.533  12020     1.091           4.8        15.4        20.2      41.5      38.1
        4             207       1   0.005  0.058    140     1.189           9.7        10.0         0.3      24.7      20.7
        5             122       1   0.245  0.298    336     1.091           0.1         0.1         0.0      19.0      17.4
        6             128       1   0.162  0.451    628     1.091           1.6       148.5       150.1      16.0      17.4
        7             123       1   0.439  0.439   1540     1.000           0.0       170.0       170.0      26.9      26.9
        8             169       1   0.067  0.246    832     1.000           2.7        25.6        28.3      24.7      24.7
        9             168       1   0.091  0.099   1608     1.091           0.0       110.0       110.0     107.6      98.7
       10             187       0   0.012  0.480    436     1.189          33.3       112.5       145.9      16.0      19.0
