image_index,wavelength_km,wavelength_error_km,angle_deg,angle_error_deg,pt1,pt2,pt3,pt4,pt5,pt6,pt7
0,24.756120852005488,4.156694277281386,17.885499779320675,11.358441519402342,-0.6040392353739854,0.01830966610144502,0.7197043284243347,1.0,0.6933701205465281,0.034632218081068755,-0.33139527161574966
1,24.618193185117562,4.048914619334309,18.852761742400972,11.58936578718376,-0.08788963412676498,0.5674123336835506,0.9776766565107571,0.8333113516687658,0.24731638765444885,-0.30422699510403484,-0.5841184451689807
2,24.411506281097136,4.1638368376537835,19.209968149114165,11.44806944065263,0.31141771805951235,0.8511714108513899,0.9646454156252942,0.49167584944224907,-0.2522080061290368,-0.6578802559936924,-0.778008743019194
3,23.91987381496563,4.285694462683338,19.712849825961605,11.519735237445584,0.6824530557592037,0.9474960522327769,0.6462445077214174,-0.12806794815984623,-0.6911179217115297,-0.8366842109309406,-0.7431011012943568
4,23.905577208964864,4.211728256453174,19.98586067910336,11.442417134579578,0.9266443653086129,0.844557343867631,0.18758410132943415,-0.5894531279584831,-0.9557609831634393,-0.8759432224810606,-0.5358993508311014
5,24.062845959943036,4.050287144385647,20.424624592306245,11.439629427011216,0.895545415873992,0.41729589647835685,-0.3580835606656476,-0.9194707590555729,-0.9492769516673487,-0.5983563054044758,-0.04891046141652178
6,24.296813102199938,3.948889612136836,20.530282763615215,11.600041186970554,0.686291179601896,0.05242175100205948,-0.6606987378580776,-0.9811449539708915,-0.757174583646409,-0.16995745572502985,0.34299755050102676
7,24.545570089198247,3.87546139819995,20.75275109456794,11.398677800122869,0.34586178110213983,-0.34333235226867664,-0.8874438559329579,-0.9593179399368702,-0.5672141419361849,0.06457964610203826,0.5640320484618828
8,24.517504623627946,3.8322851622123655,21.057005514086303,11.579591403546141,-0.19820131584836298,-0.7906286804028791,-0.9839369049781302,-0.6250812769367495,0.1725568308002028,0.6974713436381437,0.934829963575728
9,24.264439930568013,3.92800092030545,20.213949877743428,11.33080374909803,-0.6566372330436624,-0.9753909131364215,-0.8504901720334237,-0.25174939262260576,0.42163581323688537,0.8748326623263296,0.9952585050085545
10,24.087973963217053,3.971592226152261,19.522688160509915,11.516860855598205,-0.9552303291525427,-0.9522106579396167,-0.5696238630548931,0.13116892117212942,0.7289228492122348,0.983455805620538,0.8467233985806786
