Cluster power ranking (clustered only)
rank  kcl      P_abs           P_pct
   1    2   4.017581e+03    36.46%
   2    0   1.681547e+03    15.26%
   3    4   1.576532e+03    14.31%
   4    6   1.031633e+03     9.36%
   5    5   9.236087e+02     8.38%
   6    8   7.750867e+02     7.03%
   7    1   2.809754e+02     2.55%
   8   11   2.248544e+02     2.04%
   9    7   2.211831e+02     2.01%
  10    9   1.362363e+02     1.24%
  11    3   1.095614e+02     0.99%
  12   10   3.915725e+01     0.36%
