roi,target_lat,target_lon,target_angle_deg,target_wavelength_km,closest_frame,closest_distance_km,t_start,t_end,n_frames_used,n_points,best_a_deg_per_frame,avg_wavelength_km,avg_wavelength_error_km,avg_angle_deg,avg_angle_error_deg,direction,phase_slope_deg_per_point,phase_speed_m_per_s,phase_speed_error_m_per_s,sse_min,csv_path,out_dir
ROI_22,46.23240661621094,-79.32127380371094,64.72157287597656,31.124149322509766,600,148.01419210850014,585,615,31,7,0.5708333333333333,30.43619548857235,6.042854101723248,68.36798347591767,10.072385634961089,-1,36.035714285714285,-43.87372455739069,8.710764014479007,0.11309600149697013,AWE\01770\remap85_from_l7a\slice_004\cluster_006_global_00054\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_100x100\crest_relative_amplitude_evolution.csv,AWE\01770\remap85_from_l7a\slice_004\cluster_006_global_00054
