roi,best_a_deg_per_frame,avg_wavelength_km,avg_wavelength_error_km,avg_angle_deg,avg_angle_error_deg,direction,phase_slope_deg_per_point,phase_speed_m_per_s,phase_speed_error_m_per_s,SSE_min
ROI_41,1.3333333333333333,11.283761647142141,1.9680211865823172,84.59949623686654,13.30753401748108,-1,41.53571428571429,-37.992463458391036,6.626333961556623,1.052500455227058
