Cluster power ranking (clustered only)

name = base
MIN_AMP = 1.25
THR = 0.6
WHITE_NOISE_THRESHOLD = 0.1
WPS_NOISE_THRESHOLD = 8.0

rank  kcl      P_abs           P_pct
   1    3   5.366505e+04    38.26%
   2    2   3.134120e+04    22.34%
   3    7   8.613940e+03     6.14%
   4   11   7.516354e+03     5.36%
   5    0   7.315795e+03     5.22%
   6    9   6.759589e+03     4.82%
   7    5   4.111245e+03     2.93%
   8   12   3.371597e+03     2.40%
   9   13   3.190384e+03     2.27%
  10    1   2.822997e+03     2.01%
  11    6   2.459982e+03     1.75%
  12    4   2.100796e+03     1.50%
  13   10   2.015258e+03     1.44%
  14   14   1.958920e+03     1.40%
  15   15   1.574994e+03     1.12%
  16    8   1.464179e+03     1.04%
